gisjoin,state,county,year,wheat_acres,land_in_farms_acres,wheat_share_of_farmland
G0800450,Colorado,Garfield,1930,6511.0,251791.0,0.0258587479298306
G0800470,Colorado,Gilpin,1930,0.0,14374.0,0.0
G0800490,Colorado,Grand,1930,40.0,212341.0,0.0001883762438718
G0800510,Colorado,Gunnison,1930,132.0,215849.0,0.0006115386219069
G0800530,Colorado,Hinsdale,1930,0.0,18142.0,0.0
G0800550,Colorado,Huerfano,1930,2819.0,495851.0,0.0056851755870211
G0800570,Colorado,Jackson,1930,0.0,321277.0,0.0
G0800590,Colorado,Jefferson,1930,13211.0,259690.0,0.0508721937694943
G0800610,Colorado,Kiowa,1930,5780.0,461829.0,0.0125154548545024
G0800630,Colorado,Kit Carson,1930,99716.0,969104.0,0.1028950453202133
G0800650,Colorado,Lake,1930,0.0,20681.0,0.0
G0800670,Colorado,La Plata,1930,11793.0,359127.0,0.0328379653994269
G0800690,Colorado,Larimer,1930,30974.0,698304.0,0.0443560397763724
G0800710,Colorado,Las Animas,1930,5739.0,1927923.0,0.0029767786369061
G0800730,Colorado,Lincoln,1930,87928.0,1195717.0,0.0735357948410869
G0800750,Colorado,Logan,1930,124964.0,961377.0,0.1299843869782614
G0800770,Colorado,Mesa,1930,6069.0,345098.0,0.017586308816626
G0800790,Colorado,Mineral,1930,0.0,25511.0,0.0
G0800810,Colorado,Moffat,1930,12100.0,642257.0,0.0188398102317296
G0800830,Colorado,Montezuma,1930,8447.0,285730.0,0.0295628740419276
G0800850,Colorado,Montrose,1930,8511.0,231065.0,0.0368337913574102
G0800870,Colorado,Morgan,1930,48071.0,632615.0,0.0759877650703824
G0800890,Colorado,Otero,1930,2267.0,467846.0,0.0048456115901386
G0800910,Colorado,Ouray,1930,1137.0,100925.0,0.0112657914292791
G0800930,Colorado,Park,1930,10.0,535826.0,1.8662774856016693e-05
G0800950,Colorado,Phillips,1930,124505.0,390370.0,0.3189410046878602
G0800970,Colorado,Pitkin,1930,342.0,59888.0,0.0057106598984771
G0800990,Colorado,Prowers,1930,23279.0,564644.0,0.0412277470406132
G0801010,Colorado,Pueblo,1930,8550.0,1245441.0,0.0068650381672034
G0801030,Colorado,Rio Blanco,1930,3358.0,336640.0,0.0099750475285171
G0801050,Colorado,Rio Grande,1930,4425.0,202094.0,0.0218957514819836
G0801070,Colorado,Routt,1930,7127.0,527847.0,0.0135020185773529
G0801090,Colorado,Saguache,1930,1871.0,454726.0,0.0041145656945061
G0801110,Colorado,San Juan,1930,0.0,,
G0801130,Colorado,San Miguel,1930,627.0,171070.0,0.0036651663061904
G0801150,Colorado,Sedgwick,1930,68717.0,307410.0,0.2235353436778244
G0801170,Colorado,Summit,1930,21.0,32231.0,0.0006515466476373
G0801190,Colorado,Teller,1930,0.0,134249.0,0.0
G0801210,Colorado,Washington,1930,109939.0,1237648.0,0.088828972373405
G0801230,Colorado,Weld,1930,202996.0,1977783.0,0.1026381559554309
G0801250,Colorado,Yuma,1930,119184.0,1348084.0,0.0884099210434958
G0809999,Colorado,All Other Counties,1930,0.0,,
G0900010,Connecticut,Fairfield,1930,45.0,142404.0,0.0003160023594842
G0900030,Connecticut,Hartford,1930,24.0,249615.0,9.614806802475812e-05
G0900050,Connecticut,Litchfield,1930,6.0,279582.0,2.1460609052084897e-05
G0900070,Connecticut,Middlesex,1930,13.0,103092.0,0.0001261009583672
G0900090,Connecticut,New Haven,1930,48.0,149951.0,0.000320104567492
G0900110,Connecticut,New London,1930,6.0,249238.0,2.4073375648978085e-05
G0900130,Connecticut,Tolland,1930,6.0,140127.0,4.2818300541651505e-05
G0900150,Connecticut,Windham,1930,27.0,188270.0,0.000143411058586
G0909999,Connecticut,All Other Counties,1930,0.0,,
G1000010,Delaware,Kent,1930,46462.0,302006.0,0.1538446256034648
G1000030,Delaware,New Castle,1930,36579.0,207323.0,0.1764348383922671
G1000050,Delaware,Sussex,1930,22694.0,391486.0,0.0579688673413608
G1100010,District Of Columbia,District Of Columbia,1930,0.0,3071.0,0.0
G1200010,Florida,Alachua,1930,0.0,239830.0,0.0
G1200030,Florida,Baker,1930,0.0,37078.0,0.0
G1200050,Florida,Bay,1930,0.0,63037.0,0.0
G1200070,Florida,Bradford,1930,0.0,56623.0,0.0
G1200090,Florida,Brevard,1930,0.0,25608.0,0.0
G1200110,Florida,Broward,1930,0.0,24139.0,0.0
G1200130,Florida,Calhoun,1930,0.0,43610.0,0.0
G1200150,Florida,Charlotte,1930,0.0,7729.0,0.0
G1200170,Florida,Citrus,1930,0.0,24024.0,0.0
G1200190,Florida,Clay,1930,0.0,146353.0,0.0
G1200210,Florida,Collier,1930,0.0,3002.0,0.0
G1200230,Florida,Columbia,1930,0.0,178958.0,0.0
G1200250,Florida,Dade,1930,0.0,50620.0,0.0
G1200270,Florida,DeSoto,1930,0.0,35652.0,0.0
G1200290,Florida,Dixie,1930,0.0,11575.0,0.0
G1200310,Florida,Duval,1930,0.0,44608.0,0.0
G1200330,Florida,Escambia,1930,0.0,62339.0,0.0
G1200350,Florida,Flagler,1930,0.0,13463.0,0.0
G1200370,Florida,Franklin,1930,0.0,1022.0,0.0
G1200390,Florida,Gadsden,1930,0.0,156852.0,0.0
G1200410,Florida,Gilchrist,1930,0.0,70447.0,0.0
G1200430,Florida,Glades,1930,0.0,6195.0,0.0
G1200450,Florida,Gulf,1930,0.0,3009.0,0.0
G1200470,Florida,Hamilton,1930,0.0,140489.0,0.0
G1200490,Florida,Hardee,1930,0.0,54558.0,0.0
G1200510,Florida,Hendry,1930,0.0,116317.0,0.0
G1200530,Florida,Hernando,1930,0.0,26788.0,0.0
G1200550,Florida,Highlands,1930,0.0,46685.0,0.0
G1200570,Florida,Hillsborough,1930,0.0,98029.0,0.0
G1200590,Florida,Holmes,1930,0.0,115627.0,0.0
G1200610,Florida,Indian River,1930,0.0,47022.0,0.0
G1200630,Florida,Jackson,1930,0.0,329992.0,0.0
G1200650,Florida,Jefferson,1930,0.0,135225.0,0.0
G1200670,Florida,Lafayette,1930,0.0,69417.0,0.0
G1200690,Florida,Lake,1930,0.0,127027.0,0.0
G1200710,Florida,Lee,1930,0.0,16134.0,0.0
G1200730,Florida,Leon,1930,0.0,168840.0,0.0
G1200750,Florida,Levy,1930,0.0,97361.0,0.0
G1200770,Florida,Liberty,1930,0.0,41414.0,0.0
G1200790,Florida,Madison,1930,0.0,170855.0,0.0
G1200810,Florida,Manatee,1930,0.0,32275.0,0.0
G1200830,Florida,Marion,1930,0.0,204467.0,0.0
G1200850,Florida,Martin,1930,0.0,7577.0,0.0
G1200870,Florida,Monroe,1930,0.0,1858.0,0.0
G1200890,Florida,Nassau,1930,0.0,67495.0,0.0
G1200910,Florida,Okaloosa,1930,0.0,74489.0,0.0
G1200930,Florida,Okeechobee,1930,0.0,28142.0,0.0
G1200950,Florida,Orange,1930,0.0,102347.0,0.0
G1200970,Florida,Osceola,1930,0.0,75608.0,0.0
G1200990,Florida,Palm Beach,1930,0.0,34576.0,0.0
G1201010,Florida,Pasco,1930,0.0,36834.0,0.0
G1201030,Florida,Pinellas,1930,0.0,31321.0,0.0
G1201050,Florida,Polk,1930,0.0,318549.0,0.0
G1201070,Florida,Putnam,1930,0.0,67508.0,0.0
G1201090,Florida,St Johns,1930,0.0,22935.0,0.0
G1201110,Florida,St Lucie,1930,0.0,19013.0,0.0
G1201130,Florida,Santa Rosa,1930,0.0,74935.0,0.0
G1201150,Florida,Sarasota,1930,0.0,10881.0,0.0
G1201170,Florida,Seminole,1930,0.0,34471.0,0.0
G1201190,Florida,Sumter,1930,0.0,55762.0,0.0
G1201210,Florida,Suwannee,1930,0.0,222578.0,0.0
G1201230,Florida,Taylor,1930,0.0,49809.0,0.0
G1201250,Florida,Union,1930,0.0,68783.0,0.0
G1201270,Florida,Volusia,1930,0.0,76681.0,0.0
G1201290,Florida,Wakulla,1930,0.0,37977.0,0.0
G1201310,Florida,Walton,1930,0.0,76349.0,0.0
G1201330,Florida,Washington,1930,0.0,85844.0,0.0
G1209999,Florida,All Other Counties,1930,0.0,,
G1300010,Georgia,Appling,1930,0.0,164127.0,0.0
G1300030,Georgia,Atkinson,1930,0.0,120756.0,0.0
G1300050,Georgia,Bacon,1930,0.0,99612.0,0.0
G1300070,Georgia,Baker,1930,0.0,108866.0,0.0
G1300090,Georgia,Baldwin,1930,139.0,97973.0,0.001418758229308
G1300110,Georgia,Banks,1930,430.0,123154.0,0.0034915634084154
G1300130,Georgia,Barrow,1930,535.0,91100.0,0.0058726673984632
G1300150,Georgia,Bartow,1930,533.0,185511.0,0.0028731449887068
G1300170,Georgia,Ben Hill,1930,7.0,95724.0,7.312690652292006e-05
G1300190,Georgia,Berrien,1930,0.0,187455.0,0.0
G1300210,Georgia,Bibb,1930,394.0,95600.0,0.0041213389121338
G1300230,Georgia,Bleckley,1930,110.0,111795.0,0.0009839438257524
G1300250,Georgia,Brantley,1930,0.0,64440.0,0.0
G1300270,Georgia,Brooks,1930,0.0,230035.0,0.0
G1300290,Georgia,Bryan,1930,0.0,103686.0,0.0
G1300310,Georgia,Bulloch,1930,138.0,282880.0,0.0004878393665158
G1300330,Georgia,Burke,1930,105.0,277738.0,0.0003780541373524
G1300350,Georgia,Butts,1930,786.0,85127.0,0.0092332632419796
G1300370,Georgia,Calhoun,1930,0.0,110370.0,0.0
G1300390,Georgia,Camden,1930,0.0,103065.0,0.0
G1300395,Georgia,Campbell,1930,33.0,104881.0,0.0003146423089024
G1300430,Georgia,Candler,1930,14.0,106961.0,0.0001308888286384
G1300450,Georgia,Carroll,1930,320.0,265421.0,0.0012056318075811
G1300470,Georgia,Catoosa,1930,7.0,77817.0,8.995463716154568e-05
G1300490,Georgia,Charlton,1930,0.0,153415.0,0.0
G1300510,Georgia,Chatham,1930,0.0,39971.0,0.0
G1300530,Georgia,Chattahoochee,1930,0.0,51593.0,0.0
G1300550,Georgia,Chattooga,1930,13.0,142609.0,9.115834204012368e-05
G1300570,Georgia,Cherokee,1930,499.0,188475.0,0.0026475659901843
G1300590,Georgia,Clarke,1930,307.0,57667.0,0.0053236686493141
G1300610,Georgia,Clay,1930,0.0,76999.0,0.0
G1300630,Georgia,Clayton,1930,237.0,63751.0,0.0037175887437059
G1300650,Georgia,Clinch,1930,0.0,59864.0,0.0
G1300670,Georgia,Cobb,1930,289.0,170268.0,0.0016973242182911
G1300690,Georgia,Coffee,1930,0.0,268526.0,0.0
G1300710,Georgia,Colquitt,1930,8.0,247973.0,3.226157686522323e-05
G1300730,Georgia,Columbia,1930,212.0,106230.0,0.0019956697731337
G1300750,Georgia,Cook,1930,0.0,107086.0,0.0
G1300770,Georgia,Coweta,1930,554.0,193965.0,0.0028561853942721
G1300790,Georgia,Crawford,1930,538.0,131388.0,0.0040947422900112
G1300810,Georgia,Crisp,1930,170.0,140825.0,0.0012071720220131
G1300830,Georgia,Dade,1930,218.0,45320.0,0.0048102383053839
G1300850,Georgia,Dawson,1930,368.0,71377.0,0.0051557224315956
G1300870,Georgia,Decatur,1930,0.0,236575.0,0.0
G1300890,Georgia,DeKalb,1930,298.0,111418.0,0.0026746127196682
G1300910,Georgia,Dodge,1930,3.0,210474.0,1.425354200518829e-05
G1300930,Georgia,Dooly,1930,764.0,186829.0,0.0040893009115287
G1300950,Georgia,Dougherty,1930,5.0,114130.0,4.380969070358363e-05
G1300970,Georgia,Douglas,1930,21.0,90687.0,0.0002315657150418
G1300990,Georgia,Early,1930,0.0,180059.0,0.0
G1301010,Georgia,Echols,1930,0.0,55178.0,0.0
G1301030,Georgia,Effingham,1930,0.0,130389.0,0.0
G1301050,Georgia,Elbert,1930,1082.0,164276.0,0.006586476417736
G1301070,Georgia,Emanuel,1930,0.0,260654.0,0.0
G1301090,Georgia,Evans,1930,0.0,60453.0,0.0
G1301110,Georgia,Fannin,1930,120.0,130560.0,0.0009191176470588
G1301130,Georgia,Fayette,1930,248.0,86768.0,0.0028581965701641
G1301150,Georgia,Floyd,1930,60.0,226595.0,0.0002647896025949
G1301170,Georgia,Forsyth,1930,598.0,117223.0,0.0051013879528761
G1301190,Georgia,Franklin,1930,1637.0,143655.0,0.0113953569315373
G1301210,Georgia,Fulton,1930,25.0,36784.0,0.0006796433231839
G1301230,Georgia,Gilmer,1930,17.0,147784.0,0.0001150327505007
G1301250,Georgia,Glascock,1930,171.0,69946.0,0.0024447430875246
G1301270,Georgia,Glynn,1930,0.0,47774.0,0.0
G1301290,Georgia,Gordon,1930,241.0,171944.0,0.0014016191318103
G1301310,Georgia,Grady,1930,0.0,234253.0,0.0
G1301330,Georgia,Greene,1930,484.0,143416.0,0.0033747977910414
G1301350,Georgia,Gwinnett,1930,708.0,232298.0,0.00304780927946
G1301370,Georgia,Habersham,1930,283.0,104229.0,0.0027151752391369
G1301390,Georgia,Hall,1930,1229.0,205234.0,0.0059882865412163
G1301410,Georgia,Hancock,1930,212.0,146174.0,0.0014503263234227
G1301430,Georgia,Haralson,1930,62.0,140425.0,0.0004415168239273
G1301450,Georgia,Harris,1930,6.0,167911.0,3.573321581075689e-05
G1301470,Georgia,Hart,1930,1154.0,134863.0,0.0085568317477736
G1301490,Georgia,Heard,1930,60.0,128916.0,0.0004654193428278
G1301510,Georgia,Henry,1930,1223.0,162365.0,0.0075324115418963
G1301530,Georgia,Houston,1930,1750.0,160924.0,0.0108746986154955
G1301550,Georgia,Irwin,1930,13.0,192961.0,6.737112680800784e-05
G1301570,Georgia,Jackson,1930,692.0,171416.0,0.0040369627105987
G1301590,Georgia,Jasper,1930,831.0,132418.0,0.0062755818695343
G1301610,Georgia,Jeff Davis,1930,4.0,103387.0,3.8689583796802304e-05
G1301630,Georgia,Jefferson,1930,1565.0,234376.0,0.0066773048434993
G1301650,Georgia,Jenkins,1930,0.0,128166.0,0.0
G1301670,Georgia,Johnson,1930,0.0,118680.0,0.0
G1301690,Georgia,Jones,1930,93.0,154226.0,0.0006030111654325
G1301710,Georgia,Lamar,1930,1265.0,87014.0,0.0145378904544096
G1301730,Georgia,Lanier,1930,0.0,80633.0,0.0
G1301750,Georgia,Laurens,1930,64.0,339527.0,0.0001884975274425
G1301770,Georgia,Lee,1930,7.0,142690.0,4.905739715467097e-05
G1301790,Georgia,Liberty,1930,0.0,130706.0,0.0
G1301810,Georgia,Lincoln,1930,780.0,92111.0,0.0084680439904028
G1301830,Georgia,Long,1930,0.0,57241.0,0.0
G1301850,Georgia,Lowndes,1930,0.0,205258.0,0.0
G1301870,Georgia,Lumpkin,1930,39.0,74366.0,0.0005244332087244
G1301890,Georgia,McDuffie,1930,102.0,89893.0,0.0011346823445652
G1301910,Georgia,McIntosh,1930,0.0,35315.0,0.0
G1301930,Georgia,Macon,1930,1083.0,223691.0,0.0048415001050556
G1301950,Georgia,Madison,1930,1834.0,137908.0,0.013298720886388
G1301970,Georgia,Marion,1930,0.0,149888.0,0.0
G1301990,Georgia,Meriwether,1930,248.0,229296.0,0.001081571418603
G1302010,Georgia,Miller,1930,0.0,107053.0,0.0
G1302015,Georgia,Milton,1930,426.0,69744.0,0.0061080523055746
G1302050,Georgia,Mitchell,1930,0.0,223643.0,0.0
G1302070,Georgia,Monroe,1930,1044.0,157074.0,0.0066465487604568
G1302090,Georgia,Montgomery,1930,12.0,90293.0,0.0001329006678258
G1302110,Georgia,Morgan,1930,438.0,135025.0,0.0032438437326421
G1302130,Georgia,Murray,1930,327.0,120566.0,0.0027122074216611
G1302150,Georgia,Muscogee,1930,11.0,60686.0,0.0001812609168506
G1302170,Georgia,Newton,1930,669.0,127713.0,0.005238307768199
G1302190,Georgia,Oconee,1930,1192.0,92190.0,0.0129298188523701
G1302210,Georgia,Oglethorpe,1930,1896.0,180947.0,0.0104782063256091
G1302230,Georgia,Paulding,1930,124.0,142562.0,0.0008697970006032
G1302250,Georgia,Peach,1930,1793.0,78932.0,0.0227157553337049
G1302270,Georgia,Pickens,1930,58.0,100674.0,0.0005761169716113
G1302290,Georgia,Pierce,1930,0.0,128164.0,0.0
G1302310,Georgia,Pike,1930,626.0,109474.0,0.0057182527358094
G1302330,Georgia,Polk,1930,160.0,125809.0,0.001271769110318
G1302350,Georgia,Pulaski,1930,40.0,104311.0,0.0003834686658166
G1302370,Georgia,Putnam,1930,239.0,117618.0,0.0020320019044704
G1302390,Georgia,Quitman,1930,0.0,68411.0,0.0
G1302410,Georgia,Rabun,1930,76.0,51146.0,0.0014859422046689
G1302430,Georgia,Randolph,1930,30.0,183058.0,0.0001638824853325
G1302450,Georgia,Richmond,1930,284.0,97437.0,0.00291470385993
G1302470,Georgia,Rockdale,1930,240.0,66162.0,0.0036274598712251
G1302490,Georgia,Schley,1930,121.0,80292.0,0.0015069994520001
G1302510,Georgia,Screven,1930,10.0,234251.0,4.2689252126991984e-05
G1302530,Georgia,Seminole,1930,0.0,146799.0,0.0
G1302550,Georgia,Spalding,1930,1394.0,102205.0,0.0136392544396066
G1302570,Georgia,Stephens,1930,475.0,75565.0,0.0062859789585125
G1302590,Georgia,Stewart,1930,19.0,199302.0,9.533271116195524e-05
G1302610,Georgia,Sumter,1930,1073.0,226188.0,0.0047438414062638
G1302630,Georgia,Talbot,1930,33.0,130022.0,0.0002538032025349
G1302650,Georgia,Taliaferro,1930,133.0,74554.0,0.0017839418408133
G1302670,Georgia,Tattnall,1930,20.0,177155.0,0.0001128954870029
G1302690,Georgia,Taylor,1930,280.0,159781.0,0.0017523985955776
G1302710,Georgia,Telfair,1930,0.0,171288.0,0.0
G1302730,Georgia,Terrell,1930,60.0,153736.0,0.000390279440079
G1302750,Georgia,Thomas,1930,0.0,270977.0,0.0
G1302770,Georgia,Tift,1930,4.0,122146.0,3.274769538093757e-05
G1302790,Georgia,Toombs,1930,5.0,158096.0,3.162635360793442e-05
G1302810,Georgia,Towns,1930,980.0,47796.0,0.0205038078500292
G1302830,Georgia,Treutlen,1930,0.0,90120.0,0.0
G1302850,Georgia,Troup,1930,50.0,168410.0,0.0002968944837004
G1302870,Georgia,Turner,1930,120.0,117024.0,0.0010254306808859
G1302890,Georgia,Twiggs,1930,110.0,113838.0,0.0009662854231451
G1302910,Georgia,Union,1930,688.0,100486.0,0.0068467249169038
G1302930,Georgia,Upson,1930,201.0,133218.0,0.0015088051164257
G1302950,Georgia,Walker,1930,332.0,181944.0,0.0018247372818009
G1302970,Georgia,Walton,1930,1320.0,176435.0,0.0074815087709354
G1302990,Georgia,Ware,1930,0.0,196272.0,0.0
G1303010,Georgia,Warren,1930,92.0,138802.0,0.0006628146568493
G1303030,Georgia,Washington,1930,569.0,247311.0,0.002300746832935
G1303050,Georgia,Wayne,1930,9.0,151810.0,5.928463210592187e-05
G1303070,Georgia,Webster,1930,51.0,70234.0,0.0007261440328046
G1303090,Georgia,Wheeler,1930,0.0,102561.0,0.0
G1303110,Georgia,White,1930,261.0,84215.0,0.0030992103544499
G1303130,Georgia,Whitfield,1930,190.0,151279.0,0.0012559575354146
G1303150,Georgia,Wilcox,1930,116.0,162857.0,0.0007122813265625
G1303170,Georgia,Wilkes,1930,1563.0,176165.0,0.0088723639769534
G1303190,Georgia,Wilkinson,1930,7.0,171195.0,4.0889044656678055e-05
G1303210,Georgia,Worth,1930,4.0,211883.0,1.8878343236597555e-05
G1309999,Georgia,All Other Counties,1930,0.0,,
G1550015,Hawaii Territory,Hawaii,1930,0.0,1823539.0,0.0
G1550035,Hawaii Territory,Honolulu,1930,0.0,216964.0,0.0
G1550075,Hawaii Territory,Kauai,1930,0.0,260130.0,0.0
G1550095,Hawaii Territory,Maui,1930,0.0,514393.0,0.0
G1600010,Idaho,Ada,1930,20104.0,177470.0,0.1132811179354257
G1600030,Idaho,Adams,1930,3046.0,213826.0,0.0142452274279086
G1600050,Idaho,Bannock,1930,86870.0,535664.0,0.1621725559305833
G1600070,Idaho,Bear Lake,1930,23609.0,284669.0,0.0829349173952906
G1600090,Idaho,Benewah,1930,22549.0,125764.0,0.1792961419802169
G1600110,Idaho,Bingham,1930,24168.0,269288.0,0.089747779329194
G1600130,Idaho,Blaine,1930,4798.0,158952.0,0.030185213146107
G1600150,Idaho,Boise,1930,1519.0,94518.0,0.0160710129287543
G1600170,Idaho,Bonner,1930,1372.0,155782.0,0.0088071792633295
G1600190,Idaho,Bonneville,1930,61934.0,329933.0,0.1877169000978986
G1600210,Idaho,Boundary,1930,13166.0,78063.0,0.1686586475026581
G1600230,Idaho,Butte,1930,3554.0,69333.0,0.0512598618262587
G1600250,Idaho,Camas,1930,48126.0,158255.0,0.3041041357303087
G1600270,Idaho,Canyon,1930,34677.0,225270.0,0.1539352776667998
G1600290,Idaho,Caribou,1930,10370.0,224692.0,0.0461520659391522
G1600310,Idaho,Cassia,1930,33326.0,271938.0,0.1225499930131132
G1600330,Idaho,Clark,1930,703.0,133299.0,0.0052738580184397
G1600350,Idaho,Clearwater,1930,7873.0,92822.0,0.0848182542931632
G1600370,Idaho,Custer,1930,1375.0,121927.0,0.0112772396597964
G1600390,Idaho,Elmore,1930,5918.0,168528.0,0.0351158264502041
G1600410,Idaho,Franklin,1930,31411.0,203291.0,0.1545124968641012
G1600430,Idaho,Fremont,1930,62900.0,266882.0,0.2356846846171716
G1600450,Idaho,Gem,1930,4962.0,159764.0,0.0310583110087378
G1600470,Idaho,Gooding,1930,9283.0,112596.0,0.0824452023162456
G1600490,Idaho,Idaho,1930,93351.0,666146.0,0.1401359461739618
G1600510,Idaho,Jefferson,1930,15181.0,149912.0,0.1012660760979774
G1600530,Idaho,Jerome,1930,20908.0,111180.0,0.1880554056484979
G1600550,Idaho,Kootenai,1930,24837.0,228099.0,0.1088869306748385
G1600570,Idaho,Latah,1930,98490.0,348436.0,0.2826631002537051
G1600590,Idaho,Lemhi,1930,3217.0,163785.0,0.0196416033214274
G1600610,Idaho,Lewis,1930,73446.0,214074.0,0.3430869699262872
G1600630,Idaho,Lincoln,1930,6546.0,63173.0,0.1036202174979817
G1600650,Idaho,Madison,1930,69941.0,213362.0,0.327804388785257
G1600670,Idaho,Minidoka,1930,6205.0,69955.0,0.0886998784933171
G1600690,Idaho,Nez Perce,1930,88175.0,417901.0,0.2109949485643729
G1600710,Idaho,Oneida,1930,73272.0,333519.0,0.2196936306477292
G1600730,Idaho,Owyhee,1930,7085.0,308585.0,0.0229596383492392
G1600750,Idaho,Payette,1930,4473.0,73387.0,0.0609508496055159
G1600770,Idaho,Power,1930,99757.0,359792.0,0.2772629741628497
G1600790,Idaho,Shoshone,1930,3.0,22378.0,0.0001340602377334
G1600810,Idaho,Teton,1930,26305.0,149053.0,0.1764808490939464
G1600830,Idaho,Twin Falls,1930,42915.0,304873.0,0.1407635310440741
G1600850,Idaho,Valley,1930,4177.0,104027.0,0.0401530371922673
G1600870,Idaho,Washington,1930,18678.0,412745.0,0.045253122387915
G1600875,Idaho,Yellowstone National Park,1930,0.0,,
G1609999,Idaho,All Other Counties,1930,0.0,,
G1700010,Illinois,Adams,1930,42000.0,490863.0,0.0855635890258585
G1700030,Illinois,Alexander,1930,1828.0,86089.0,0.0212338393987617
G1700050,Illinois,Bond,1930,16325.0,207538.0,0.0786602935366053
G1700070,Illinois,Boone,1930,2051.0,170541.0,0.0120264335262488
G1700090,Illinois,Brown,1930,7970.0,176116.0,0.045254264234936
G1700110,Illinois,Bureau,1930,18870.0,511021.0,0.0369260754450404
G1700130,Illinois,Calhoun,1930,6366.0,145512.0,0.0437489691571829
G1700150,Illinois,Carroll,1930,1573.0,267918.0,0.0058711993968303
G1700170,Illinois,Cass,1930,37434.0,203904.0,0.1835863935969868
G1700190,Illinois,Champaign,1930,32186.0,608375.0,0.0529048695294842
G1700210,Illinois,Christian,1930,50945.0,407398.0,0.1250497056932042
G1700230,Illinois,Clark,1930,9361.0,259596.0,0.0360598776560501
G1700250,Illinois,Clay,1930,2289.0,248824.0,0.0091992733819888
G1700270,Illinois,Clinton,1930,51363.0,258106.0,0.1989996358085437
G1700290,Illinois,Coles,1930,25034.0,290114.0,0.0862902169491992
G1700310,Illinois,Cook,1930,6090.0,214742.0,0.0283596129308658
G1700330,Illinois,Crawford,1930,10977.0,214031.0,0.0512869631034756
G1700350,Illinois,Cumberland,1930,3625.0,175268.0,0.0206826117716867
G1700370,Illinois,DeKalb,1930,6850.0,380565.0,0.0179995532957576
G1700390,Illinois,De Witt,1930,14374.0,242091.0,0.0593743674899108
G1700410,Illinois,Douglas,1930,22792.0,246887.0,0.0923175379829638
G1700430,Illinois,Dupage,1930,4451.0,140370.0,0.0317090546413051
G1700450,Illinois,Edgar,1930,30783.0,364607.0,0.0844278908523423
G1700470,Illinois,Edwards,1930,9359.0,129317.0,0.0723725418931772
G1700490,Illinois,Effingham,1930,11793.0,262634.0,0.0449027924792677
G1700510,Illinois,Fayette,1930,12795.0,377718.0,0.0338744777850142
G1700530,Illinois,Ford,1930,3289.0,298706.0,0.0110108266991623
G1700550,Illinois,Franklin,1930,3935.0,176880.0,0.0222467209407507
G1700570,Illinois,Fulton,1930,51412.0,503391.0,0.10213134521674
G1700590,Illinois,Gallatin,1930,14370.0,150027.0,0.0957827591033614
G1700610,Illinois,Greene,1930,35148.0,303468.0,0.1158211079916169
G1700630,Illinois,Grundy,1930,8568.0,249958.0,0.0342777586634554
G1700650,Illinois,Hamilton,1930,5546.0,220476.0,0.025154665360402
G1700670,Illinois,Hancock,1930,26255.0,459683.0,0.0571154469493107
G1700690,Illinois,Hardin,1930,95.0,93144.0,0.0010199261358756
G1700710,Illinois,Henderson,1930,7287.0,211152.0,0.0345106842464196
G1700730,Illinois,Henry,1930,12485.0,497385.0,0.0251012796927933
G1700750,Illinois,Iroquois,1930,10913.0,678458.0,0.0160850045249669
G1700770,Illinois,Jackson,1930,20682.0,286409.0,0.0722114179372854
G1700790,Illinois,Jasper,1930,3721.0,257006.0,0.0144782612079095
G1700810,Illinois,Jefferson,1930,4825.0,295985.0,0.0163015017652921
G1700830,Illinois,Jersey,1930,21936.0,203680.0,0.1076983503534956
G1700850,Illinois,Jo Daviess,1930,926.0,348492.0,0.0026571628617012
G1700870,Illinois,Johnson,1930,51.0,171805.0,0.0002968481708914
G1700890,Illinois,Kane,1930,7596.0,283726.0,0.0267723084948154
G1700910,Illinois,Kankakee,1930,16662.0,383221.0,0.0434788281435516
G1700930,Illinois,Kendall,1930,5655.0,194628.0,0.0290554288180529
G1700950,Illinois,Knox,1930,14247.0,418618.0,0.0340334147122197
G1700970,Illinois,Lake,1930,3937.0,170245.0,0.0231254956092689
G1700990,Illinois,La Salle,1930,22089.0,663542.0,0.0332895280178195
G1701010,Illinois,Lawrence,1930,19996.0,171656.0,0.1164887915365615
G1701030,Illinois,Lee,1930,10009.0,435888.0,0.0229623205961164
G1701050,Illinois,Livingston,1930,18910.0,644539.0,0.029338798738323
G1701070,Illinois,Logan,1930,65659.0,369309.0,0.1777887893335932
G1701090,Illinois,McDonough,1930,27214.0,347320.0,0.0783542554416676
G1701110,Illinois,McHenry,1930,4906.0,343191.0,0.0142952466702215
G1701130,Illinois,McLean,1930,28578.0,718795.0,0.039758206442727
G1701150,Illinois,Macon,1930,37794.0,340003.0,0.1111578427249171
G1701170,Illinois,Macoupin,1930,48086.0,464910.0,0.1034307715471811
G1701190,Illinois,Madison,1930,82983.0,375638.0,0.2209121547873218
G1701210,Illinois,Marion,1930,4399.0,304722.0,0.0144361089780193
G1701230,Illinois,Marshall,1930,7368.0,222018.0,0.0331864983920222
G1701250,Illinois,Mason,1930,69422.0,292292.0,0.2375090662761895
G1701270,Illinois,Massac,1930,2791.0,125098.0,0.0223105085612879
G1701290,Illinois,Menard,1930,40514.0,188804.0,0.2145823181712252
G1701310,Illinois,Mercer,1930,5525.0,318894.0,0.0173255062810839
G1701330,Illinois,Monroe,1930,50550.0,199082.0,0.253915472016556
