gisjoin,centroid_lat,centroid_lon,lat_sq,lon_sq,lat_x_lon
G2700670,45.15203738409737,-95.0047302434618,2038.7064799349264,9025.898768632947,-4289.657131618874
G1700890,41.938725679507904,-88.42868143368868,1758.8567116210156,7819.631700100797,-3708.586212848063
G4900250,37.28623232487224,-111.88822592711924,1390.263120984347,12518.975101118078,-4171.890386336361
G1700910,41.137759907942375,-87.86190434145955,1692.315290243511,7719.714234507788,-3614.441925853562
G4802550,28.905686946750883,-97.85947193609351,835.5387378635644,9576.476247611074,-2828.6952605590727
G1550075,22.040355933728357,-159.59442663401572,485.7772896854348,25470.381012640224,-3517.517968053003
G4802570,32.59944158050616,-96.28784636980232,1062.723591360834,9271.349358534657,-3138.930022645123
G4000710,36.8180104183998,-97.14406641344716,1355.5658911693963,9436.969639340234,-3576.65124929602
G3100990,40.506653477216815,-98.94803788131073,1640.7889759233212,9790.7142005613,-4008.053882708776
G2000930,37.9999544246492,-101.31984829626852,1443.996536275416,10265.711658778866,-3850.1496175705743
G3101010,41.1987973214508,-101.66134791546236,1697.3409007339817,10335.029659988686,-4188.325268194629
G2800690,32.75457011816405,-88.64118479808653,1072.8618636257252,7857.259642408526,-2903.403902826062
G1700930,41.59051136354967,-88.42885824664579,1729.7706354815546,7819.662970805375,-3677.801433772845
G4802590,29.944657344084707,-98.71156378035496,896.6825034546462,9743.972823963086,-2955.883953301492
G4802610,26.928700219733027,-97.7180158377226,725.1548955242496,9548.810619261403,-2631.4191545611557
G2300110,44.40895380589399,-69.76758538099469,1972.155178134026,4867.5159698943835,-3098.3054763333575
G5500590,42.57683013637846,-88.04273889549481,1812.7864644620252,7751.523872220274,-3748.580738695004
G1000010,39.08540533489654,-75.56848117890911,1527.668910193159,5710.59534768714,-2953.624717420163
G2400290,39.25901917513386,-76.03528643975355,1541.270586593528,5781.364783975369,-2985.07076832508
G2600810,43.03183983315798,-85.54928901102332,1851.739239426562,7318.680850291596,-3681.343302562898
G4400030,41.67199099028825,-71.59483047919086,1736.5548330946651,5125.819751344076,-2983.499130680056
G4802630,33.18134968303511,-100.7775675766698,1101.001966787854,10156.11812667025,-3343.935709967182
G2101170,38.933448064234256,-84.53318395676882,1515.8133781704262,7145.859189868918,-3291.168327285219
G1901070,41.336378830637706,-92.17864247642504,1708.696214829993,8496.90212879659,-3810.331285499418
G0600290,35.34384987176835,-118.72884868550751,1249.1877237580995,14096.53951018614,-4196.334603388478
G4802650,30.06162926525953,-99.34987628086446,903.7015540819082,9870.397917023076,-2986.6191483047487
G4500550,34.348905247227336,-80.59320922746487,1179.8472916830017,6495.2653735819285,-2768.2885073241587
G5500610,44.5159600507046,-87.6153691869427,1981.670699235928,7676.452917764268,-3900.282274553676
G2600830,47.60697177032146,-88.42304634964168,2266.423761140184,7818.63512575088,-4209.553471413217
G3101030,42.87898982697132,-99.71232560540722,1838.60776858151,9942.547877638748,-4275.563795257908
G3800430,46.97945921496705,-99.7799915114127,2207.0695881307524,9956.04670601759,-4687.610041680172
G3101050,41.197633842233735,-103.7149507895126,1697.2450341987624,10756.79101727102,-4272.810566591631
G4802670,30.48686368656297,-99.74858771370852,929.448857443072,9949.7807508794,-3041.0215965550015
G4802690,33.61640417350428,-100.25584710364332,1130.062629556396,10051.23487846911,-3370.2410769931225
G5300330,47.48782871151891,-121.79748342388312,2255.09387573456,14834.62696839108,-5783.898030327425
G5100970,37.723051641282645,-76.89763923006852,1423.0286251308771,5913.246919157773,-2900.813615768597
G5100990,38.27277905951331,-77.15751997953649,1464.8056169383206,5953.2828893925725,-2953.0327149567843
G5101010,37.707222307288944,-77.08921965331028,1421.834614131309,5942.74778675632,-2906.820342962799
G4000730,35.945297253489194,-97.94210588152508,1292.0643946416978,9592.656104507869,-3520.5581095441307
G2000950,37.55890074041134,-98.13633511590272,1410.6710248280715,9630.740269980764,-3685.8928696459343
G0600310,36.07509954343688,-119.8158664382715,1301.4128070688796,14355.841850353714,-4322.3693086437825
G3600470,40.64417413706618,-73.94636670679039,1651.9488912841591,5468.065149135117,-3005.4890052341416
G4600770,44.36956843981188,-97.49147638844704,1968.6586035351504,9504.587968399124,-4325.654733915504
G4802710,29.35015288406569,-100.41797612474622,861.4314743180295,10083.7699289901,-2947.28295156976
G0800610,38.43323635578136,-102.74050266101196,1477.1136567793542,10555.610887037405,-3948.650022082456
G2000970,37.558231672048485,-99.28604680548383,1410.620766331266,9857.719090260727,-3729.008347722211
G4000750,34.91630106050507,-98.98083510717298,1219.1480797478275,9797.205718513367,-3456.0446378222614
G0800630,39.30552125064999,-102.60291133094748,1544.9240007852975,10527.357413586273,-4032.860911697112
G5300350,47.61093850945645,-122.6767365462016,2266.8014657512435,15049.58168962616,-5840.754560241994
G5300370,47.12399580930475,-120.67810701086084,2220.670981035372,14563.205511724776,-5686.834609054636
G2700690,48.77641943758384,-96.7827523591992,2379.139093151107,9366.901154222078,-4720.716123396107
G4100350,42.68348230870544,-121.64926427052664,1821.87966199757,14798.54349756043,-5192.4142193580565
G4802730,27.433476920595066,-97.73149830526287,752.595655952822,9551.445760991604,-2681.1148031726048
G5300390,45.87440981617572,-120.78947211363776,2104.4614759824394,14590.096573491275,-5541.145745220548
G2101190,37.35400001074231,-82.95397523401543,1395.3213168025366,6881.3620071256455,-3098.66279178253
G1700950,40.931645768689016,-90.21326404085248,1675.3996253334374,8138.433008904567,-3692.577367357384
G1800830,38.68890994603612,-87.4182865797747,1496.8317528124926,7641.956828543618,-3382.1182171216815
G2101210,36.89062282012858,-83.85401495396994,1360.9180520569914,7031.495823900614,-3093.4268376203263
G2300130,44.15075456434265,-69.17528972444374,1949.2891286008232,4785.220708460733,-3054.1412385412095
G2901030,40.12815345558667,-92.14807042889532,1610.2686997551125,8491.26688376865,-3697.731910806919
G3101070,42.6367812729894,-97.891916419965,1817.89511732074,9582.82730037341,-4173.796228791807
G3900830,40.39873209735222,-82.42157023017671,1632.0575550736366,6793.315239207952,-3329.7269347720103
G4700930,35.99321427963255,-83.93722910561911,1295.5114741795442,7045.458429929192,-3021.1706732371586
G4802750,33.606069999761516,-99.74138797499064,1129.367940828871,9948.344475177606,-3351.9160661609067
G2700710,48.24480305978937,-93.7832847411894,2327.561022277862,8795.304496847008,-4524.556102638831
G1600550,47.674123212827915,-116.69999385493598,2272.8220241118975,13618.888565742096,-5563.569885976479
G1800850,41.2439594818172,-85.8607395068882,1701.0641937377789,7372.066588669712,-3541.236861300958
G1901090,43.203706321813144,-94.20671999964932,1866.560239941477,8874.906093092324,-4070.07946440613
G5500630,43.9064220656454,-91.11515058264229,1927.773898606593,8301.970665697576,-4000.540258056328
G3800450,46.457021961893446,-98.53546151244426,2158.25488956785,9709.237175470384,-4577.664099508929
G0800670,37.28637643846882,-107.8436429601789,1390.2738679112028,11630.251326922544,-4021.0986679090583
G1700990,41.34364187396831,-88.8860108531775,1709.296723402946,7900.722925391187,-3674.871400319431
G2200590,31.676554713885793,-92.16035518959254,1003.4041185418002,8493.531068671857,-2919.3225336142764
G4802830,28.344977991272145,-99.09967844111812,803.4377773257023,9820.746267133014,-2808.97820435564
G2000990,37.19123805890944,-95.29757740336656,1383.188188354474,9081.628258950635,-3544.234887645954
G2700730,44.99537664957766,-96.17326967300316,2024.5839198373585,9249.297799596186,-4327.3524925581805
G4200690,41.436801709645856,-75.60912658273388,1717.0085359245095,5716.740022603874,-3133.000385648257
G2901050,37.65826909408465,-92.59019676753752,1418.1452311624912,8572.944537451316,-3486.786545346175
G0500730,33.24083055035924,-93.60717251718854,1104.9528156776962,8762.302746662699,-3111.580159942109
G1200670,29.98548785402222,-83.18092513755003,899.1294818437142,6919.066306738703,-2494.2206203983383
G2200550,30.20623363671425,-92.06388572559744,912.4165505157672,8475.759054895861,-2780.903241731158
G2800710,34.35672235878631,-89.4848674404252,1180.384371238727,8007.541500830471,-3074.4067459634853
G2901070,39.065669202226765,-93.7857206340425,1526.1265102178088,8795.761394846666,-3663.8019381819577
G5500650,42.66048036404363,-90.13171997682194,1819.916584890952,8123.726945980244,-3845.062470248691
G2200570,29.57387977079931,-90.44025447329864,874.6143646976926,8179.439629195017,-2674.6692122338286
G1800870,41.64260365877589,-85.42649848037398,1734.1064394818952,7297.686642617337,-3557.3818181752345
G0600330,39.09906557157598,-122.75256594177266,1528.7369285703978,15068.192445289244,-4799.510624836573
G0800650,39.202308289699104,-106.34491009451456,1536.820975240611,11309.239903010384,-4168.9659505654945
G1200690,28.761202698516808,-81.7117020322533,827.2067806651705,6676.802249007748,-2350.126824990445
G1700970,42.323164342861936,-88.00356910349242,1791.2502399929,7744.628174953166,-3724.589517925517
G1800890,41.41631083579566,-87.38208758144506,1715.3108032472453,7635.629230091336,-3619.043700753849
G2600850,43.98990394603154,-85.80168942156209,1935.1116491810812,7361.9299075942,-3774.408076061746
G2700750,47.63948960015742,-91.44631455128967,2269.520969363507,8362.428445013413,-4356.455751038889
G3000470,47.645062360468245,-114.08932223060847,2270.0519673329077,13016.373447039612,-5435.792872340897
G3900850,41.696520169958376,-81.23757869799101,1738.5997942837455,6599.544192712283,-3387.324338739363
G4100370,42.790676665595896,-120.38438379009652,1831.0420094995732,14492.399860521256,-5151.329242349024
G4600790,44.021939816397655,-97.1293758791082,1937.9311851985372,9434.115658665089,-4275.823539354367
G4700950,36.33531378935042,-89.49361748813394,1320.255028170559,8009.107571112432,-3251.7786735754453
G2700770,48.769033535090365,-94.90445297734766,2378.4186319467685,9006.855194929592,-4628.398449881674
G0100750,33.77899359473587,-88.09691958352988,1141.020408273207,7761.067240106931,-2975.8252823280172
G1301710,33.07650403626632,-84.13944979249206,1094.0551192611422,7079.447011383292,-2783.0388506705913
G2800730,31.205768870619856,-89.50865460037146,973.8000108065472,8011.7992483685985,-2793.1863873793363
G4802770,33.667197749385046,-95.57114963074454,1133.4802042961976,9133.844641742162,-3217.612793754344
G4802790,34.06850490476137,-102.351708130958,1160.6630264457494,10475.872157324817,-3486.969670470247
G5000150,44.605652049294186,-72.64144146298813,1989.6641947427024,5276.779017820731,-3240.21886225722
G4802810,31.19619279218166,-98.24141240927528,973.2024447269667,9651.375112169308,-3064.7580416959795
G3101090,40.78389351421406,-96.68775646729097,1663.3259701787515,9348.522250678168,-3943.303163890256
G4200710,40.04226954476314,-76.24754550350312,1603.383350295465,5813.688195308779,-3053.1247691778644
G4500570,34.70089755030981,-80.71095144084784,1204.1522907970975,6514.2576824868975,-2800.7424571368906
G5101030,37.736858614815354,-76.46391981025062,1424.070498114564,5846.7310327484365,-2885.5081310140063
G3200150,39.93039275340723,-117.03936753336164,1594.436265441357,13698.213552609304,-4673.427913217509
G2001010,38.48113963220225,-100.46640507677223,1480.7981073930468,10093.498549050088,-3866.061762104666
G4100390,43.93926738602048,-122.84662975756648,1930.6592184202032,15091.294442792618,-5397.790912389174
G5500670,45.26230252713065,-89.0718103516304,2048.6760300574974,7933.787399316813,-4031.595226774703
G1301730,31.03795497912788,-83.06256160195274,963.3546492863692,6899.389139878193,-2578.092047452445
G2600870,43.08996835191848,-83.22180313940898,1856.745372569336,6925.868517774542,-3586.0248634667228
G1800910,41.54576382917673,-86.74007630741811,1726.0504921497293,7523.840837816716,-3603.68272479276
G5600210,41.30705554533521,-104.68942010566715,1706.2728378254085,10959.874682060869,-4324.411691313726
G0800690,40.66612980378654,-105.460765324512,1653.7341132184158,11121.973022831791,-4288.681171893275
G2101230,37.54573188334645,-85.69775432588025,1409.681982656138,7344.105096498928,-3217.584906924393
G0800710,37.316601601122734,-104.03912223206756,1392.5287550569158,10824.138954819096,-3882.386475264576
G0600350,40.672624728148314,-120.59327169452534,1654.2624022767818,14542.737177989608,-4904.844884371059
G1600570,46.81589951190503,-116.7117197242964,2191.7284471087896,13621.625521002714,-5463.964142474284
G4000770,34.87602189422552,-95.25051471172956,1216.3369031664977,9072.660552849407,-3321.9590365225295
G0100770,34.901369739927304,-87.65395588634858,1218.1056097231133,7683.215982525943,-3059.243123556729
G2800750,32.40424962941431,-88.66257478846052,1050.0353940453974,7861.052168119355,-2873.0442062318903
G4700970,35.76104875709809,-89.63163106651386,1278.8526082075466,8033.829287643653,-3205.32112874783
G2101250,37.11057951534415,-84.11777965291984,1377.1951119646808,7075.800853737174,-3121.65955046388
G1301750,32.46355136680199,-82.92222961773142,1053.882167344991,6876.096164775773,-2691.950060644973
G4500590,34.48351263375896,-82.00585898298522,1189.112643562614,6724.960907537257,-2827.8500742820265
G4802850,29.384323962236056,-96.9300645710494,863.4384947176401,9395.43741774781,-2848.2244190361753
G0100790,34.52151365239069,-87.31106882318205,1191.734904852197,7623.222739046433,-3014.110254384302
G0500750,36.04125179494363,-91.10703392449491,1298.9718309465277,8300.491630519069,-3283.6115499631933
G1701010,38.7199106676381,-87.72677549212192,1499.231482109875,7695.987138245163,-3396.772910214904
G1800930,38.84104453651763,-86.48328172395645,1508.626740687746,7479.35801774522,-3359.1009971043936
G2101270,38.06778739347764,-82.7347175230276,1449.156437035015,6845.03348361517,-3149.5276367260435
G2800770,31.55010593582686,-90.10700821443584,995.4091845618972,8119.272929356407,-2842.8856547258715
G2901090,37.106284019918085,-93.83293502810928,1376.8763137668282,8804.619695989377,-3481.7915375755433
G3900870,38.59820006152129,-82.5367736676118,1489.821047989222,6812.319007458576,-3185.770902454982
G4200730,40.991194027252185,-80.33422299082355,1680.2779877798353,6453.587383539363,-3292.9957216453913
G4600810,44.35839486963988,-103.79215909398542,1967.6671954108936,10772.81228939118,-4604.053577463489
G4700990,35.21713598237523,-87.3956140109725,1240.2466668011084,7637.993348354892,-3077.8232228875963
G4000790,34.899797049455714,-94.70357807150712,1217.9958340931978,8968.767699546044,-3305.1356545528834
G2700790,44.371330471244256,-93.73009727288002,1968.8149677883691,8785.33113478355,-4158.929121196829
G3500250,32.79033316521308,-103.41242484896313,1075.2059490856727,10694.129613142444,-3390.92786422006
G2800790,32.75348692435219,-89.52405746544147,1072.7909057037098,8014.556865075667,-2932.225045609291
G2001030,39.19912689204329,-95.037881768383,1536.5715490985112,9032.198971021144,-3725.401986989852
G4200750,40.36716416303212,-76.45762010061709,1629.5079425651847,5845.767671450287,-3086.3773021163547
G0100810,32.6012000286086,-85.35550651340506,1062.8382433053496,7285.562492159934,-2782.691941386722
G0500770,34.78069342232094,-90.78206616690753,1209.6966349374788,8241.383537532776,-3157.463211596065
G1200710,26.57914168077059,-81.82136854723223,706.4507724864765,6694.736350942003,-2174.741747131432
G1301770,31.7794918788629,-84.14115451680672,1009.9361040787128,7079.733883421144,-2673.9631366450076
G1701030,41.7462090434027,-89.30040454582488,1742.7459694954773,7974.56225204798,-3727.9533558304342
G1901110,40.641894231670754,-91.4792591539342,1651.7635667383126,8368.454855352653,-3717.890374925792
G2101290,37.59475911205405,-83.7163031016924,1413.365912693371,7008.419405014433,-3147.294248859829
G2800810,34.28975441433196,-88.68044210738366,1175.787257795198,7864.220812361024,-3040.8305812165686
G3701050,35.4751425929195,-79.17146878635391,1258.485741987971,6268.121469788612,-2808.61914448678
G4500610,34.16324105993694,-80.25443866870418,1167.127039719361,6440.774926028801,-2741.7517343688655
G4802870,30.3106375866557,-96.9656068031324,918.7347509095854,9402.328902699674,-2939.0893661799023
G5101050,36.70554474483301,-83.12875918175163,1347.2970150149383,6910.390603097657,-3051.2863897282327
G2600890,44.938150238416505,-85.81210355375981,2019.4373468504937,7363.717116321197,-3856.2372017734137
G2800830,33.550358297720756,-90.30108753753096,1125.62654190544,8154.28641046083,-3029.6338415580103
G4200770,40.612752652082015,-75.59234697264621,1649.3956779791947,5714.202920832935,-3070.0132899904415
G1600590,44.9420145569205,-113.93007155124116,2019.784672434454,12980.061203670932,-5120.246934126874
G2600910,41.895022478225286,-84.06637982944186,1755.192908451002,7067.156217627989,-3521.9628726174915
G3701070,35.239445589874556,-77.64160006920643,1241.8185254817292,6028.218061306597,-2736.046941149601
G1200730,30.45805586637145,-84.27807295818567,927.6931671590042,7102.793581545267,-2566.946254470548
G4802890,31.296437760331724,-95.99587885550416,979.4670164863172,9215.208757240633,-3004.3290478496306
G2101310,37.094002757373715,-83.38115746318057,1375.9650405640489,6952.417419899713,-3092.940884852232
G2101330,37.12116001614591,-82.8554617179255,1377.9805209443095,6865.0275364906165,-3075.6908526427637
G1200750,29.32131340473897,-82.739228222312,859.7394197789251,6845.77988682383,-2426.0228415726333
G1600610,46.23696067809357,-116.42654189929564,2137.856532747571,13555.139658628445,-5383.209439684146
G2101350,38.53161353285353,-83.3781758730616,1484.685241445181,6951.9202119191905,-3212.6956498151017
G2901110,40.09685256718978,-91.7221165027546,1607.7575857949537,8412.946655744885,-3677.768182561555
G3600490,43.784210901891015,-75.44905893246998,1917.057124301272,5692.5604937953285,-3303.4775086484697
G4701010,35.52728705210595,-87.49310502903684,1262.188125282735,7655.043427622071,-3108.3926574466464
G5300410,46.578739821785554,-122.39285041633694,2169.5790033855915,14980.00983303583,-5700.904735589276
G5400410,38.99578140079131,-80.50209589504185,1520.6709670583018,6480.5874434945135,-3139.2421338285917
G3000490,47.12069410632537,-112.38752991106136,2220.359813061886,12630.95687950971,-5295.778418304614
G4500630,33.90447705112325,-81.27391020024477,1149.5135641101433,6605.448479237451,-2755.5494232392507
G1200770,30.24122542830772,-84.88290960506771,914.5317154057255,7205.108343022096,-2566.9632043775196
G1301790,31.83266355556479,-81.50255424387679,1013.3184690417828,6642.666348276078,-2594.443388164499
G3000510,48.56040850672514,-111.02478269912793,2358.113274340023,12326.502373388572,-5391.408802240041
G4802910,30.151513563219833,-94.81198583351852,909.1137701530296,8989.31265769532,-2858.7248768151408
G3900890,40.09158218480454,-82.48312078607215,1607.3349620809363,6803.465214609768,-3306.878815853971
G0100830,34.80999918342735,-86.98128106140474,1211.736043150213,7565.743255083087,-3027.8183227209643
G4802930,31.545364302535862,-96.58034581582342,995.110008979704,9327.76319790404,-3046.662193225045
G0500790,33.95745037251309,-91.73339153966376,1153.1084358016892,8415.015123369254,-3115.032090710444
G0800730,38.98695615282106,-103.51459552955876,1519.9827500619915,10715.271487648144,-4035.7189970879135
G1301810,33.793630363490635,-82.45109971485843,1142.0094531442362,6798.183844189528,-2786.321986827234
G1600630,43.002427699460114,-114.1382149670982,1849.2087880472943,13027.532115875518,-4908.220336868077
G2001050,39.045289657766,-98.2076968179118,1524.5346444588483,9644.751714278882,-3834.5479688774303
G2101370,37.45521836276922,-84.66071595490281,1402.8933826027248,7167.436825996736,-3170.985602839265
G2200610,32.60161253133126,-92.6647640054918,1062.8651396430555,8586.758488193487,-3021.0207314142954
G2300150,44.07557166503921,-69.54122280198825,1942.6560176000075,4835.981668795771,-3065.069149283492
G2700810,44.412361613390914,-96.26708119049026,1972.4578640785987,9267.350920936444,-4275.448421297716
G2800850,31.532359957382468,-90.45395634341148,994.2897244819372,8181.91821817579,-2852.22671098981
G2901130,39.05799746395941,-90.96003700576456,1525.5271658946597,8273.728332090059,-3552.7168946928064
G3000530,48.54123164731125,-115.40527189699152,2356.2511698379312,13318.376781618535,-5601.914036472804
G3101110,41.04750153816656,-100.7451845599762,1684.8973825257858,10149.592212023668,-4135.338118188497
G3200170,37.64129843522094,-114.87936542167346,1416.8673478893663,13197.268599686382,-4324.208477886012
G3500270,33.74485212942347,-105.4594861302546,1138.7150452366557,11121.703214857363,-3558.714765110427
G3701090,35.48626157223137,-81.22383200760096,1259.2747603728249,6597.3108859989825,-2882.330148520706
G4000810,35.702864889913734,-96.88091812463573,1274.6945613474347,9385.912296672372,-3458.926330214664
G4100410,44.635550142320426,-123.86484098164114,1992.332336507601,15342.498831407243,-5528.775320506589
G4600830,43.27872917068854,-96.72174154116816,1873.0483986298077,9355.095286756534,-4185.9940570775525
G4701030,35.1405005304098,-86.58891663625587,1234.8547775277316,7497.640484240469,-3042.77787098396
G5300430,47.57589404441971,-118.41858806462598,2263.465694125851,14022.96199921958,-5633.87019865243
G5400430,38.17529816084176,-82.07047715399776,1457.3533896691686,6735.563220284867,-3133.0649355564165
G5500690,45.33728734570401,-89.73461397799649,2055.469623866933,8052.300945780043,-4068.3239787762545
G5600230,42.25722618275668,-110.6534183316391,1785.6731646606568,12244.178988476724,-4675.906526335268
G1901130,42.07876405095029,-91.5989637836261,1770.6223840555458,8390.370166234046,-3854.371184362743
G2001070,38.212203279309826,-94.8429305837197,1460.1724794592965,8995.181481708274,-3624.157343070569
G2901150,39.87016303039481,-93.10718128092836,1589.6299000702609,8668.947206079656,-3712.198496971137
G4100430,44.48865208786806,-122.53402126488136,1979.240164595367,15014.586367342396,-5451.373440980734
G4802950,36.2776112433567,-100.27312051638846,1316.0650775241206,10054.698698094164,-3637.669284251795
G0900050,41.79222802760528,-73.24540396467653,1746.590323511356,5364.889201948652,-3061.088624465825
G0500810,33.700641996652074,-94.23405435422492,1135.7332709865095,8880.057000035018,-3175.748129684787
G4802970,28.351169933213193,-98.12469197536493,803.7888365819317,9628.455175260244,-2781.9498168377713
G1701050,40.89144726264859,-88.5575455903883,1672.110459233971,7842.438880993703,-3621.246205218961
G2101390,37.20930620927146,-88.3535596585039,1384.5324685753276,7806.351504328807,-3287.5746560124053
G2200630,30.43772389189711,-90.72340865041907,926.4550357193642,8230.736877150937,-2761.4140630332063
G2600930,42.60281337332563,-83.91151793274261,1814.999707322413,7041.142841776985,-3574.8667383611005
G2901170,39.78201466661398,-93.54824347413305,1582.60869093469,8751.273857095674,-3721.537593923936
G3600510,42.72780116996042,-77.77545309197356,1825.6649928196712,6049.021103661779,-3323.17409561743
G4802990,30.705617217454584,-98.68394288657464,942.8349287048434,9738.520583640722,-3030.151375784311
G0500830,35.215340816429986,-93.71661856832203,1240.1202288173197,8782.804595880365,-3300.2626630468317
G0800750,40.72455254815722,-103.110064433968,1658.4891802476188,10631.68538757703,-4199.111237285007
G1701070,40.12443849538377,-89.36747339926144,1609.970564569835,7986.545301767702,-3585.819689896511
G2001090,38.917267227042146,-101.14839399701113,1514.5536884210087,10230.997608174595,-3936.419078767827
G2101410,36.859576669644774,-86.87893344398898,1358.628392265421,7547.949076365067,-3202.3207082556773
G3101130,41.566398541038296,-100.48286216109302,1727.7654876724307,10096.80558808522,-4176.710695132209
G3800470,46.45739494500442,-99.47747180217397,2158.289545076122,9895.767396152314,-4621.4641956441355
G3900910,40.38843015913817,-83.7658403273811,1631.2252907195814,7016.716005752306,-3383.170791783951
G4000830,35.91924324800185,-97.44320210133398,1290.1920355091263,9495.17763576142,-3500.08607914202
G5400450,37.831488208791555,-81.93524212204233,1431.2215000919346,6713.383901597699,-3099.7321462245254
G1301830,31.75250956401565,-81.7455835450263,1008.2218636129052,6682.340429116875,-2595.627423329488
G0500850,34.754024886310354,-91.88852425852032,1207.8422457982797,8443.500890408677,-3193.496058846948
G3900930,41.29546420033029,-82.15129784574104,1705.3153635207602,6748.835737739657,-3392.4759791994697
G0600370,34.322423986268134,-118.22498562631831,1178.028788293154,13977.147226343175,-4057.7680824369536
G4701050,35.73743904246156,-84.30895583671965,1277.1645493136557,7108.000034277944,-3012.986169948352
G5101070,39.09058898089283,-77.63563352430226,1528.0741468731,6027.2915927197655,-3034.8226403697245
G1901150,41.218457358921,-91.2594455148666,1698.961227049189,8328.286395680905,-3761.5735635533033
G5101090,37.978210199615845,-77.96285499191126,1442.344449966205,6078.206758489782,-2960.889694644975
G3101150,41.91375739410799,-99.45442148535156,1756.7630588921422,9891.181952985957,-4168.508493908385
G4000850,33.949916097456175,-97.24413111788098,1152.596803024314,9456.421036871629,-3301.4300924220865
G4803010,31.849251293206947,-103.5798446411689,1014.3748079378444,10728.784215888689,-3298.9405008879235
G0100850,32.154701956271424,-86.65009051434359,1033.924857896645,7508.238186143937,-2786.20783497266
G1301850,30.8337997577556,-83.26772387812238,950.7232075013692,6933.513839843233,-2567.46032434211
G2800870,33.47281803983652,-88.44345096935187,1120.429547528005,7822.244019368149,-2960.451541112318
G4803030,33.6101346497367,-101.82054501972408,1129.6411511734316,10367.423388113655,-3422.202228222503
G1901170,41.02935228299258,-93.32771773755182,1683.4077487619088,8710.062898100145,-3829.17580882171
G3900950,41.62035904324983,-83.65993419887506,1732.2542868890278,6998.984590160106,-3481.956498891835
G2600950,46.47045322149103,-85.54442465225182,2159.5030226107856,7317.848589084789,-3975.288184161832
G1301870,34.572226746702,-84.00285201558512,1195.2388622253773,7056.479146752293,-2904.165647252462
G3500290,32.18193558181505,-107.74985827831834,1035.676977792093,11610.031958997688,-3467.598998062542
G5101110,36.94619985717332,-78.24048851275484,1365.0216838861938,6121.574042714522,-2890.6887255151137
G4200790,41.17700312067677,-75.98893067248325,1695.5455860002246,5774.317584747466,-3128.996435437734
G4200810,41.343374665053176,-77.06421872464551,1709.2746286949607,5938.8938076400045,-3186.094868002626
G4600850,43.89565843518692,-99.8467987403512,1926.8288294585964,9969.3832186962,-4382.840973353308
G5106800,37.41668423051529,-79.16978894740431,1400.0082588060914,6267.855481976542,-2962.2709936415663
G4803050,33.17676178810202,-101.81612691197483,1100.6975227444664,10366.523699355366,-3377.9293887457525
G1901190,43.380567413095314,-96.21027819261332,1881.873629082107,9256.417629900045,-4173.656458967316
G2001110,38.45589234021781,-96.15264176414418,1478.8556556824226,9245.330518223844,-3697.635639909459
G2101430,37.01886230707608,-88.08301954692527,1370.396166510258,7758.618332504019,-3260.7331721991172
G2700830,44.413280993174915,-95.83896356566498,1972.539528578712,9185.10693734086,-4256.522818936532
G3200190,39.01670827859052,-119.1885964242329,1522.303524896634,14205.921517578665,-4650.346696818952
G2600970,46.08224537784316,-85.09414367302166,2123.573339063747,7241.013287444853,-3921.329208957624
G2600990,42.6955546353864,-82.932398070449,1822.9103856232653,6877.782649715413,-3540.844732860469
G0100870,32.386010718399625,-85.69266687507323,1048.853690252295,7343.233156162272,-2775.24362790437
G1301930,32.35766497514051,-84.04258173982433,1047.0184826434347,7063.155545495054,-2719.421703583097
G1701150,39.85987543428707,-88.96162488978898,1588.8096696368818,7914.170703031522,-3545.9992865387608
G2901210,39.8306944564254,-92.5645257640731,1586.484220881117,8568.191429927752,-3686.909343212712
G3701130,35.15037111112644,-83.42198175446785,1235.548589249912,6959.227039842767,-2932.3136174951637
G4701110,36.53190920385829,-86.00849932038808,1334.580390078946,7397.461955345198,-3142.0546879325248
G1701170,39.26075795779109,-89.92442828013402,1541.4071154202566,8086.402801508968,-3530.501213199086
G0600390,37.217821434565955,-119.7647468711439,1385.166232335237,14343.594593109172,-4457.382963206225
G0100890,34.76295527673249,-86.55017841784357,1208.4630595721032,7490.933384160555,-3008.7399815327135
G0500870,36.01078531226314,-93.72455065300495,1296.776658805907,8784.291395107693,-3375.094672053694
G1200790,30.444153383519915,-83.47012920151434,926.8464752392872,6967.262468917497,-2541.1774163531272
G1301950,34.12777368530584,-83.20900862731312,1164.704936715454,6923.73911674027,-2839.7382150116036
G1600650,43.784190865813514,-111.65922924150068,1917.0553697739876,12467.783474806,-4888.909005039492
G1701190,38.82983945039835,-89.90506893941324,1507.7564317437125,8082.921421000648,-3490.9993926944117
G1800950,40.16145152016136,-85.71934634596701,1612.9421882062709,7347.806337979848,-3442.613372613475
G1901210,41.33062436035056,-94.01556547706616,1708.2205100164033,8838.926551972514,-3885.722020758564
G2101510,37.720018807351394,-84.27818007237784,1422.799818826943,7102.811636312144,-3178.9745373794394
G2200650,32.36441862135292,-91.2425739163814,1047.4555926981757,8325.207294886324,-2953.012858319504
G2800890,32.634683887558495,-90.0341338842332,1065.02259244087,8106.145264284029,-2938.2354984020694
G2901230,37.47807264543278,-90.34495848356303,1404.605929216337,8162.211523396731,-3385.9549171955846
G3000570,45.299631961617806,-111.91940912731016,2052.056655858026,12525.954139406234,-5069.908042828878
G3101190,41.916606781199754,-97.60077938127831,1757.001924049721,9525.912135832965,-4091.093490863672
