gisjoin,year,lni,n_children
G2800970,1910,70.20979571673556,32
G2800990,1910,73.23657901350526,46
G2801010,1910,67.35840925674162,53
G2801030,1910,65.04005590946987,26
G2801050,1910,70.91817878639682,11
G2801070,1910,68.7892982874978,28
G2801090,1910,61.47640303396377,32
G2801110,1910,80.26913132001609,20
G2801130,1910,66.42094008632958,54
G2801150,1910,75.28423466674943,32
G2801170,1910,68.313882767336,44
G2801190,1910,72.57675491404014,8
G2801210,1910,80.8321703901333,34
G2801230,1910,62.29321145548435,28
G2801250,1910,53.79252284404381,4
G2801270,1910,76.86521607546908,38
G2801290,1910,75.9393265085385,72
G2801330,1910,82.00262350956072,10
G2801350,1910,65.72948025838822,24
G2801370,1910,60.7546715165963,23
G2801390,1910,70.92594476357162,53
G2801410,1910,76.33145709446643,38
G2801430,1910,59.99906230855723,6
G2801450,1910,70.77112582109322,54
G2801490,1910,57.40072060331601,17
G2801510,1910,59.41885556727278,11
G2801530,1910,54.01779021848141,13
G2801550,1910,79.42190859185416,33
G2801570,1910,52.18135081876465,13
G2801590,1910,75.63487106128586,47
G2801610,1910,67.38473738337846,19
G2801630,1910,60.24227137665908,12
G2900010,1910,48.69392291876464,55
G2900030,1910,56.037615528332374,33
G2900050,1910,48.04108707387546,30
G2900070,1910,58.91697015235149,52
G2900090,1910,64.59710285048972,42
G2900110,1910,64.18518813215296,38
G2900130,1910,61.84338167334464,55
G2900150,1910,58.31572571901281,44
G2900170,1910,60.85071857303813,54
G2900190,1910,59.658930333462855,58
G2900210,1910,59.76996445432392,136
G2900230,1910,47.24158063383013,53
G2900250,1910,70.42708494857358,32
G2900270,1910,52.44892302626355,40
G2900290,1910,50.89811169132471,28
G2900310,1910,55.64956583495341,61
G2900330,1910,60.418687126289306,45
G2900350,1910,67.44223251360269,24
G2900370,1910,60.190651194974,64
G2900390,1910,67.18611837597278,43
G2900410,1910,61.05651837693413,34
G2900430,1910,60.0127010435332,45
G2900450,1910,63.47401347178028,31
G2900470,1910,54.889187516553136,51
G2900490,1910,58.01706444411974,40
G2900510,1910,55.98458943843132,55
G2900530,1910,55.43906633195858,41
G2900550,1910,60.14027862427445,25
G2900570,1910,65.22311088365603,39
G2900590,1910,59.168360090755506,48
G2900610,1910,55.36854373753908,44
G2900630,1910,67.89648958440232,29
G2900650,1910,48.515115453179625,21
G2900670,1910,51.162858307404974,58
G2900690,1910,54.535481756156315,102
G2900710,1910,56.42564231497581,76
G2900730,1910,61.4887088404783,22
G2900750,1910,62.14685068650994,35
G2900770,1910,59.55058306181188,135
G2900790,1910,60.0968138757839,28
G2900810,1910,57.93341915904785,51
G2900830,1910,57.276365767914854,70
G2900850,1910,63.58863242351637,16
G2900870,1910,43.43921374192932,30
G2900890,1910,63.70152841484088,40
G2900910,1910,62.45489633796449,50
G2900930,1910,46.00800677008983,21
G2900950,1910,54.85623206969063,378
G2900970,1910,54.675669688339255,200
G2900990,1910,53.95631746136279,56
G2901010,1910,54.97191323942013,47
G2901030,1910,62.92915589740926,22
G2901050,1910,58.62372571087141,72
G2901070,1910,57.806318439356254,56
G2901090,1910,61.38337665800999,56
G2901110,1910,61.58272906712823,30
G2901130,1910,53.379824671703894,42
G2901150,1910,65.06635677234641,50
G2901170,1910,52.39901813243826,41
G2901190,1910,58.68273796945051,44
G2901210,1910,66.85322811208303,49
G2901230,1910,57.70925767138114,35
G2901250,1910,62.93774596803558,21
G2901270,1910,55.93550929800154,36
G2901290,1910,62.90470370493373,33
G2901310,1910,60.534072392148026,62
G2901330,1910,66.28333630956915,35
G2901350,1910,53.71497932233843,30
G2901370,1910,61.68451199703832,38
G2901390,1910,66.03397960266757,33
G2901410,1910,62.02320892243409,43
G2901430,1910,61.188570819646856,54
G2901450,1910,59.18023657169685,75
G2901470,1910,52.37108076225477,56
G2901490,1910,72.65611159695003,54
G2901510,1910,54.756271300155014,40
G2901530,1910,63.68727381342751,42
G2901550,1910,58.73765449903061,73
G2901570,1910,61.683692341420766,49
G2901590,1910,58.74193910624293,83
G2901610,1910,52.85635622359028,56
G2901630,1910,60.672358471781486,44
G2901650,1910,66.68610333608711,32
G2901670,1910,54.57813470942013,52
G2901690,1910,65.62887525561098,31
G2901710,1910,61.985790892551584,40
G2901730,1910,65.07220633938259,43
G2901750,1910,61.445913280155075,53
G2901770,1910,62.66051975918547,76
G2901790,1910,59.42855381606263,30
G2901810,1910,64.08136185986478,43
G2901830,1910,54.50072655688119,47
G2901850,1910,61.483604213403616,52
G2901870,1910,54.261301980708495,104
G2901890,1910,51.823339346098194,120
G2901930,1910,59.06351782400519,38
G2901950,1910,51.11476354012842,66
G2901970,1910,45.415091863134855,17
G2901990,1910,62.40764984575329,21
G2902010,1910,63.18272915399474,65
G2902030,1910,52.43079440185268,34
G2902050,1910,61.44973220330748,20
G2902070,1910,57.63212894363105,81
G2902090,1910,74.53568354631506,38
G2902110,1910,63.558988080914276,51
G2902130,1910,54.76847050551214,35
G2902150,1910,54.90183511741432,61
G2902170,1910,58.93232319720735,73
G2902190,1910,64.52762706603586,14
G2902210,1910,60.63688531449574,36
G2902230,1910,58.86588413085705,61
G2902250,1910,60.19178646130711,54
G2902270,1910,55.25538182015803,12
G2902290,1910,55.713028206490705,39
G2905100,1910,53.2151565023157,822
G3000010,1910,76.05984289098981,5
G3000070,1910,61.36502333248396,4
G3000090,1910,71.92067394510755,12
G3000130,1910,82.49451559635601,23
G3000150,1910,82.8303266884973,17
G3000170,1910,83.18245565407685,21
G3000210,1910,71.33087043833294,22
G3000230,1910,82.12437782925058,12
G3000270,1910,77.5204431672754,25
G3000290,1910,71.98613596984585,29
G3000310,1910,76.0877026777751,17
G3000390,1910,60.94027760459733,4
G3000430,1910,58.05056767724876,3
G3000490,1910,84.70587116570948,17
G3000570,1910,90.30058299145306,9
G3000590,1910,97.6199254144038,2
G3000630,1910,74.98934639835151,31
G3000670,1910,79.03465938573927,15
G3000770,1910,66.5466649918352,2
G3000810,1910,78.24222240231467,21
G3000870,1910,72.55282042144908,6
G3000890,1910,85.04001679245205,11
G3000930,1910,83.97817017385817,22
G3000970,1910,86.07562488310978,2
G3000990,1910,95.36890414798692,4
G3001050,1910,67.90920168782392,5
G3001110,1910,88.93077848197059,32
G3100010,1910,60.31374780714946,45
G3100030,1910,71.86897215172503,34
G3100070,1910,46.61825530324191,5
G3100090,1910,42.829768005561775,2
G3100110,1910,75.4250589159301,21
G3100130,1910,62.467847768883146,26
G3100150,1910,72.30789102523029,11
G3100170,1910,68.4973475572605,22
G3100190,1910,65.37989343825487,44
G3100210,1910,60.36432595033425,11
G3100230,1910,57.546829204298035,24
G3100250,1910,63.125768372035665,30
G3100270,1910,80.09847473808351,39
G3100290,1910,73.26049570280844,13
G3100310,1910,69.8077100625836,15
G3100330,1910,92.44625677976168,2
G3100350,1910,61.102940705398005,35
G3100370,1910,50.81626100963576,17
G3100390,1910,71.49418347955863,9
G3100410,1910,67.69781078559947,48
G3100430,1910,58.37373587843105,19
G3100450,1910,57.68362773448029,12
G3100470,1910,63.54761225521179,35
G3100510,1910,78.42223117926945,24
G3100530,1910,59.439015499212424,38
G3100550,1910,59.73650828571565,121
G3100570,1910,72.35354559361639,27
G3100590,1910,70.59217857536788,17
G3100610,1910,67.21428531298058,28
G3100630,1910,70.73890750512092,23
G3100650,1910,71.7977473683448,27
G3100670,1910,69.09880913254271,45
G3100690,1910,80.76230946101226,16
G3100710,1910,79.56575321275622,10
G3100730,1910,60.74588129030437,9
G3100770,1910,40.47666741892863,4
G3100790,1910,72.50660132291185,39
G3100810,1910,69.3724769587595,33
G3100830,1910,73.0067915810192,13
G3100850,1910,64.27629567269615,8
G3100870,1910,73.800388004746,10
G3100890,1910,71.73179309128568,40
G3100910,1910,81.38342330498608,2
G3100930,1910,51.68238651996938,17
G3100950,1910,66.98404510333461,25
G3100970,1910,64.87516761881443,9
G3100990,1910,71.68202584459725,11
G3101010,1910,70.81129043296417,7
G3101030,1910,64.14091948950968,6
G3101050,1910,64.42122373804757,3
G3101070,1910,79.8881401751703,16
G3101090,1910,59.83953891339705,85
G3101110,1910,66.20199278069585,39
G3101130,1910,97.25258110501534,2
G3101150,1910,65.09330670504872,5
G3101170,1910,90.03880914018453,3
G3101190,1910,61.26521660173417,25
G3101210,1910,43.56173028685598,12
G3101230,1910,83.37963075345824,8
G3101250,1910,67.2823986197399,9
G3101270,1910,78.10111857693543,34
G3101290,1910,71.02196159332131,18
G3101310,1910,73.83003723532863,33
G3101330,1910,73.94792125404015,30
G3101350,1910,69.40533259502416,13
G3101370,1910,70.0709877385224,16
G3101390,1910,62.19957206140505,19
G3101410,1910,68.23832927589909,34
G3101430,1910,66.98647681354552,18
G3101450,1910,58.98855430086966,17
G3101470,1910,60.45676844455694,39
G3101490,1910,83.55079601126741,2
G3101510,1910,60.73934255097569,19
G3101530,1910,54.20087880119859,9
G3101550,1910,69.16268647978626,25
G3101570,1910,64.18153386530638,29
G3101590,1910,65.52838877609992,29
G3101610,1910,72.53199394881368,14
G3101630,1910,60.90503611926468,17
G3101650,1910,89.19695536630681,9
G3101670,1910,68.90069181124304,14
G3101690,1910,59.30802929428229,28
G3101710,1910,63.46878556530627,5
G3101730,1910,63.86919921566302,7
G3101750,1910,71.9947822608649,15
G3101770,1910,80.76529650107706,23
G3101790,1910,68.42277462929982,17
G3101810,1910,65.0356609910017,20
G3101830,1910,70.37808498055008,4
G3101850,1910,60.74418437605782,16
G3200010,1910,95.75137613150773,5
G3200030,1910,99.15514485434866,2
G3200070,1910,99.89150910830352,3
G3200090,1910,91.49018498621348,7
G3200130,1910,98.88210098058732,8
G3200170,1910,88.75245468114825,10
G3200190,1910,98.5748013359438,2
G3200230,1910,90.18345120625594,2
G3200310,1910,93.42025228804869,12
G3200330,1910,89.38913156423052,3
G3200510,1910,92.89744813452738,1
G3300010,1910,89.63272109653705,29
G3300030,1910,85.02362125371162,24
G3300050,1910,79.80433663394794,38
G3300070,1910,84.86371913461365,14
G3300090,1910,79.70156414443703,61
G3300110,1910,81.71260617103832,59
G3300130,1910,88.61248390567636,48
G3300150,1910,88.10250254712328,71
G3300170,1910,80.64063063818014,37
G3300190,1910,86.5608358419049,17
G3400010,1910,61.03465592153419,77
G3400030,1910,66.85583498086724,96
G3400050,1910,62.94768820194716,90
G3400070,1910,64.66858417282367,193
G3400090,1910,57.95534847492122,23
G3400110,1910,59.95218340639427,74
G3400130,1910,60.826235987389595,403
G3400150,1910,65.57152804808797,56
G3400170,1910,58.33757458159115,419
G3400190,1910,64.4383662248374,64
G3400210,1910,65.67932706618032,115
G3400230,1910,61.52629370734059,97
G3400250,1910,65.73247492690302,100
G3400270,1910,65.76323535031834,103
G3400290,1910,66.75336030214852,31
G3400310,1910,60.49300518506463,120
G3400330,1910,63.51987004839,37
G3400350,1910,61.39818585438692,36
G3400370,1910,62.24279010267385,41
G3400390,1910,64.43438790183559,149
G3400410,1910,63.91509746182499,68
G3500010,1910,88.85150895400663,44
G3500050,1910,76.1852005128429,35
G3500070,1910,72.94696570699305,29
G3500090,1910,75.38029176477882,28
G3500130,1910,88.44979746103151,21
G3500150,1910,68.56293804896262,36
G3500170,1910,89.7587004267606,24
G3500190,1910,90.4556161769524,43
G3500270,1910,84.02734376511818,26
G3500290,1910,65.79204840563519,6
G3500310,1910,98.57564376707288,7
G3500330,1910,91.64713272214614,29
G3500350,1910,76.71809077269175,15
G3500370,1910,75.28921802218136,47
G3500390,1910,94.75420272034609,43
G3500410,1910,75.46353437467842,43
G3500430,1910,89.76348997966893,9
G3500450,1910,79.6832035690064,13
G3500470,1910,91.73050270239384,42
G3500490,1910,79.59879732071255,26
G3500510,1910,96.703004001871,4
G3500530,1910,91.61524607801164,22
G3500550,1910,95.45984150550976,29
G3500570,1910,68.03162405971348,25
G3500590,1910,81.06817609403416,47
G3500610,1910,94.02313195355144,32
G3600010,1910,54.851335265945174,190
G3600030,1910,59.15554674383382,74
G3600070,1910,57.306968789896366,91
G3600090,1910,60.01781539827812,95
G3600110,1910,57.261366698672475,103
G3600130,1910,61.31661271953731,126
G3600150,1910,54.4275028540853,70
G3600170,1910,70.8320800125134,54
G3600190,1910,51.33169524387292,107
G3600210,1910,65.0333271172849,70
G3600230,1910,58.35851401411383,28
G3600250,1910,60.463630759818365,83
G3600270,1910,56.03848928100465,108
G3600290,1910,58.14724612285493,405
G3600310,1910,54.154261684177285,73
G3600330,1910,51.33691099198903,71
G3600350,1910,58.70382895388183,56
G3600370,1910,60.18105969878132,59
G3600390,1910,57.984818855503136,48
G3600410,1910,57.396131400302714,10
G3600430,1910,57.47926062304489,61
G3600450,1910,65.26455184518211,97
G3600470,1910,55.43801024934984,1004
G3600490,1910,58.46319369090641,39
G3600510,1910,60.59660596127575,45
G3600530,1910,59.59776037757638,54
G3600550,1910,57.39219146006891,288
G3600570,1910,56.22373090797258,69
G3600590,1910,58.81549703844859,95
G3600610,1910,54.64333932720105,1034
G3600630,1910,54.553007432631645,99
G3600650,1910,58.146997981803345,163
G3600670,1910,59.1475494015793,217
G3600690,1910,55.69991920921601,75
G3600710,1910,58.99489105353958,128
G3600730,1910,57.772452853315805,40
G3600750,1910,60.19134076525331,88
G3600770,1910,63.88219630093265,81
G3600790,1910,56.856965286031354,16
G3600810,1910,55.125771456194656,275
G3600830,1910,54.892610583893976,127
G3600850,1910,51.729599761300335,90
G3600870,1910,57.08143631922852,62
G3600890,1910,57.53976874567108,107
G3600910,1910,64.5693677721079,77
G3600930,1910,57.008493546873304,101
G3600950,1910,53.00319668284099,42
G3600970,1910,56.1133769409583,21
G3600990,1910,57.223267199832,32
G3601010,1910,55.40901494509435,129
G3601030,1910,61.86905586251316,87
G3601050,1910,52.7976349327271,48
G3601070,1910,55.23177613930633,52
G3601090,1910,49.944727224309304,47
G3601110,1910,56.292508999685005,119
G3601130,1910,60.302189871224535,44
G3601150,1910,55.240213608272114,69
G3601170,1910,58.57418323553948,58
G3601190,1910,55.02480833300615,246
G3601210,1910,50.18681494109963,40
G3601230,1910,60.3426275129807,17
G3700010,1910,64.12124849112429,82
G3700030,1910,69.86215156577401,27
G3700050,1910,64.20820490460031,39
G3700070,1910,63.31404554222432,35
G3700090,1910,64.55926383756172,72
G3700130,1910,67.66155962013404,44
G3700150,1910,63.1833429589928,31
G3700170,1910,73.83874266401298,15
G3700190,1910,71.20628633599259,30
G3700210,1910,58.97006980768988,113
G3700230,1910,64.26409228382899,63
G3700250,1910,58.36396647821736,77
G3700270,1910,58.91963646870141,59
G3700290,1910,51.88265111652099,8
G3700310,1910,61.20449802117955,34
G3700330,1910,51.11412300388742,16
G3700350,1910,61.04705860810918,66
G3700370,1910,60.41245067272208,37
G3700390,1910,58.97126650582852,42
G3700410,1910,63.58725900331421,26
G3700430,1910,79.0902661403543,8
G3700450,1910,69.22816830085331,79
G3700470,1910,62.771866140815234,54
G3700490,1910,61.9008340170526,17
G3700510,1910,63.78320307684513,60
G3700530,1910,66.39543874820298,17
G3700550,1910,67.3957298009167,10
G3700570,1910,68.58151814212052,84
G3700590,1910,69.02795168617135,45
G3700610,1910,69.4835432744256,54
G3700630,1910,58.39997495218667,56
G3700650,1910,61.72383924956071,38
G3700670,1910,58.36744092794324,83
G3700690,1910,60.64096889855262,58
G3700710,1910,60.62685259659816,88
G3700730,1910,76.37548164373891,19
G3700750,1910,66.3283053805657,15
G3700770,1910,64.52470229079472,31
G3700790,1910,64.38658758513542,22
G3700810,1910,63.14337181306354,106
G3700830,1910,68.30623917829757,34
G3700850,1910,66.45154115486969,69
G3700870,1910,68.20804109235469,69
G3700890,1910,71.22563157252446,36
G3700910,1910,60.097427544997096,22
G3700950,1910,72.84307007780633,12
G3700970,1910,57.84762580859371,73
G3700990,1910,59.90301645797738,44
G3701010,1910,67.1838037884108,120
G3701030,1910,80.75778697870916,10
G3701050,1910,67.89666197713532,20
G3701070,1910,67.22398949718823,37
G3701090,1910,74.1188961229786,53
G3701110,1910,65.55334612514547,45
G3701130,1910,64.22447817669764,50
G3701150,1910,67.73023203852016,49
G3701170,1910,65.42459884389011,42
G3701190,1910,55.177654247471544,120
G3701210,1910,58.86908454266209,53
G3701230,1910,55.73263534908801,46
G3701250,1910,79.56701105885993,35
G3701270,1910,60.366665075977494,44
G3701290,1910,58.09138112517032,30
G3701310,1910,68.17954861371302,14
G3701330,1910,61.69832750735255,31
G3701350,1910,59.22559206074786,18
G3701370,1910,81.10236197066581,21
G3701390,1910,66.4686983874727,19
G3701410,1910,73.46525908389746,20
G3701430,1910,62.919601074032144,25
G3701450,1910,73.40259515475576,26
G3701470,1910,64.0301365893049,53
G3701490,1910,70.86545529591274,33
G3701510,1910,65.85444681739257,81
G3701530,1910,56.06121123838471,29
G3701550,1910,68.82485136400733,61
G3701570,1910,67.58106810999806,91
G3701590,1910,64.20150612329738,104
G3701610,1910,66.41723492445956,80
G3701630,1910,63.069246633069184,43
G3701650,1910,65.99811385749047,21
G3701670,1910,72.08696318340236,42
G3701690,1910,66.75204928114859,59
G3701710,1910,59.15540814318027,102
G3701730,1910,54.261903489405725,27
G3701750,1910,65.41647352701975,14
G3701770,1910,80.71657077515881,14
G3701790,1910,64.69126564385348,95
G3701810,1910,55.3771361119712,43
G3701830,1910,64.5880815941515,78
G3701850,1910,55.43143544281223,9
G3701870,1910,73.67586223235978,14
G3701890,1910,71.66283393914541,52
G3701910,1910,63.64782296329918,65
G3701930,1910,65.82480477079015,77
G3701950,1910,51.149725037757314,22
G3701970,1910,78.6853638336598,45
G3701990,1910,71.18326991879681,36
G3800010,1910,81.53571423709562,12
G3800030,1910,79.7540158637975,13
G3800050,1910,74.72274854736294,7
G3800070,1910,75.81659949371907,13
G3800090,1910,73.43149082424591,25
G3800110,1910,58.97235332844626,9
G3800130,1910,53.89741259331083,13
G3800150,1910,76.44344599344883,11
G3800170,1910,79.32472789738488,31
G3800190,1910,77.8045859636626,13
G3800210,1910,69.5682847859528,19
G3800230,1910,98.19235565989288,1
G3800250,1910,100.0,1
G3800270,1910,94.7309208274154,5
G3800290,1910,88.26085742528822,8
G3800310,1910,67.46796475606293,5
G3800350,1910,83.8491796484026,44
G3800390,1910,88.94349353941439,7
G3800410,1910,92.98886257738909,5
G3800430,1910,85.57518703716282,22
G3800450,1910,64.6203080245218,7
G3800470,1910,94.78436712320152,8
G3800490,1910,72.73929557806494,25
G3800510,1910,95.54959004843862,3
G3800530,1910,71.03559474093704,8
G3800550,1910,69.2502759995233,4
G3800570,1910,75.04332604307625,11
G3800590,1910,69.97132403119303,34
G3800610,1910,69.12840479291731,11
G3800630,1910,75.37034356490749,12
G3800650,1910,100.0,1
G3800670,1910,70.86874521337054,4
G3800690,1910,72.16141968160893,14
G3800710,1910,76.4143352376961,20
G3800730,1910,72.11402827813377,13
G3800750,1910,70.84502332751978,14
G3800770,1910,72.14217857759137,16
G3800790,1910,69.22055866684553,4
G3800810,1910,87.33341410368499,9
G3800830,1910,97.3128208110977,1
G3800890,1910,66.49120535980913,22
G3800910,1910,82.24529371860002,9
G3800930,1910,69.90142638430049,15
G3800950,1910,73.90084271762761,12
G3800970,1910,73.57664187474717,13
G3800990,1910,69.91245183384979,9
G3801010,1910,87.46381254957966,26
G3801030,1910,85.9694931507864,5
G3801050,1910,71.88361461613772,22
G3900010,1910,60.86055362541275,61
G3900030,1910,57.86632678755927,95
G3900050,1910,63.548533479682376,34
G3900070,1910,60.78504650032538,69
G3900090,1910,54.34359221179776,115
G3900110,1910,67.47375776725902,62
G3900130,1910,57.05205711328699,149
G3900150,1910,55.04584445965225,39
G3900170,1910,51.766143998001205,100
G3900190,1910,71.10304217246491,26
G3900210,1910,56.41635354411283,51
G3900230,1910,57.16674680148271,121
G3900250,1910,62.46550951230187,33
G3900270,1910,48.31656525298047,44
G3900290,1910,57.62222527959508,139
G3900310,1910,58.97556111714697,53
G3900330,1910,54.708410022469856,58
G3900350,1910,50.88319598809856,396
G3900370,1910,54.370908941651805,107
G3900390,1910,66.83934794510576,51
G3900410,1910,52.27151099148135,34
G3900430,1910,61.0337233020516,40
G3900450,1910,55.8930369269256,81
G3900470,1910,57.011289124747,50
G3900490,1910,53.98167092995953,307
G3900510,1910,64.2913454735524,48
G3900530,1910,59.31810960357526,53
G3900550,1910,69.74329563114142,13
G3900570,1910,52.3040193099667,48
G3900590,1910,55.64307121227114,79
G3900610,1910,51.07488581578168,532
G3900630,1910,59.42307840063757,90
G3900650,1910,59.87144282838384,74
G3900670,1910,52.77927320800711,37
G3900690,1910,64.42303532807126,33
G3900710,1910,63.185039208085094,43
G3900730,1910,57.82167560980958,51
G3900750,1910,57.86734063373706,36
G3900770,1910,68.11727202876436,58
G3900790,1910,50.0286650570044,86
G3900810,1910,55.96535523131748,107
G3900830,1910,60.49056192673547,58
G3900850,1910,50.73220581794678,18
G3900870,1910,53.98195098565294,113
G3900890,1910,53.21695626690746,82
G3900910,1910,61.00994424838428,58
G3900930,1910,59.54059671051724,90
G3900950,1910,56.76064147749558,240
G3900970,1910,50.58286592858345,36
G3900990,1910,60.021291613194734,136
G3901010,1910,61.56831165244584,80
G3901030,1910,63.64115476669442,31
G3901050,1910,61.27758358507249,64
G3901070,1910,58.59092143772172,59
G3901090,1910,52.45046864933804,94
G3901110,1910,55.99605957053427,45
G3901130,1910,54.0494562524586,248
G3901150,1910,58.08787325762524,30
G3901170,1910,65.01620608069128,26
G3901190,1910,59.739311027734864,95
G3901210,1910,50.9240470245889,31
G3901230,1910,53.95343785775491,31
G3901250,1910,56.11068468971123,63
G3901270,1910,59.117052442810646,63
G3901290,1910,56.72153707414671,53
G3901310,1910,50.82102475393389,41
G3901330,1910,63.0847865757995,45
G3901350,1910,61.84116418942955,50
G3901370,1910,57.30982265435623,65
G3901390,1910,62.42274668771873,92
G3901410,1910,55.138094711413174,76
G3901430,1910,68.34742493782679,69
G3901450,1910,55.32373109980632,124
G3901470,1910,56.09068764045536,86
G3901490,1910,61.55410114713344,53
G3901510,1910,55.826657207590586,171
G3901530,1910,56.14038469714296,145
G3901550,1910,60.17314190167224,73
G3901570,1910,53.92531187901907,107
G3901590,1910,67.37036037897212,41
G3901610,1910,57.80737137048104,65
G3901630,1910,52.993857935928794,31
G3901650,1910,55.75688391864024,52
G3901670,1910,60.43151729601779,78
G3901690,1910,60.9625260623497,87
G3901710,1910,56.267351506920974,62
G3901730,1910,61.24301902254621,98
G3901750,1910,58.35864826148923,35
G4000010,1910,61.66324001337966,32
G4000030,1910,60.50712083363119,58
G4000050,1910,69.73871606127925,31
G4000070,1910,65.37819258952774,36
G4000090,1910,61.98982870721645,74
G4000110,1910,55.03645130565817,44
G4000130,1910,67.61008353066234,94
G4000150,1910,67.1164705647422,97
G4000170,1910,59.39422047717744,55
G4000190,1910,57.75111035395136,50
G4000210,1910,62.89258605121748,43
G4000230,1910,71.19047465625869,64
G4000250,1910,77.75701588152994,12
G4000270,1910,68.60996978130257,64
G4000290,1910,68.24627342861919,43
G4000310,1910,66.05013422048435,111
G4000350,1910,66.28572461532343,45
G4000370,1910,61.69520094401152,39
G4000390,1910,63.94398699804964,50
G4000410,1910,75.15043483278748,19
G4000430,1910,68.92924430526026,47
G4000450,1910,74.47904058524843,39
G4000470,1910,64.91481532352911,54
G4000490,1910,74.25868607738417,107
G4000510,1910,61.013961959609915,61
G4000530,1910,57.17139333249028,31
G4000550,1910,56.87470627724702,64
G4000570,1910,69.09110736380288,38
G4000590,1910,70.45453099754735,18
G4000610,1910,62.600743222083416,55
G4000630,1910,58.93620312639052,59
G4000650,1910,65.72985463378986,71
G4000670,1910,65.69934780952006,64
G4000690,1910,73.37649035126293,48
G4000710,1910,63.4639946934144,67
G4000730,1910,73.74311211215074,33
G4000750,1910,60.66881275388416,63
G4000770,1910,60.96062103380739,24
G4000790,1910,65.44226592915209,80
G4000810,1910,56.10665177797148,70
G4000830,1910,66.83086586738914,58
G4000850,1910,70.07790072301567,25
G4000870,1910,58.64902619236047,45
G4000890,1910,63.67919388797459,41
G4000910,1910,68.2584446656389,63
G4000930,1910,72.4771159562889,37
G4000950,1910,56.07775019524453,57
G4000970,1910,63.951331868570406,33
G4000990,1910,68.74313199699606,37
G4001010,1910,60.30196021766501,92
G4001030,1910,49.052825334483714,21
G4001050,1910,57.31915531785457,28
G4001070,1910,58.91981023482335,16
G4001090,1910,59.10511373563682,134
G4001110,1910,70.47946285919565,43
G4001130,1910,69.8020677315559,46
G4001150,1910,60.487607081139664,49
G4001170,1910,63.66843441571327,27
G4001190,1910,56.206543684713914,54
G4001210,1910,60.63520683576158,117
G4001230,1910,69.7286183129834,90
G4001250,1910,63.50281018761136,104
G4001270,1910,51.1168736856234,32
G4001290,1910,68.25041912258268,34
G4001310,1910,64.61103379357618,29
G4001330,1910,58.787795865835236,37
G4001350,1910,65.03608448519013,55
G4001370,1910,63.24647650350282,79
G4001390,1910,59.81942618707171,44
G4001410,1910,64.16589400075989,59
G4001430,1910,60.71948011158165,66
G4001450,1910,56.68568778056816,18
G4001470,1910,57.72264670316501,47
G4001490,1910,62.5538494092562,83
G4001510,1910,62.04559836032985,55
G4001530,1910,69.4129695713922,35
G4100010,1910,62.85866465272116,31
G4100030,1910,67.63453647774317,27
G4100050,1910,65.29469544662555,71
G4100070,1910,66.86933480721308,10
G4100090,1910,79.17950692143046,18
G4100110,1910,73.99672995220949,37
G4100130,1910,76.1301402713208,11
G4100190,1910,79.54044122659494,47
G4100210,1910,62.09490178178631,5
G4100230,1910,79.72533193378395,12
G4100250,1910,74.46769569106189,5
G4100270,1910,65.36994122612533,12
G4100290,1910,63.85820448200066,35
G4100330,1910,67.04606482851426,21
G4100350,1910,75.75391702427476,14
G4100370,1910,58.53899055706919,10
G4100390,1910,70.20060918726975,54
G4100410,1910,78.63637016988193,8
G4100430,1910,81.33802760257073,46
G4100450,1910,82.23810862171796,3
G4100470,1910,78.61358908786428,65
G4100490,1910,99.2892995158353,4
G4100510,1910,69.66834699781437,201
G4100530,1910,71.43920226405483,26
G4100550,1910,68.5139355432063,6
G4100570,1910,86.95623905917445,14
G4100590,1910,75.91851041113138,31
G4100600,1910,74.86418788327221,28
G4100630,1910,61.10848650065867,10
G4100650,1910,81.27798860754142,28
G4100670,1910,74.73060015315555,29
G4100690,1910,62.96189125842761,1
G4100710,1910,78.07052875825255,40
G4200010,1910,61.59895366746308,95
G4200030,1910,54.32473384637151,1017
G4200050,1910,56.91938924034655,148
G4200070,1910,51.96504219396217,96
G4200090,1910,51.69198118138055,80
G4200110,1910,53.85016258762761,331
G4200130,1910,52.20537487700313,175
G4200150,1910,58.26584260287552,91
G4200170,1910,50.95561101161952,167
G4200190,1910,54.3598969153582,135
G4200210,1910,58.61578890332443,219
G4200230,1910,56.43787494092793,9
G4200250,1910,49.42938501070988,61
G4200270,1910,59.92674330349789,87
G4200290,1910,55.7540106919412,192
G4200310,1910,56.90388423582749,87
G4200330,1910,57.97680559430194,180
G4200350,1910,60.05326642716584,58
G4200370,1910,55.85770087575717,87
G4200390,1910,57.43545859503685,83
G4200410,1910,60.426526252713074,88
G4200430,1910,58.02639475543394,207
G4200450,1910,54.0658532883898,191
G4200470,1910,56.76988884986234,59
G4200490,1910,54.82094927994483,160
G4200510,1910,54.976072854674335,174
G4200530,1910,49.27079275768355,27
G4200550,1910,57.00256160240049,152
G4200570,1910,51.772449582364985,27
G4200590,1910,50.9527845612299,55
G4200610,1910,54.862935722891294,106
G4200630,1910,49.968952525201914,101
G4200650,1910,53.61556877642892,118
G4200670,1910,56.79816707720956,31
G4200690,1910,50.99911306032913,250
G4200710,1910,53.5655989996712,299
G4200730,1910,54.51593857622828,81
G4200750,1910,57.36559531888344,130
G4200770,1910,59.14745765452309,237
G4200790,1910,49.800000071674475,367
