gisjoin,year,n_married,n_divorced,n_elderly,n_elderly_nonrel,mean_nchild,divorce_ratio,elderly_alone_share
G4001290,1900,2190.0,0.0,97.0,4.0,2.5060240963855422,0.0,0.0412371134020618
G41053.0,1900,3863.0,40.0,571.0,33.0,1.979095563139932,0.0102485267742761,0.0577933450087565
G41055.0,1900,1241.0,14.0,105.0,7.0,1.885207100591716,0.0111553784860557,0.0666666666666666
G41059.0,1900,6130.0,101.0,652.0,53.0,2.02292959266253,0.0162092761996469,0.0812883435582822
G41060.0,1900,5872.0,75.0,563.0,51.0,1.976157851466155,0.0126114007062384,0.0905861456483126
G41063.0,1900,2083.0,18.0,142.0,8.0,2.1114369501466275,0.008567348881485,0.056338028169014
G41065.0,1900,4666.0,53.0,501.0,31.0,1.8673400673400673,0.0112311930493748,0.06187624750499
G41069.0,1900,794.0,5.0,76.0,11.0,1.887005649717514,0.0062578222778473,0.1447368421052631
G41071.0,1900,5159.0,73.0,716.0,42.0,2.0639516385618837,0.0139525993883792,0.0586592178770949
G4201.00,1900,13335.0,39.0,2277.0,165.0,2.083514238283744,0.0029161058770749,0.072463768115942
G4203.00,1900,265032.0,768.0,19067.0,1361.0,2.369922021544563,0.0028893905191873,0.0713798709812765
G4205.00,1900,18429.0,69.0,2648.0,118.0,2.392085012825211,0.0037301329873499,0.0445619335347432
G4207.00,1900,20290.0,85.0,2474.0,102.0,2.2421311475409835,0.0041717791411042,0.0412287793047696
G4209.00,1900,14229.0,28.0,1909.0,103.0,2.4908555296428134,0.0019639475345444,0.0539549502357255
G42013.0,1900,30588.0,66.0,3050.0,163.0,2.4155554283752076,0.0021530632217655,0.0534426229508196
G42017.0,1900,28404.0,104.0,5351.0,485.0,1.7769292356962494,0.00364809877929,0.090637264062792
G42033.0,1900,28246.0,62.0,2381.0,128.0,2.6949974476773866,0.0021901935848523,0.0537589248215035
G42037.0,1900,15262.0,71.0,2023.0,128.0,2.1549311926605506,0.0046305354464227,0.0632723677706376
G42041.0,1900,19325.0,77.0,2885.0,197.0,1.8712938577860845,0.0039686630244304,0.0682842287694974
G42043.0,1900,43123.0,246.0,4364.0,308.0,2.0747605423560143,0.0056722543752449,0.07057745187901
G42047.0,1900,10431.0,17.0,712.0,35.0,2.7217991854081816,0.0016271056661562,0.0491573033707865
G42091.0,1900,50761.0,118.0,7029.0,725.0,2.069077076222981,0.0023192279722478,0.1031441172286242
G42097.0,1900,33315.0,97.0,3095.0,197.0,2.4127623034401333,0.0029031485693762,0.0636510500807754
G42099.0,1900,9921.0,14.0,1470.0,82.0,2.1592312971859986,0.0014091595369904,0.05578231292517
G4201010,1900,457314.0,1465.0,45914.0,6305.0,2.065965205676724,0.0031932586277924,0.1373219497321078
G4201230,1900,15445.0,86.0,2116.0,95.0,1.9126602564102564,0.0055373124718305,0.0448960302457466
G4201270,1900,11643.0,47.0,2191.0,156.0,2.018357906909511,0.0040205303678357,0.0712003651300775
G4201290,1900,56268.0,127.0,5303.0,319.0,2.5045750794619064,0.0022519726926145,0.0601546294550254
G4503.00,1900,13365.0,18.0,1137.0,79.0,2.355563523365603,0.0013449899125756,0.06948109058927
G4507.00,1900,17745.0,50.0,1357.0,126.0,2.9509041415516237,0.0028097780275358,0.0928518791451731
G4509.00,1900,5292.0,22.0,377.0,18.0,2.8710359408033828,0.0041400075272864,0.0477453580901856
G45011.0,1900,11424.0,17.0,842.0,73.0,2.602374706613282,0.0014858841010401,0.0866983372921615
G45013.0,1900,12303.0,46.0,1926.0,66.0,2.047141663683017,0.0037249979755445,0.0342679127725856
G45015.0,1900,9855.0,19.0,981.0,73.0,2.641429039659128,0.0019242454932145,0.0744138634046891
G45019.0,1900,30389.0,176.0,3088.0,310.0,1.7658823529411765,0.0057582201864878,0.1003886010362694
G45021.0,1900,6960.0,26.0,569.0,46.0,2.905486284289277,0.0037217291726309,0.0808435852372583
G45025.0,1900,6318.0,6.0,691.0,41.0,2.786840130097574,0.0009487666034155,0.0593342981186685
G45027.0,1900,8622.0,20.0,604.0,45.0,2.9570863918690007,0.0023142791020597,0.0745033112582781
G45029.0,1900,10941.0,5.0,1185.0,68.0,2.5970149253731343,0.0004567878677142,0.0573839662447257
G45031.0,1900,10584.0,18.0,941.0,80.0,2.476534296028881,0.0016977928692699,0.0850159404888416
G45035.0,1900,5254.0,9.0,460.0,30.0,2.703105590062112,0.001710051301539,0.0652173913043478
G45037.0,1900,7980.0,1.0,811.0,65.0,2.6983777288203483,0.0001252975817566,0.0801479654747225
G45039.0,1900,9005.0,8.0,1005.0,70.0,2.7664434140477416,0.0008876067901919,0.0696517412935323
G45079.0,1900,14530.0,89.0,1264.0,124.0,2.2318698121450415,0.0060879677132498,0.0981012658227848
G45081.0,1900,5949.0,4.0,519.0,54.0,2.9187014428412876,0.0006719301192675,0.1040462427745664
G4605.00,1900,3084.0,13.0,297.0,14.0,2.0480662983425413,0.0041976105908944,0.0471380471380471
G46021.0,1900,1452.0,2.0,111.0,10.0,3.187799043062201,0.0013755158184319,0.09009009009009
G46023.0,1900,3263.0,11.0,311.0,13.0,1.956735496558505,0.0033598045204642,0.0418006430868167
G46029.0,1900,3111.0,31.0,282.0,17.0,2.458216489063376,0.00986632718014,0.0602836879432624
G46033.0,1900,1026.0,35.0,109.0,5.0,1.7950581395348837,0.0329877474081055,0.0458715596330275
G46035.0,1900,2471.0,11.0,231.0,16.0,2.458831808585503,0.0044319097502014,0.0692640692640692
G46037.0,1900,3997.0,26.0,386.0,22.0,2.794849785407725,0.0064628386776037,0.0569948186528497
G46039.0,1900,2208.0,14.0,198.0,6.0,2.6954156954156954,0.0063006300630063,0.0303030303030303
G46043.0,1900,1757.0,6.0,160.0,5.0,2.711864406779661,0.0034032898468519,0.03125
G46045.0,1900,1716.0,7.0,104.0,4.0,2.5816733067729083,0.004062681369704,0.0384615384615384
G46049.0,1900,1238.0,10.0,104.0,4.0,2.45260347129506,0.0080128205128205,0.0384615384615384
G46051.0,1900,3112.0,11.0,239.0,10.0,2.66500553709856,0.0035222542427153,0.0418410041841004
G46057.0,1900,1943.0,11.0,172.0,11.0,2.7727666955767565,0.0056294779938587,0.063953488372093
G46059.0,1900,1602.0,17.0,148.0,6.0,2.425619834710744,0.0105003088326127,0.0405405405405405
G46061.0,1900,1800.0,8.0,168.0,9.0,2.57801766437684,0.0044247787610619,0.0535714285714285
G46073.0,1900,979.0,7.0,122.0,5.0,2.372448979591837,0.0070993914807302,0.040983606557377
G46077.0,1900,3401.0,14.0,323.0,21.0,2.5212819228843264,0.0040995607613469,0.0650154798761609
G4701310,1900,10092.0,73.0,863.0,61.0,2.4040109701748373,0.0071815051647811,0.0706836616454229
G4701370,1900,1746.0,11.0,195.0,18.0,2.979716024340771,0.006260671599317,0.0923076923076923
G4701390,1900,3659.0,21.0,332.0,25.0,3.0377266046055853,0.0057065217391304,0.0753012048192771
G4701410,1900,5799.0,29.0,536.0,33.0,2.8117141980987426,0.0049759780370624,0.0615671641791044
G4701190,1900,14468.0,103.0,1603.0,170.0,2.204724409448819,0.0070688353579026,0.1060511540860885
G4701470,1900,8940.0,57.0,914.0,91.0,2.4642567018683996,0.0063354451483827,0.099562363238512
G4701490,1900,11152.0,102.0,1424.0,109.0,2.494658753709199,0.0090634441087613,0.0765449438202247
G4701530,1900,1150.0,20.0,111.0,3.0,2.948757763975155,0.017094017094017,0.027027027027027
G4701570,1900,48479.0,474.0,3839.0,500.0,1.9497620820250543,0.0096827569301166,0.1302422505860901
G4701590,1900,6684.0,34.0,649.0,55.0,2.680218281036835,0.0050610300684727,0.0847457627118644
G4701650,1900,9237.0,49.0,1084.0,76.0,2.4678030303030303,0.0052767607150549,0.070110701107011
G4701710,1900,1988.0,19.0,192.0,18.0,2.8328792007266124,0.0094668659691081,0.09375
G47045.0,1900,8155.0,17.0,549.0,61.0,2.507592190889371,0.0020802741067058,0.1111111111111111
G47047.0,1900,9124.0,32.0,1092.0,108.0,2.8000736377025035,0.0034949759720401,0.0989010989010989
G47057.0,1900,5532.0,41.0,548.0,32.0,2.886553219886553,0.0073568993360846,0.0583941605839416
G47061.0,1900,2658.0,24.0,172.0,8.0,2.736434108527132,0.0089485458612975,0.0465116279069767
G47059.0,1900,10292.0,92.0,972.0,47.0,2.752203558955596,0.008859784283513,0.0483539094650205
G47063.0,1900,4396.0,23.0,495.0,34.0,2.5759468957438503,0.0052047974654899,0.0686868686868686
G47067.0,1900,3772.0,56.0,332.0,26.0,3.0803310613437196,0.0146290491118077,0.0783132530120482
G48055.0,1900,7134.0,73.0,580.0,56.0,2.938546090432176,0.0101290412099347,0.096551724137931
G48091.0,1900,2546.0,20.0,326.0,15.0,2.429931972789116,0.0077942322681215,0.0460122699386503
G48093.0,1900,7802.0,21.0,527.0,41.0,3.134189864382584,0.0026843921769142,0.0777988614800759
G48095.0,1900,506.0,0.0,20.0,0.0,2.9420289855072466,0.0,0.0
G48099.0,1900,7132.0,25.0,503.0,41.0,3.152665799739922,0.0034930836942853,0.0815109343936381
G4801010,1900,322.0,0.0,11.0,0.0,3.461077844311377,0.0,0.0
G4801070,1900,253.0,1.0,6.0,0.0,2.9379310344827587,0.0039370078740157,0.0
G4804210,1900,32.0,0.0,3.0,0.0,2.0,0.0,0.0
G4801130,1900,28340.0,311.0,1922.0,174.0,2.2628834355828222,0.0108547694670343,0.0905306971904266
G48059.0,1900,2961.0,4.0,184.0,16.0,3.094080996884735,0.0013490725126475,0.0869565217391304
G48061.0,1900,4556.0,23.0,500.0,58.0,2.5502846299810247,0.0050229307709106,0.116
G4801.00,1900,8899.0,117.0,701.0,67.0,2.7101723811327902,0.0129769299023957,0.0955777460770328
G4801350,1900,136.0,0.0,6.0,0.0,1.9565217391304348,0.0,0.0
G4803.00,1900,27.0,0.0,0.0,0.0,1.1111111111111112,0.0,
G4805.00,1900,4348.0,32.0,259.0,19.0,2.745617611088463,0.0073059360730593,0.0733590733590733
G4807.00,1900,522.0,3.0,58.0,1.0,2.3467336683417086,0.0057142857142857,0.0172413793103448
G48069.0,1900,155.0,1.0,1.0,1.0,2.372093023255814,0.0064102564102564,1.0
G48073.0,1900,8211.0,95.0,676.0,46.0,2.5402057926829267,0.0114375150493619,0.0680473372781065
G48079.0,1900,4.0,0.0,0.0,0.0,0.0,0.0,
G4802190,1900,12.0,0.0,0.0,0.0,1.8888888888888888,0.0,
G48083.0,1900,3310.0,13.0,209.0,12.0,3.0904632152588554,0.0039121275955461,0.0574162679425837
G48011.0,1900,382.0,2.0,20.0,2.0,2.453781512605042,0.0052083333333333,0.1
G48013.0,1900,2212.0,9.0,210.0,13.0,3.1614349775784754,0.0040522287257991,0.0619047619047619
G4801170,1900,286.0,1.0,7.0,1.0,1.9830508474576272,0.0034843205574912,0.1428571428571428
G4801810,1900,22217.0,190.0,1633.0,131.0,2.4760378391056213,0.0084794930155754,0.0802204531537048
G4801850,1900,8124.0,46.0,721.0,74.0,2.7498512199960325,0.0056303549571603,0.102635228848821
G4801830,1900,3762.0,68.0,303.0,21.0,2.7011054421768708,0.0177545691906005,0.0693069306930693
G4801870,1900,6993.0,21.0,593.0,42.0,2.9681144865679134,0.0029940119760479,0.0708263069139966
G4801950,1900,69.0,0.0,6.0,4.0,1.9767441860465116,0.0,0.6666666666666666
G4801970,1900,1256.0,4.0,74.0,3.0,2.379217273954116,0.0031746031746031,0.0405405405405405
G4801990,1900,1639.0,3.0,96.0,8.0,2.7038216560509554,0.0018270401948842,0.0833333333333333
G4802010,1900,21619.0,385.0,1670.0,209.0,1.9711141678129296,0.0174968187602254,0.1251497005988024
G4802130,1900,6459.0,12.0,377.0,32.0,2.9445640473627557,0.0018544274455261,0.0848806366047745
G4802210,1900,3108.0,16.0,247.0,18.0,2.993623188405797,0.0051216389244558,0.0728744939271255
G4802250,1900,8268.0,47.0,623.0,67.0,2.8753678015973096,0.0056524353577871,0.1075441412520064
G4802270,1900,922.0,17.0,34.0,3.0,2.3015873015873014,0.0181043663471778,0.088235294117647
G4802390,1900,1950.0,16.0,138.0,11.0,2.854768153980753,0.0081383519837232,0.0797101449275362
G4802510,1900,11782.0,63.0,726.0,52.0,2.824555887439082,0.0053186998733642,0.071625344352617
G4802530,1900,2338.0,4.0,147.0,12.0,3.1704545454545454,0.0017079419299743,0.0816326530612244
G4802570,1900,10648.0,88.0,654.0,69.0,2.7576310550763106,0.0081967213114754,0.1055045871559633
G4803590,1900,85.0,3.0,6.0,0.0,1.5875,0.034090909090909,0.0
G4803630,1900,4310.0,19.0,279.0,23.0,2.679664570230608,0.0043890043890043,0.082437275985663
G4803710,1900,709.0,3.0,40.0,1.0,1.9123505976095616,0.0042134831460674,0.025
G4803730,1900,4796.0,36.0,365.0,27.0,2.786235662148071,0.0074503311258278,0.073972602739726
G4803770,1900,1324.0,1.0,64.0,4.0,2.3141176470588234,0.000754716981132,0.0625
G4803890,1900,633.0,1.0,63.0,4.0,1.869281045751634,0.001577287066246,0.0634920634920634
G4803910,1900,498.0,9.0,61.0,10.0,2.933774834437086,0.0177514792899408,0.1639344262295081
G4804030,1900,2039.0,8.0,172.0,6.0,3.1727748691099475,0.0039081582804103,0.0348837209302325
G4804050,1900,2616.0,6.0,199.0,7.0,3.185305591677503,0.0022883295194508,0.0351758793969849
G4804090,1900,766.0,5.0,60.0,14.0,2.7660944206008584,0.0064850843060959,0.2333333333333333
G4804110,1900,2566.0,4.0,227.0,17.0,3.222953216374269,0.001556420233463,0.0748898678414096
G4804130,1900,179.0,0.0,11.0,0.0,1.9344262295081969,0.0,0.0
G4804150,1900,1415.0,4.0,64.0,5.0,3.061760840998686,0.0028188865398167,0.078125
G4804190,1900,6649.0,30.0,480.0,40.0,3.1584317937701396,0.0044916903728103,0.0833333333333333
G4804230,1900,11825.0,63.0,934.0,92.0,2.786369408776633,0.0052994616419919,0.0985010706638115
G4804250,1900,1136.0,1.0,86.0,2.0,3.2535211267605635,0.0008795074758135,0.0232558139534883
G4804270,1900,3352.0,24.0,296.0,36.0,2.8973509933774833,0.0071090047393364,0.1216216216216216
G4804310,1900,384.0,0.0,36.0,2.0,2.75,0.0,0.0555555555555555
G4804350,1900,557.0,0.0,31.0,3.0,2.597560975609756,0.0,0.0967741935483871
G4804410,1900,3569.0,17.0,251.0,21.0,2.9105527638190956,0.0047406581148912,0.0836653386454183
G4804470,1900,573.0,1.0,35.0,5.0,3.191823899371069,0.0017421602787456,0.1428571428571428
G4804690,1900,4372.0,40.0,443.0,48.0,2.782709378618294,0.0090661831368993,0.1083521444695259
G4804710,1900,4635.0,56.0,423.0,35.0,2.860587002096436,0.0119377531443189,0.0827423167848699
G4804750,1900,565.0,5.0,28.0,2.0,2.2984615384615386,0.0087719298245614,0.0714285714285714
G4804630,1900,1552.0,11.0,143.0,16.0,2.7469342251950946,0.0070377479206653,0.1118881118881118
G5009.00,1900,3225.0,21.0,484.0,45.0,1.8759165256627184,0.0064695009242144,0.0929752066115702
G50011.0,1900,12266.0,108.0,2004.0,201.0,1.847654504839911,0.0087279780184257,0.1002994011976047
G50015.0,1900,5520.0,66.0,1038.0,114.0,1.5071090047393365,0.0118152524167561,0.1098265895953757
G50017.0,1900,8465.0,137.0,2104.0,236.0,1.3325906420903382,0.0159265287142525,0.1121673003802281
G50025.0,1900,11242.0,165.0,2375.0,223.0,1.3761840324763193,0.0144648023143683,0.0938947368421052
G50027.0,1900,14213.0,179.0,3251.0,329.0,1.3485721289373698,0.0124374652584769,0.1011996308828052
G51015.0,1900,11174.0,25.0,1483.0,116.0,2.5095541401273884,0.0022323421734083,0.0782198246797033
G51019.0,1900,9615.0,26.0,1368.0,110.0,2.852204585537919,0.0026968156830204,0.0804093567251462
G5109.00,1900,5531.0,20.0,746.0,55.0,2.860285374554102,0.0036029544226265,0.0737265415549597
G51011.0,1900,2953.0,16.0,460.0,39.0,2.9015837104072397,0.0053890198720107,0.0847826086956521
G5103.00,1900,8907.0,23.0,1359.0,105.0,2.6974149153803237,0.002575587905935,0.0772626931567329
G51083.0,1900,11315.0,38.0,1432.0,126.0,2.725069637883008,0.0033471329164097,0.0879888268156424
G51085.0,1900,5222.0,21.0,813.0,63.0,2.698278465720326,0.0040053404539385,0.077490774907749
G51081.0,1900,2992.0,19.0,291.0,22.0,2.6579648375066594,0.0063101959481899,0.0756013745704467
G5101510,1900,3941.0,9.0,396.0,35.0,2.2095319879776727,0.0022784810126582,0.0883838383838383
G5101550,1900,4791.0,17.0,406.0,44.0,2.7941718922906675,0.0035357737104825,0.1083743842364532
G5101570,1900,2577.0,2.0,465.0,62.0,2.75316074653823,0.0007754943776657,0.1333333333333333
G5101450,1900,2010.0,11.0,366.0,38.0,2.5593483320403414,0.0054428500742206,0.1038251366120218
G5101470,1900,4334.0,23.0,706.0,57.0,2.6927732289070843,0.0052788616020197,0.0807365439093484
G5101490,1900,2407.0,9.0,322.0,40.0,2.5775641025641027,0.0037251655629139,0.124223602484472
G5101410,1900,4985.0,30.0,570.0,28.0,2.93629278210776,0.0059820538384845,0.0491228070175438
G5101370,1900,3816.0,29.0,657.0,60.0,2.6994581075448103,0.0075422626788036,0.091324200913242
G5101290,1900,18503.0,57.0,1135.0,160.0,2.0264035324862575,0.0030711206896551,0.1409691629955947
G5101310,1900,4611.0,13.0,525.0,61.0,2.533969886154976,0.0028114186851211,0.1161904761904761
G5101270,1900,1387.0,8.0,173.0,9.0,2.9578833693304536,0.0057347670250896,0.0520231213872832
G5101250,1900,4927.0,16.0,761.0,76.0,2.9362132973337833,0.0032369006676107,0.0998685939553219
G5101070,1900,7206.0,18.0,1314.0,164.0,2.4251554280248686,0.0024916943521594,0.1248097412480974
G5101110,1900,3539.0,10.0,518.0,36.0,2.82296867907399,0.0028176951253874,0.0694980694980695
G5106300,1900,1578.0,10.0,229.0,21.0,2.1425891181988743,0.0062972292191435,0.0917030567685589
G5106860,1900,3217.0,6.0,214.0,25.0,2.1791044776119404,0.0018616196090598,0.116822429906542
G5108400,1900,1712.0,10.0,309.0,32.0,1.91928632115548,0.0058072009291521,0.1035598705501618
G5108300,1900,416.0,5.0,55.0,14.0,1.9351535836177471,0.01187648456057,0.2545454545454545
G5303.00,1900,1272.0,13.0,111.0,7.0,2.1809895833333335,0.0101167315175097,0.063063063063063
G53015.0,1900,2818.0,39.0,277.0,27.0,1.991662034463591,0.0136506825341267,0.0974729241877256
G53017.0,1900,1710.0,18.0,120.0,7.0,1.8640939597315436,0.0104166666666666,0.0583333333333333
G53019.0,1900,1429.0,43.0,93.0,18.0,0.8765723270440252,0.0292119565217391,0.1935483870967742
G53021.0,1900,149.0,7.0,15.0,1.0,1.3278688524590163,0.0448717948717948,0.0666666666666666
G53037.0,1900,3307.0,44.0,265.0,20.0,1.928200283419934,0.0131304088331841,0.0754716981132075
G54043.0,1900,5320.0,55.0,407.0,33.0,3.176664228237015,0.0102325581395348,0.081081081081081
G54049.0,1900,11634.0,46.0,1091.0,57.0,2.3007025045815515,0.0039383561643835,0.0522456461961503
G54051.0,1900,9214.0,32.0,962.0,38.0,2.5580545943867743,0.0034609560891196,0.0395010395010395
G54057.0,1900,4371.0,20.0,444.0,30.0,2.617184348527632,0.004554771122751,0.0675675675675675
G54059.0,1900,3895.0,62.0,173.0,11.0,2.802314368370299,0.0156684356835986,0.0635838150289017
G54069.0,1900,16905.0,112.0,1824.0,101.0,2.2107046070460705,0.0065816536404771,0.0553728070175438
G54071.0,1900,2966.0,9.0,416.0,31.0,3.0224719101123596,0.0030252100840336,0.0745192307692307
G54073.0,1900,3275.0,9.0,303.0,10.0,2.738231917336395,0.0027405602923264,0.033003300330033
G54075.0,1900,2619.0,15.0,319.0,20.0,2.829979181124219,0.0056947608200455,0.0626959247648902
G54077.0,1900,8134.0,24.0,1058.0,35.0,2.5825435309676,0.0029418975239029,0.0330812854442344
G54081.0,1900,4031.0,36.0,305.0,15.0,3.213796253997259,0.0088517334644701,0.0491803278688524
G54083.0,1900,5930.0,21.0,465.0,30.0,2.7982317650773605,0.0035288186859351,0.064516129032258
G55065.0,1900,7180.0,44.0,1255.0,47.0,2.412125340599455,0.0060908084163898,0.0374501992031872
G55067.0,1900,4385.0,19.0,353.0,17.0,2.7308333333333334,0.004314259763851,0.0481586402266288
G55069.0,1900,5647.0,18.0,332.0,17.0,2.6078684295388586,0.0031774051191526,0.0512048192771084
G55077.0,1900,3840.0,15.0,701.0,35.0,2.4587198515769946,0.0038910505836575,0.0499286733238231
G5503.00,1900,6663.0,37.0,312.0,27.0,2.3259876377317927,0.0055223880597014,0.0865384615384615
G5505.00,1900,8334.0,48.0,809.0,39.0,2.7235633411664173,0.0057265569076592,0.0482076637824474
G5507.00,1900,4257.0,36.0,221.0,19.0,2.2483739837398375,0.0083857442348008,0.085972850678733
G5509.00,1900,15494.0,77.0,2235.0,131.0,2.7404449515116944,0.0049450902318412,0.0586129753914988
G55087.0,1900,16924.0,66.0,2209.0,129.0,2.5929913447329533,0.003884638022366,0.0583974649162516
G55091.0,1900,2937.0,18.0,467.0,26.0,2.5186746987951807,0.0060913705583756,0.0556745182012847
G55099.0,1900,3110.0,17.0,205.0,21.0,2.4712328767123286,0.0054365206267988,0.1024390243902439
G5501050,1900,19231.0,211.0,3320.0,191.0,1.9219889308618112,0.0108527929225388,0.0575301204819277
G5501090,1900,9018.0,37.0,1282.0,75.0,2.674726540011514,0.0040861402540033,0.0585023400936037
G5501130,1900,1248.0,9.0,110.0,14.0,2.262295081967213,0.0071599045346062,0.1272727272727272
G0107.00,1910,8267.0,64.0,532.0,40.0,2.446813139003698,0.0076821510022806,0.075187969924812
G01013.0,1910,9932.0,250.0,935.0,59.0,2.527722443559097,0.0245531329797682,0.0631016042780748
G01015.0,1910,14331.0,54.0,1189.0,91.0,2.412650236736676,0.0037539103232533,0.0765349032800672
G01023.0,1910,5702.0,80.0,581.0,61.0,2.7552895322939865,0.0138360428917329,0.1049913941480206
G01027.0,1910,7608.0,20.0,704.0,49.0,2.8072289156626504,0.0026219192448872,0.0696022727272727
G01031.0,1910,9251.0,52.0,713.0,47.0,2.763872720217307,0.0055895947543803,0.0659186535764375
G01033.0,1910,8865.0,36.0,754.0,61.0,2.38485497372007,0.0040444893832153,0.0809018567639257
G01043.0,1910,10144.0,40.0,855.0,39.0,2.853287447926101,0.0039277297721916,0.0456140350877193
G01049.0,1910,10143.0,39.0,892.0,47.0,2.8595444685466376,0.0038302887448438,0.0526905829596412
G01045.0,1910,7902.0,45.0,685.0,46.0,2.684020734730674,0.0056625141562853,0.0671532846715328
