GISJOIN,STATE,COUNTY,n_soil_types,hhi,shi
G2801370,280,1370,8,0.2523398722913781,0.7476601277086219
G2801390,280,1390,10,0.4781929038054914,0.5218070961945086
G2801410,280,1410,12,0.2618654983339487,0.7381345016660513
G2801430,280,1430,12,0.2528132186426918,0.7471867813573081
G2801450,280,1450,16,0.1655740816986184,0.8344259183013816
G2801470,280,1470,12,0.3509728013397224,0.6490271986602776
G2801490,280,1490,12,0.3190472315401854,0.6809527684598146
G2801510,280,1510,8,0.2615086246910139,0.7384913753089861
G2801530,280,1530,15,0.1729691809921042,0.8270308190078958
G2801550,280,1550,17,0.1770415364396078,0.8229584635603922
G2801570,280,1570,18,0.2155865773901134,0.7844134226098866
G2801590,280,1590,15,0.1782761245423725,0.8217238754576275
G2801610,280,1610,16,0.324980000722785,0.675019999277215
G2801630,280,1630,13,0.1997491933640933,0.8002508066359066
G2900010,290,10,6,0.361822492121233,0.638177507878767
G2900030,290,30,9,0.2226614436578249,0.7773385563421751
G2900050,290,50,8,0.2519161177422481,0.7480838822577518
G2900070,290,70,5,0.4269536648306055,0.5730463351693945
G2900090,290,90,9,0.316354207523351,0.683645792476649
G2900110,290,110,6,0.3623529014622006,0.6376470985377993
G2900130,290,130,8,0.3662938728150836,0.6337061271849164
G2900150,290,150,12,0.2198086196490401,0.7801913803509598
G2900170,290,170,9,0.3762531448110836,0.6237468551889164
G2900190,290,190,9,0.2227725065017889,0.7772274934982111
G2900210,290,210,6,0.2726424585165213,0.7273575414834786
G2900230,290,230,10,0.2732039374197817,0.7267960625802183
G2900250,290,250,5,0.3467709028966971,0.6532290971033028
G2900270,290,270,6,0.2365215841758695,0.7634784158241306
G2900290,290,290,8,0.3716436123965098,0.6283563876034902
G2900310,290,310,12,0.4638716874239395,0.5361283125760605
G2900330,290,330,7,0.2467049938578033,0.7532950061421967
G2900350,290,350,5,0.2641801739486082,0.7358198260513917
G2900370,290,370,5,0.3480598822819174,0.6519401177180826
G2900390,290,390,7,0.2544984943639448,0.7455015056360552
G2900410,290,410,9,0.2257887460190983,0.7742112539809016
G2900430,290,430,7,0.2679285712615498,0.7320714287384502
G2900450,290,450,8,0.2870229878215393,0.7129770121784607
G2900470,290,470,9,0.2250407980219761,0.7749592019780238
G2900490,290,490,9,0.2327572740649294,0.7672427259350705
G2900510,290,510,9,0.2566570888829106,0.7433429111170894
G2900530,290,530,6,0.2373903094573386,0.7626096905426614
G2900550,290,550,4,0.3397755359077595,0.6602244640922404
G2900570,290,570,6,0.2830237247923534,0.7169762752076465
G2900590,290,590,10,0.4536783677216764,0.5463216322783235
G2900610,290,610,5,0.2665698306459668,0.7334301693540332
G2900630,290,630,6,0.3763260198400885,0.6236739801599114
G2900650,290,650,8,0.4730565054034896,0.5269434945965104
G2900670,290,670,7,0.2820995463927516,0.7179004536072484
G2900690,290,690,12,0.203530825706102,0.796469174293898
G2900710,290,710,12,0.1394471958048392,0.8605528041951608
G2900730,290,730,9,0.3449021796161489,0.6550978203838511
G2900750,290,750,4,0.4463419808810169,0.553658019118983
G2900770,290,770,6,0.376700597625617,0.623299402374383
G2900790,290,790,6,0.3173201163167831,0.6826798836832169
G2900810,290,810,4,0.3761188891047548,0.6238811108952451
G2900830,290,830,9,0.2022248507093417,0.7977751492906582
G2900850,290,850,8,0.3047873081883365,0.6952126918116635
G2900870,290,870,11,0.1858473495843951,0.8141526504156049
G2900890,290,890,11,0.1592678385100055,0.8407321614899944
G2900910,290,910,6,0.2701306543081904,0.7298693456918095
G2900930,290,930,5,0.2888682771915215,0.7111317228084785
G2900950,290,950,7,0.2905284414103647,0.7094715585896353
G2900970,290,970,7,0.340178673818856,0.659821326181144
G2900990,290,990,8,0.4617702157336275,0.5382297842663726
G2901010,290,1010,8,0.5127812035265426,0.4872187964734574
G2901030,290,1030,5,0.3294893649743816,0.6705106350256184
G2901050,290,1050,6,0.3190321264447363,0.6809678735552637
G2901070,290,1070,6,0.4539842843923032,0.5460157156076968
G2901090,290,1090,9,0.1998398631852292,0.8001601368147708
G2901110,290,1110,8,0.2678990560585862,0.7321009439414138
G2901130,290,1130,9,0.2255073007258589,0.7744926992741411
G2901150,290,1150,4,0.3815086926379725,0.6184913073620275
G2901170,290,1170,6,0.2754396044809847,0.7245603955190153
G2901190,290,1190,7,0.6694807600854006,0.3305192399145994
G2901210,290,1210,6,0.3071051917489645,0.6928948082510354
G2901230,290,1230,5,0.3331656036551849,0.6668343963448151
G2901250,290,1250,5,0.3122191488052329,0.6877808511947671
G2901270,290,1270,8,0.1644535519513263,0.8355464480486736
G2901290,290,1290,5,0.3819296913225512,0.6180703086774488
G2901310,290,1310,7,0.2985633309767176,0.7014366690232823
G2901330,290,1330,9,0.244383506843114,0.7556164931568861
G2901350,290,1350,10,0.2726482861289642,0.7273517138710358
G2901370,290,1370,6,0.3553712428974894,0.6446287571025106
G2901390,290,1390,7,0.3327982528924946,0.6672017471075053
G2901410,290,1410,9,0.3349858871933399,0.6650141128066601
G2901430,290,1430,8,0.2661510385733339,0.7338489614266661
G2901450,290,1450,7,0.212766932459018,0.787233067540982
G2901470,290,1470,4,0.602944261788475,0.3970557382115249
G2901490,290,1490,6,0.3127312338723641,0.6872687661276359
G2901510,290,1510,7,0.2003557197098607,0.7996442802901392
G2901530,290,1530,7,0.2533724939594045,0.7466275060405956
G2901550,290,1550,7,0.2263141290803497,0.7736858709196502
G2901570,290,1570,10,0.3076657489135223,0.6923342510864776
G2901590,290,1590,9,0.2262252605413112,0.7737747394586887
G2901610,290,1610,9,0.3413953759018078,0.6586046240981922
G2901630,290,1630,9,0.2396877702888961,0.7603122297111039
G2901650,290,1650,7,0.2104579959344376,0.7895420040655623
G2901670,290,1670,6,0.3511138031913057,0.6488861968086943
G2901690,290,1690,10,0.2740168966186923,0.7259831033813077
G2901710,290,1710,5,0.3067101473166242,0.6932898526833757
G2901730,290,1730,8,0.2312743420657833,0.7687256579342167
G2901750,290,1750,8,0.2932791910322273,0.7067208089677727
G2901770,290,1770,8,0.2802574207263076,0.7197425792736923
G2901790,290,1790,4,0.3564591833141678,0.6435408166858322
G2901810,290,1810,10,0.1917938812566151,0.8082061187433849
G2901830,290,1830,7,0.2069042546595416,0.7930957453404583
G2901850,290,1850,10,0.2215387213971747,0.7784612786028253
G2901860,290,1860,11,0.1788397815950985,0.8211602184049015
G2901870,290,1870,7,0.235025164648018,0.764974835351982
G2901890,290,1890,8,0.3325075307870263,0.6674924692129737
G2901950,290,1950,9,0.2892334996471741,0.7107665003528258
G2901970,290,1970,5,0.3796932728757295,0.6203067271242704
G2901990,290,1990,3,0.5645367511877869,0.4354632488122131
G2902010,290,2010,8,0.1757656997396783,0.8242343002603216
G2902030,290,2030,6,0.3106235185839107,0.6893764814160892
G2902050,290,2050,5,0.4636897630213393,0.5363102369786606
G2902070,290,2070,9,0.1855941906602993,0.8144058093397006
G2902090,290,2090,5,0.3983641552423332,0.6016358447576667
G2902110,290,2110,5,0.535484663908623,0.4645153360913769
G2902130,290,2130,3,0.7988401938850307,0.2011598061149693
G2902150,290,2150,9,0.2438778601197772,0.7561221398802227
G2902170,290,2170,7,0.2435192321154223,0.7564807678845776
G2902190,290,2190,6,0.2578244469632075,0.7421755530367924
G2902210,290,2210,9,0.4213707226952808,0.5786292773047191
G2902230,290,2230,9,0.2561622467015074,0.7438377532984926
G2902250,290,2250,8,0.3312151206594496,0.6687848793405504
G2902270,290,2270,6,0.4471143550961957,0.5528856449038043
G2902290,290,2290,10,0.485165670068232,0.5148343299317679
G2905100,290,5100,3,0.8913963995606429,0.1086036004393571
G3000010,300,10,59,0.0447306943022106,0.9552693056977892
G3000030,300,30,43,0.0651793621906678,0.934820637809332
G3000050,300,50,27,0.1029811118067799,0.89701888819322
G3000070,300,70,28,0.0899516280385062,0.9100483719614938
G3000090,300,90,27,0.0831942444777587,0.9168057555222412
G3000110,300,110,18,0.1716828062816903,0.8283171937183096
G3000130,300,130,45,0.0591600788357976,0.9408399211642025
G3000150,300,150,41,0.0942551251629873,0.9057448748370126
G3000170,300,170,26,0.1782248112854108,0.8217751887145892
G3000190,300,190,12,0.2107196174883292,0.7892803825116708
G3000210,300,210,23,0.1168334395975314,0.8831665604024685
G3000230,300,230,29,0.1056502452680819,0.894349754731918
G3000250,300,250,15,0.1495953974770446,0.8504046025229554
G3000270,300,270,36,0.0796260132688515,0.9203739867311485
G3000290,300,290,57,0.1314423531090747,0.8685576468909253
G3000310,300,310,51,0.0627191445112442,0.9372808554887556
G3000330,300,330,18,0.2012082961939001,0.7987917038060999
G3000350,300,350,33,0.075439914034828,0.924560085965172
G3000370,300,370,16,0.1059632434301206,0.8940367565698794
G3000390,300,390,27,0.129953694043811,0.8700463059561889
G3000410,300,410,21,0.1586218321004961,0.8413781678995038
G3000430,300,430,40,0.0827751540506248,0.9172248459493751
G3000450,300,450,27,0.0901809478617683,0.9098190521382316
G3000470,300,470,46,0.0540156822222483,0.9459843177777516
G3000490,300,490,57,0.0657625902964067,0.9342374097035931
G3000510,300,510,16,0.2677169388302787,0.7322830611697213
G3000530,300,530,33,0.1499430596834781,0.8500569403165219
G3000550,300,550,27,0.0784616148594456,0.9215383851405544
G3000570,300,570,43,0.0636172191231274,0.9363827808768724
G3000590,300,590,22,0.1015948256366242,0.8984051743633759
G3000610,300,610,24,0.1027979123332061,0.8972020876667939
G3000630,300,630,60,0.0564868359585287,0.9435131640414712
G3000650,300,650,16,0.2553332509186843,0.7446667490813157
G3000670,300,670,38,0.0610744235106999,0.9389255764893
G3000690,300,690,20,0.1217502443527145,0.8782497556472855
G3000710,300,710,31,0.0872372621912133,0.9127627378087868
G3000730,300,730,43,0.1015839210490514,0.8984160789509485
G3000750,300,750,17,0.1869040521163372,0.8130959478836628
G3000770,300,770,43,0.0737142750597896,0.9262857249402104
G3000790,300,790,21,0.1141730605072929,0.8858269394927071
G3000810,300,810,34,0.0838864363649989,0.9161135636350012
G3000830,300,830,21,0.1263238349997077,0.8736761650002922
G3000850,300,850,21,0.2087888940234257,0.7912111059765743
G3000870,300,870,33,0.0918910620041622,0.9081089379958376
G3000890,300,890,55,0.0594296180822955,0.9405703819177044
G3000910,300,910,19,0.2353661338692815,0.7646338661307185
G3000930,300,930,24,0.159045313071015,0.840954686928985
G3000950,300,950,24,0.1566294517873035,0.8433705482126965
G3000970,300,970,29,0.0857683020957506,0.9142316979042492
G3000990,300,990,44,0.0696227614948768,0.9303772385051232
G3001010,300,1010,17,0.210274229437388,0.789725770562612
G3001030,300,1030,22,0.1755569099358686,0.8244430900641313
G3001050,300,1050,26,0.1023177804322209,0.897682219567779
G3001070,300,1070,24,0.1862541692908878,0.8137458307091121
G3001090,300,1090,20,0.136480945156916,0.863519054843084
G3001110,300,1110,30,0.1019078587324901,0.8980921412675098
G3001130,300,1130,11,0.1294777876190981,0.8705222123809019
G3100010,310,10,12,0.2316938830559297,0.7683061169440704
G3100030,310,30,11,0.2399960950654787,0.7600039049345213
G3100050,310,50,5,0.3268862860405417,0.6731137139594583
G3100070,310,70,10,0.1925978094749703,0.8074021905250297
G3100090,310,90,8,0.3414244830036687,0.6585755169963313
G3100110,310,110,15,0.451684852510542,0.548315147489458
G3100130,310,130,12,0.2357624459943099,0.76423755400569
G3100150,310,150,12,0.1977113687317452,0.8022886312682548
G3100170,310,170,15,0.2896106242090295,0.7103893757909705
G3100190,310,190,16,0.1974896368342875,0.8025103631657124
G3100210,310,210,9,0.1922285336995559,0.807771466300444
G3100230,310,230,18,0.2354068710618974,0.7645931289381025
G3100250,310,250,12,0.2573357754924966,0.7426642245075035
G3100270,310,270,15,0.1640466850214143,0.8359533149785856
G3100290,310,290,13,0.2036864234689605,0.7963135765310395
G3100310,310,310,13,0.2896766194000809,0.7103233805999192
G3100330,310,330,12,0.1463729913715821,0.8536270086284179
G3100350,310,350,9,0.2252172416935858,0.7747827583064142
G3100370,310,370,13,0.1793827065276391,0.8206172934723609
G3100390,310,390,8,0.3875968133227205,0.6124031866772794
G3100410,310,410,16,0.2835288934436462,0.7164711065563538
G3100430,310,430,13,0.1535145229040898,0.8464854770959102
G3100450,310,450,16,0.1379598532024376,0.8620401467975624
G3100470,310,470,15,0.2485177369977705,0.7514822630022294
G3100490,310,490,11,0.3172903908011026,0.6827096091988973
G3100510,310,510,14,0.2012327972801743,0.7987672027198256
G3100530,310,530,12,0.1769559759591744,0.8230440240408256
G3100550,310,550,8,0.3877675044491293,0.6122324955508707
G3100570,310,570,11,0.2324923896463848,0.7675076103536151
G3100590,310,590,6,0.442344295749824,0.557655704250176
G3100610,310,610,13,0.2348561219777776,0.7651438780222224
G3100630,310,630,11,0.2599855448831442,0.7400144551168558
G3100650,310,650,8,0.2454219859558174,0.7545780140441826
G3100670,310,670,10,0.2519570001482638,0.7480429998517362
G3100690,310,690,22,0.1443376105296685,0.8556623894703315
G3100710,310,710,13,0.302701172104682,0.6972988278953179
G3100730,310,730,12,0.1941935421688199,0.8058064578311801
G3100750,310,750,4,0.4560146784095186,0.5439853215904814
G3100770,310,770,13,0.1711067155419767,0.8288932844580232
G3100790,310,790,20,0.0937282900934389,0.906271709906561
G3100810,310,810,8,0.2990777282906153,0.7009222717093847
G3100830,310,830,11,0.2622362843286768,0.7377637156713232
G3100850,310,850,12,0.2385777607301153,0.7614222392698846
G3100870,310,870,8,0.3828148571417014,0.6171851428582986
G3100890,310,890,20,0.1170625015350225,0.8829374984649774
G3100910,310,910,5,0.34919272887636,0.65080727112364
G3100930,310,930,17,0.1765362580403406,0.8234637419596594
G3100950,310,950,10,0.2099250511505047,0.7900749488494954
G3100970,310,970,4,0.4446168415032744,0.5553831584967256
G3100990,310,990,8,0.3324665413558798,0.6675334586441202
G3101010,310,1010,22,0.1338021140287176,0.8661978859712824
G3101030,310,1030,13,0.1698706059857617,0.8301293940142382
G3101050,310,1050,10,0.2277232856548578,0.7722767143451421
G3101070,310,1070,24,0.1141770565664168,0.8858229434335831
G3101090,310,1090,9,0.1824720599512647,0.8175279400487353
G3101110,310,1110,26,0.2663164074746104,0.7336835925253895
G3101130,310,1130,11,0.3051874808368492,0.6948125191631508
G3101150,310,1150,11,0.2343598027743495,0.7656401972256505
G3101170,310,1170,6,0.3499036850274634,0.6500963149725366
G3101190,310,1190,12,0.2990290423060223,0.7009709576939777
G3101210,310,1210,18,0.1951918123100201,0.8048081876899799
G3101230,310,1230,20,0.116491042035872,0.883508957964128
G3101250,310,1250,14,0.2690310343371601,0.7309689656628399
G3101270,310,1270,9,0.1457787668268161,0.8542212331731839
G3101290,310,1290,15,0.2518025789567033,0.7481974210432967
G3101310,310,1310,8,0.2306102055243915,0.7693897944756085
G3101330,310,1330,5,0.4695006426736277,0.5304993573263723
G3101350,310,1350,12,0.1921203273899517,0.8078796726100482
G3101370,310,1370,10,0.4321340227733175,0.5678659772266825
G3101390,310,1390,12,0.133279459583773,0.8667205404162269
G3101410,310,1410,16,0.2761111764313999,0.7238888235686001
G3101430,310,1430,9,0.2567226090700893,0.7432773909299106
G3101450,310,1450,12,0.2021325159771951,0.7978674840228048
G3101470,310,1470,12,0.1422787641717617,0.8577212358282382
G3101490,310,1490,14,0.1402780807660929,0.8597219192339071
G3101510,310,1510,9,0.2231431669161155,0.7768568330838844
G3101530,310,1530,7,0.483553281906256,0.516446718093744
G3101550,310,1550,12,0.242836726828337,0.757163273171663
G3101570,310,1570,16,0.1258273771331006,0.8741726228668993
G3101590,310,1590,10,0.2540751236167985,0.7459248763832014
G3101610,310,1610,23,0.1141104137003052,0.8858895862996947
G3101630,310,1630,12,0.3219348237060089,0.6780651762939911
G3101650,310,1650,18,0.1953028191241424,0.8046971808758575
G3101670,310,1670,12,0.2923842608252847,0.7076157391747153
G3101690,310,1690,10,0.2634589065851617,0.7365410934148382
G3101710,310,1710,7,0.3874853485429991,0.6125146514570008
G3101730,310,1730,10,0.194927272850038,0.805072727149962
G3101750,310,1750,10,0.3336423156074099,0.66635768439259
G3101770,310,1770,10,0.2528471266056233,0.7471528733943766
G3101790,310,1790,8,0.3706634173843582,0.6293365826156418
G3101810,310,1810,14,0.2729082199333282,0.7270917800666717
G3101830,310,1830,12,0.2166732510462342,0.7833267489537658
G3101850,310,1850,6,0.4187986105167607,0.5812013894832393
G3200010,320,10,51,0.051658638373724,0.948341361626276
G3200030,320,30,38,0.0726729340226535,0.9273270659773464
G3200050,320,50,24,0.0943063420727413,0.9056936579272586
G3200070,320,70,134,0.0248921574081493,0.9751078425918508
G3200090,320,90,27,0.1316753182892296,0.8683246817107704
G3200110,320,110,50,0.0407058252729809,0.9592941747270192
G3200130,320,130,94,0.0241169697623804,0.9758830302376196
G3200150,320,150,80,0.0258129988156289,0.9741870011843712
G3200170,320,170,50,0.0450633601059734,0.9549366398940266
G3200190,320,190,36,0.0917833403481971,0.9082166596518028
G3200210,320,210,30,0.0912247552127682,0.9087752447872318
G3200230,320,230,93,0.0450654672778232,0.9549345327221768
G3200250,320,250,14,0.1316123496993941,0.8683876503006059
G3200270,320,270,69,0.0336109627912823,0.9663890372087176
G3200290,320,290,12,0.3038462532579848,0.6961537467420151
G3200310,320,310,73,0.0313424899324533,0.9686575100675466
G3200330,320,330,57,0.0689937793211718,0.931006220678828
G3300010,330,10,9,0.1761050906975298,0.8238949093024701
G3300030,330,30,17,0.1361398685401432,0.8638601314598567
G3300050,330,50,12,0.2640379367239516,0.7359620632760484
G3300070,330,70,17,0.1667804009089741,0.8332195990910258
G3300090,330,90,14,0.1747271298817522,0.8252728701182477
G3300110,330,110,15,0.171475650973421,0.828524349026579
G3300130,330,130,12,0.2188528351286124,0.7811471648713876
G3300150,330,150,14,0.1784041421374992,0.8215958578625008
G3300170,330,170,15,0.153178460370449,0.8468215396295509
G3300190,330,190,9,0.2118401935476209,0.788159806452379
G3400010,340,10,7,0.2476188690598309,0.752381130940169
G3400030,340,30,8,0.3105929634271427,0.6894070365728573
G3400050,340,50,14,0.1637521554010338,0.8362478445989661
G3400070,340,70,10,0.1453201216069214,0.8546798783930786
G3400090,340,90,6,0.2347872749610302,0.7652127250389698
G3400110,340,110,9,0.2439876767693896,0.7560123232306104
G3400130,340,130,6,0.3547707783208942,0.6452292216791058
G3400150,340,150,10,0.1858933989178079,0.814106601082192
G3400170,340,170,5,0.4031177631876618,0.5968822368123381
G3400190,340,190,11,0.1573197005664663,0.8426802994335336
G3400210,340,210,14,0.174143699894142,0.825856300105858
G3400230,340,230,18,0.1124850120617113,0.8875149879382886
G3400250,340,250,9,0.3381561403268664,0.6618438596731335
G3400270,340,270,15,0.206008193233467,0.7939918067665329
G3400290,340,290,8,0.2061024856654011,0.7938975143345989
G3400310,340,310,8,0.2650336605624642,0.7349663394375358
G3400330,340,330,10,0.160258367058078,0.8397416329419221
G3400350,340,350,13,0.2127999286055258,0.7872000713944742
G3400370,340,370,12,0.172912038720497,0.827087961279503
G3400390,340,390,7,0.4211372666665137,0.5788627333334863
G3400410,340,410,18,0.1509057607475047,0.8490942392524952
G3500010,350,10,34,0.0790704099928733,0.9209295900071266
G3500030,350,30,44,0.0556514599576723,0.9443485400423276
G3500050,350,50,41,0.0820551688856022,0.9179448311143976
G3500070,350,70,31,0.1348739938355449,0.8651260061644551
G3500090,350,90,15,0.1613810810501527,0.8386189189498473
G3500110,350,110,18,0.1180827097155627,0.8819172902844373
G3500130,350,130,16,0.124742339446401,0.875257660553599
G3500150,350,150,22,0.1575317081543061,0.8424682918456939
G3500170,350,170,28,0.1102223053691351,0.8897776946308649
G3500190,350,190,24,0.0979276127305353,0.9020723872694648
G3500210,350,210,18,0.1263486216413602,0.8736513783586397
G3500230,350,230,20,0.1606601201830022,0.8393398798169978
G3500250,350,250,14,0.2388328809278462,0.7611671190721538
G3500270,350,270,50,0.1225409787601438,0.8774590212398561
G3500290,350,290,13,0.2342167661309273,0.7657832338690727
G3500310,350,310,34,0.0830158155565074,0.9169841844434924
G3500330,350,330,19,0.1207734457205032,0.8792265542794968
G3500350,350,350,44,0.0590193140220006,0.9409806859779992
G3500370,350,370,23,0.1038048805948122,0.8961951194051877
G3500390,350,390,73,0.0311937829026224,0.9688062170973776
G3500410,350,410,15,0.106398630906343,0.893601369093657
G3500430,350,430,63,0.0407205003517284,0.9592794996482716
G3500450,350,450,30,0.0690442449138405,0.9309557550861596
G3500470,350,470,36,0.0992462957281094,0.9007537042718904
G3500490,350,490,47,0.0616395381832464,0.9383604618167536
G3500510,350,510,27,0.111749915428548,0.8882500845714519
G3500530,350,530,59,0.0463171195419281,0.953682880458072
G3500550,350,550,31,0.0859538644750717,0.9140461355249282
G3500570,350,570,34,0.1239004599474234,0.8760995400525766
G3500590,350,590,20,0.1288194791141932,0.8711805208858068
G3500610,350,610,65,0.0480129658253312,0.9519870341746688
G3600010,360,10,18,0.1247844265861737,0.8752155734138263
G3600030,360,30,21,0.3153210448095791,0.6846789551904209
G3600050,360,50,6,0.3483664590008228,0.6516335409991771
G3600070,360,70,18,0.4080620275780412,0.5919379724219588
G3600090,360,90,25,0.242860151331208,0.757139848668792
G3600110,360,110,19,0.2731901737781802,0.7268098262218198
G3600130,360,130,25,0.163205277284868,0.836794722715132
G3600150,360,150,10,0.5282004329479544,0.4717995670520456
G3600170,360,170,10,0.4212861147272809,0.5787138852727192
G3600190,360,190,18,0.1135371912876986,0.8864628087123013
G3600210,360,210,11,0.1611683116109141,0.8388316883890858
G3600230,360,230,12,0.639359018426356,0.360640981573644
G3600250,360,250,17,0.3705364263856057,0.6294635736143943
G3600270,360,270,16,0.1529409874685062,0.8470590125314937
G3600290,360,290,29,0.0943162427736713,0.9056837572263288
G3600310,360,310,21,0.2932298847709962,0.7067701152290038
G3600330,360,330,18,0.2123850272919233,0.7876149727080767
G3600350,360,350,22,0.1134295786962786,0.8865704213037213
G3600370,360,370,21,0.1467225710059152,0.8532774289940848
G3600390,360,390,18,0.1164083844756922,0.8835916155243078
G3600410,360,410,13,0.34550990243738,0.65449009756262
G3600430,360,430,28,0.132527748624821,0.8674722513751789
G3600450,360,450,34,0.0915000536498848,0.9084999463501152
G3600470,360,470,6,0.5486885835150339,0.4513114164849661
G3600490,360,490,28,0.1026175818945265,0.8973824181054735
G3600510,360,510,18,0.146259747599138,0.8537402524008619
G3600530,360,530,19,0.1579143143120052,0.8420856856879948
G3600550,360,550,19,0.137907760108304,0.8620922398916959
G3600570,360,570,16,0.1902284833707316,0.8097715166292683
G3600590,360,590,13,0.1250532976150435,0.8749467023849564
G3600610,360,610,5,0.7090165167388414,0.2909834832611586
G3600630,360,630,15,0.1270588658165388,0.8729411341834612
G3600650,360,650,36,0.0658786047518809,0.934121395248119
G3600670,360,670,26,0.1593897722103411,0.8406102277896589
G3600690,360,690,17,0.1962399347633051,0.8037600652366949
G3600710,360,710,25,0.2426970030519739,0.757302996948026
G3600730,360,730,11,0.1918382241682521,0.8081617758317479
G3600750,360,750,23,0.1097361179392299,0.8902638820607701
G3600770,360,770,17,0.2599146554467496,0.7400853445532505
G3600790,360,790,9,0.4595068670889635,0.5404931329110365
G3600810,360,810,7,0.494259222779493,0.5057407772205069
G3600830,360,830,15,0.2237033115594612,0.7762966884405388
G3600850,360,850,9,0.1767044952772642,0.8232955047227358
G3600870,360,870,7,0.3162585895970237,0.6837414104029762
G3600890,360,890,16,0.1127784805946568,0.8872215194053431
G3600910,360,910,25,0.1051608810961556,0.8948391189038444
G3600930,360,930,16,0.3072090818465374,0.6927909181534626
G3600950,360,950,22,0.1058436820315367,0.8941563179684633
G3600970,360,970,10,0.4151997065690653,0.5848002934309346
G3600990,360,990,11,0.2072425975549026,0.7927574024450974
G3601010,360,1010,24,0.3548674899436079,0.645132510056392
G3601030,360,1030,12,0.1269176959920498,0.8730823040079501
G3601050,360,1050,15,0.2845365332809457,0.7154634667190543
G3601070,360,1070,8,0.5640924392138519,0.4359075607861481
G3601090,360,1090,10,0.3527951738651589,0.6472048261348411
G3601110,360,1110,25,0.0797168598719959,0.920283140128004
G3601130,360,1130,19,0.3667554234181724,0.6332445765818275
G3601150,360,1150,23,0.1750449563655871,0.8249550436344129
G3601170,360,1170,15,0.1760752041651712,0.8239247958348287
G3601190,360,1190,11,0.2075707296507307,0.7924292703492692
G3601210,360,1210,19,0.2661137459260119,0.7338862540739881
G3601230,360,1230,10,0.2546402172035743,0.7453597827964257
G3700010,370,10,7,0.2224367241874079,0.7775632758125921
G3700030,370,30,5,0.3734757177426978,0.6265242822573022
G3700050,370,50,7,0.1911267078778161,0.8088732921221838
G3700070,370,70,13,0.1745993019246562,0.8254006980753438
G3700090,370,90,9,0.1773507295498322,0.8226492704501678
G3700110,370,110,6,0.3318161555898598,0.6681838444101402
G3700130,370,130,15,0.1436314333993431,0.8563685666006569
G3700150,370,150,8,0.1745456180046732,0.8254543819953267
G3700170,370,170,11,0.1636136355125062,0.8363863644874937
G3700190,370,190,10,0.157296856929179,0.842703143070821
G3700210,370,210,9,0.2217699928491006,0.7782300071508994
G3700230,370,230,10,0.2487950495554577,0.7512049504445423
G3700250,370,250,8,0.2368856232098906,0.7631143767901094
G3700270,370,270,9,0.2726611468952226,0.7273388531047773
G3700290,370,290,6,0.3083145541095864,0.6916854458904136
G3700310,370,310,11,0.1405262394117784,0.8594737605882216
G3700330,370,330,7,0.3581636964916682,0.6418363035083318
G3700350,370,350,3,0.4759597668087186,0.5240402331912813
G3700370,370,370,11,0.1889195289145674,0.8110804710854326
G3700390,370,390,7,0.5593219058337127,0.4406780941662873
G3700410,370,410,6,0.2145607350175645,0.7854392649824354
G3700430,370,430,10,0.1545207435788776,0.8454792564211223
G3700450,370,450,6,0.4416136113534374,0.5583863886465625
G3700470,370,470,11,0.1616804978959678,0.8383195021040322
G3700490,370,490,14,0.122923028414504,0.8770769715854959
G3700510,370,510,10,0.1393865044893938,0.8606134955106062
G3700530,370,530,7,0.2617750254252514,0.7382249745747487
G3700550,370,550,8,0.3866237088499238,0.6133762911500762
G3700570,370,570,9,0.2435080220936568,0.7564919779063431
G3700590,370,590,7,0.3000485249623499,0.6999514750376501
G3700610,370,610,9,0.2493701184047628,0.7506298815952371
G3700630,370,630,9,0.2789230835413414,0.7210769164586586
G3700650,370,650,7,0.2821047273154554,0.7178952726845446
G3700670,370,670,9,0.4480989718761471,0.5519010281238529
G3700690,370,690,5,0.4328363810682717,0.5671636189317283
G3700710,370,710,7,0.4681804072628706,0.5318195927371294
G3700730,370,730,13,0.3000144698551958,0.6999855301448041
G3700750,370,750,6,0.4442088558246146,0.5557911441753853
G3700770,370,770,11,0.2652224633233787,0.7347775366766214
G3700790,370,790,7,0.2114926854618462,0.7885073145381538
G3700810,370,810,7,0.321428788936998,0.678571211063002
G3700830,370,830,9,0.2311593369959489,0.7688406630040511
G3700850,370,850,7,0.3367195185235261,0.6632804814764739
G3700870,370,870,8,0.1756005655719439,0.8243994344280561
G3700890,370,890,8,0.3215495366696002,0.6784504633303998
G3700910,370,910,9,0.4029063573150913,0.5970936426849087
G3700930,370,930,6,0.3866428308219292,0.6133571691780708
G3700950,370,950,9,0.1672733686095271,0.8327266313904729
G3700970,370,970,6,0.732947046342121,0.2670529536578789
G3700990,370,990,10,0.3248641762472129,0.6751358237527871
G3701010,370,1010,8,0.3190822147010341,0.6809177852989658
G3701030,370,1030,12,0.2131410561385563,0.7868589438614436
G3701050,370,1050,7,0.2768874406191115,0.7231125593808885
G3701070,370,1070,9,0.237349696670683,0.7626503033293169
G3701090,370,1090,3,0.6842734314606519,0.3157265685393481
G3701110,370,1110,13,0.2894385898887684,0.7105614101112316
G3701130,370,1130,12,0.2265992241007935,0.7734007758992065
G3701150,370,1150,9,0.2011601221740115,0.7988398778259884
G3701170,370,1170,10,0.2192933090413408,0.7807066909586592
