gisjoin,year,cv_age_first,cv_children,cv_nchild,n_mothers,tni_raw,tni_z
G21085.0,1900,0.2175643574575712,0.4409284843824392,0.4944513516463851,703,-0.2010876642858098,-0.1431879571919179
G21087.0,1900,0.2294649942235926,0.4523967707196361,0.5173743781504324,396,0.3200801634299803,0.2279186289321693
G21089.0,1900,0.2302425761068634,0.4029630217626737,0.4519289596231092,505,-0.9979743047636472,-0.7106249035049093
G2109.00,1900,0.2150596491301784,0.4360757005510507,0.5202405742392399,771,-0.0321160605055315,-0.0228687976120851
G21091.0,1900,0.1853465603185492,0.4408311517741152,0.499408400061516,326,-0.5164931990791413,-0.3677779357690797
G21093.0,1900,0.2247170566939,0.4553893584544518,0.5198135769751053,773,0.3312032582363284,0.2358390214069124
G21095.0,1900,0.1933381764552124,0.3542166701938285,0.421721134495957,261,-2.3748517398922764,-1.691054349239082
G21097.0,1900,0.2152392063141485,0.4868919330667562,0.5731721634204276,567,1.1880180192420058,0.8459488247905201
G21099.0,1900,0.1976721016060666,0.4465909263903406,0.5193386094263317,549,-0.097324674987699,-0.0693017219397847
G2201.00,1900,0.1813327706979542,0.3761263088258165,0.4189493957879885,577,-2.245733616408307,-1.5991135511608578
G2201010,1900,0.1977497697113841,0.3956001493652158,0.4461294680534877,372,-1.5230741114045416,-1.0845313233831304
G2201030,1900,0.2203574028015938,0.4325111810127051,0.4821895056075259,285,-0.4067863664519293,-0.2896592838384518
G2201050,1900,0.2024532201542918,0.4262626839799007,0.4964055695686163,409,-0.5483965711651213,-0.3904952849050879
G2201070,1900,0.23192777165695,0.4534267091682972,0.5564270514364335,44,0.7588266960476903,0.5403357031156717
G2201090,1900,0.2137662381999256,0.3534533807612237,0.4015923220371826,420,-2.3586208893943903,-1.6794968907816776
G2201110,1900,0.2441279219502684,0.3755472790230302,0.4226511639634356,343,-1.5053820289916229,-1.0719333694102984
G2201130,1900,0.2228889866044552,0.36440498340742,0.4027032486146193,541,-2.0975887552230716,-1.4936244346756005
G2201150,1900,0.1989908645021875,0.3682044209009061,0.418743647549431,288,-2.1540313517242446,-1.5338153639417722
G2201170,1900,0.1914689065619209,0.3203789710947017,0.3658110790728576,235,-3.417232671700474,-2.433299761316089
G2201190,1900,0.1811425969527757,0.3753326102495682,0.4603899851317354,270,-1.8371195127513824,-1.3081527953619234
G2201210,1900,0.1806791208327037,0.4062588825777384,0.4484427809208264,70,-1.5500831363729637,-1.103763567810999
G2201230,1900,0.1843505361277696,0.3426642921963665,0.4186659714253584,44,-2.6621628600957377,-1.895639212893288
G2201250,1900,0.1469528622936819,0.4115674368825123,0.4120280814328031,61,-2.230914246895695,-1.588561162206918
G2201270,1900,0.1784333751275141,0.365473584869211,0.3990993520277534,264,-2.6229036214341916,-1.8676839914488397
G22013.0,1900,0.2077694032937928,0.3738171993953496,0.4200637358461366,323,-1.9661951119375711,-1.400063313276758
G22015.0,1900,0.1943718872226579,0.4323333301911178,0.511542686739044,174,-0.4046880905097634,-0.2881651700804012
G22017.0,1900,0.2281163419988874,0.474448372088137,0.5685032321272654,422,1.1197499249368106,0.7973373448190164
G22019.0,1900,0.2084908359410819,0.4373632143398685,0.4965562789685174,743,-0.3300406503108831,-0.2350111662798917
G22021.0,1900,0.2446819891118525,0.3872493284762258,0.4360823927974532,134,-1.2059769343594358,-0.858736781616121
G22023.0,1900,0.1704166531685517,0.3232497233434886,0.4001736490866801,113,-3.2675951184508047,-2.326747747570664
G22025.0,1900,0.1939447912612069,0.3626854304427317,0.4076355360267832,300,-2.3979126663359778,-1.707475281672478
G22027.0,1900,0.1947859339086707,0.3914865790290591,0.439144322410283,350,-1.6826700575322455,-1.198174383405236
G22029.0,1900,0.2153989139571822,0.4090853398633313,0.5175991214832592,48,-0.4162423507852777,-0.2963925814016802
G22031.0,1900,0.21822384970458,0.4049059729639001,0.4906680158080884,255,-0.7140436452748097,-0.5084471555025439
G22033.0,1900,0.222381129627317,0.4615262846745031,0.4996042381121405,336,0.1813843550804046,0.1291578743170542
G22035.0,1900,0.1464764590652413,0.4795844494926384,0.7004764482522902,22,1.6067580966290704,1.1441199557168766
G22037.0,1900,0.1949702198473558,0.4242249456532603,0.4848682144377556,154,-0.7776378906714279,-0.5537305403379301
G22041.0,1900,0.1946346752147546,0.4479207119920479,0.4730207820917082,125,-0.5848768793080086,-0.4164717207012061
G22043.0,1900,0.2594046846912893,0.3627278290417888,0.3983671298807085,256,-1.7509843285706086,-1.2468187443200616
G22045.0,1900,0.2023354130062831,0.4003204195864213,0.4082310172663675,433,-1.79340667370536,-1.277026310560932
G22047.0,1900,0.192837359741148,0.4317897566342442,0.492314713641265,281,-0.6248398529915407,-0.4449280488672453
G22049.0,1900,0.2196365685840429,0.3421489533594333,0.3620443426216535,189,-2.8455869194604255,-2.026249494004063
G2205.00,1900,0.1928454872095515,0.385273926821694,0.4152410521985729,331,-2.0308015299082687,-1.446067433139441
G22051.0,1900,0.2736898598958064,0.4843875733337502,0.5629095295014408,239,1.7114616823151092,1.2186759589321907
G22055.0,1900,0.2404287381793803,0.3998604222126191,0.4191864474601981,388,-1.2571781050541,-0.8951954627771067
G22057.0,1900,0.2144433501034248,0.363505965306199,0.3960669417782832,631,-2.272650403785051,-1.618280116212641
G22061.0,1900,0.1938901113778059,0.366561007738297,0.4003406549590314,278,-2.42085706822329,-1.7238132407755538
G22063.0,1900,0.1904178455929624,0.3626622731102961,0.3800612172775652,238,-2.718512765182963,-1.9357641396313607
G22065.0,1900,0.2140872096444188,0.4125313083922503,0.6102348627956314,16,0.556978560992287,0.39660623952957
G22067.0,1900,0.2079523338217223,0.4345434179674527,0.5488353407597457,140,0.1577352073855016,0.1123180887449758
G22069.0,1900,0.2137904068475575,0.4060368243484793,0.4427974320305055,435,-1.2358408299382306,-0.8800018861510397
G2207.00,1900,0.1945930386536353,0.3862752781081698,0.422856482845545,358,-1.9201960266231557,-1.3673088671884768
G22071.0,1900,0.2332076392170678,0.4796528637285458,0.5311366944112463,5774,0.8670254036141988,0.6173804684536087
G22073.0,1900,0.1962946966252115,0.4445704932285693,0.4889197712196007,245,-0.4492509803747614,-0.319896948302601
G22075.0,1900,0.2271732666338875,0.3807795969576745,0.4217398450531612,171,-1.63646834484192,-1.16527565298141
G22077.0,1900,0.2134911753995485,0.3925315597489084,0.4301035400048156,233,-1.5489905056502922,-1.102985541164262
G22079.0,1900,0.2123188139414884,0.4053870561921202,0.4333441452605021,562,-1.3573083841621187,-0.966494963765669
G22081.0,1900,0.1720341299883171,0.3682197835037463,0.4167762250824402,133,-2.47881686734323,-1.765084520466994
G22083.0,1900,0.2099764092605456,0.3803613579773895,0.4948419363912068,112,-1.0932957505848488,-0.7785001913908858
G22085.0,1900,0.2109401062467668,0.3647378839617063,0.3947262449654833,408,-2.309436563803222,-1.644474339138471
G22087.0,1900,0.2161114456279415,0.4517802037748376,0.4902908816262923,94,-0.1146454092262864,-0.0816352510077956
G22089.0,1900,0.2798109858546402,0.4268106806744447,0.41910097497615,71,-0.4519120305990474,-0.3217917952438786
G2209.00,1900,0.2081379130665809,0.3407494700485385,0.3719960428562172,567,-2.8932122833859597,-2.0601619599687897
G22091.0,1900,0.2132625771927624,0.3822441400919481,0.4202907261310442,138,-1.7889933764599544,-1.2738837457532164
G22093.0,1900,0.2284728584956043,0.4330273689626023,0.4736097285447493,223,-0.3953055330304934,-0.2814841573814675
G22095.0,1900,0.1986612491195362,0.3855331126253574,0.4334406768841901,143,-1.776473854775656,-1.26496900331309
G22097.0,1900,0.2040379324375975,0.3688169448709562,0.3944948034993152,743,-2.335306431007685,-1.6628954265333116
G22099.0,1900,0.3024544106126299,0.340722903649938,0.3723542229684676,292,-1.8228391958636176,-1.2979842481739363
G2301.00,1900,0.2206714357759324,0.5345077498580637,0.644652647688357,1372,2.613374387185567,1.860898535013658
G23011.0,1900,0.2182239825793795,0.5482035880006749,0.6472887637336763,1645,2.795726543880382,1.99074554924701
G23013.0,1900,0.2104627652195734,0.5283230552882322,0.6371181432627588,1147,2.338515410720613,1.6651804361652869
G23015.0,1900,0.2199945947590826,0.5311098821516085,0.6387181786312951,769,2.49991237023561,1.780105938990225
G23017.0,1900,0.2443773195935935,0.5240732823010995,0.6540614779116487,1160,2.8376496684937953,2.0205976368617176
G23019.0,1900,0.215366278575052,0.5481302152896645,0.6416968435503482,2388,2.7055522388481297,1.926535372185044
G23021.0,1900,0.2006389891825518,0.5083717931727697,0.6140087669641656,571,1.7254559332162476,1.228640807875471
G23023.0,1900,0.2355357858571601,0.5798097309894338,0.6574394118828679,688,3.5176663663375014,2.5048153145917635
G23025.0,1900,0.2259917587507967,0.5427987616587941,0.6579088495543607,1199,2.9192881897831584,2.078729761142489
G23027.0,1900,0.2213984016445956,0.5220556491585739,0.6375872780136607,865,2.38315841199531,1.6969692591054877
G23029.0,1900,0.2073997803294375,0.5139320524788853,0.6045744359620452,1260,1.7804056665826409,1.2677687180678698
G2303.00,1900,0.1996065467318648,0.496519165309647,0.5334862242033735,1466,0.7364123964911289,0.5243752125664848
G23031.0,1900,0.2259364086672885,0.5323683870114942,0.645331237693305,1661,2.65121924539145,1.8878466223364891
G2305.00,1900,0.2172449075058026,0.5334577732087958,0.6316211473907433,2779,2.428049782695018,1.7289349378002288
G2307.00,1900,0.203898217652776,0.505115408492398,0.6344961590335051,625,1.9270872275236088,1.3722158662480135
G2309.00,1900,0.2129464266799979,0.5057734838932669,0.6163133229158771,1426,1.8533716671085865,1.3197254236016551
G2401.00,1900,0.187364569246989,0.4406553009351919,0.4994005399106846,1616,-0.4960943117466231,-0.3532525544310188
G24011.0,1900,0.217184569228664,0.5040594649869427,0.5798415809909794,1301,1.5075302069822625,1.0734630167870125
G24013.0,1900,0.2288503979839906,0.487731606313646,0.5723696784004912,820,1.3450875706001548,0.95779292162213
G24015.0,1900,0.2143955356225368,0.4409526678675892,0.4817579472872678,284,-0.3656874705219256,-0.2603941025456989
G24017.0,1900,0.1918232146187733,0.4669355115085722,0.5336423258018071,767,0.2541388129038584,0.1809639472024561
G24019.0,1900,0.2268258220777196,0.491227979922718,0.5666180527712377,1661,1.3104750432462458,0.9331464715146216
G24021.0,1900,0.2149448499563989,0.4272265058142272,0.4809869570125548,632,-0.5509553133239597,-0.392317281614862
G24023.0,1900,0.2259421923667323,0.4756448802535208,0.545887534647898,851,0.8811944366355257,0.6274697740354022
G24025.0,1900,0.2011863716486607,0.458281570300673,0.5457688636500108,419,0.3675985688626681,0.2617549332479484
G24027.0,1900,0.2423678953263746,0.4762073404215068,0.5471352538232741,462,1.0872455134797174,0.7741920151798418
G24029.0,1900,0.2336054780741197,0.4732621564170098,0.5565431032311091,807,1.0443675472028788,0.7436600160065951
G2403.00,1900,0.2145816162859118,0.4698281577998791,0.5257924023578355,739,0.4705045112137193,0.3350308933645934
G24031.0,1900,0.2381196723480887,0.4788496835752794,0.5235707719134911,639,0.8349204621609685,0.5945195883554625
G24033.0,1900,0.2743553936549689,0.483579248453484,0.5825772023337255,454,1.9081656761341823,1.358742447577722
G24035.0,1900,0.2164119952139556,0.4466619318544865,0.5254393474905792,670,0.1776811571756103,0.1265209480543312
G24037.0,1900,0.2278847046710705,0.4579517929416388,0.5015980703657644,335,0.2161019871045678,0.1538791660269974
G24039.0,1900,0.2229391842154654,0.4883560256348349,0.5564165759745063,567,1.124345304430593,0.8006095644480691
G24041.0,1900,0.2071592791085457,0.5025872481639112,0.5688739122570349,1612,1.2628846429790892,0.8992589020289349
G24043.0,1900,0.2116124366642675,0.442646431579571,0.5445635510606774,746,0.2641185331960283,0.1880701800340808
G24045.0,1900,0.2026764479505428,0.453863041171254,0.5181552301044111,594,0.0445548406465128,0.0317260466366449
G2405.00,1900,0.2097036892804577,0.4783005030357802,0.5385828531719687,2536,0.6587265678243973,0.4690576715872414
G2405100,1900,0.210997047860066,0.5041179544676453,0.5723941360026497,12810,1.3625791827399685,0.9702481272618626
G2407.00,1900,0.3191137290917384,0.4704790744265246,0.5127209159813856,207,1.528961745995957,1.0887237156555822
G2409.00,1900,0.2012319628899256,0.4995580254665759,0.5833455989073301,480,1.302449478964347,0.9274317293452355
G2501.00,1900,0.2035302340712166,0.5263010614073679,0.6725815719385714,818,2.593635625485826,1.8468432075756367
G25011.0,1900,0.1990578778674953,0.5335385159252968,0.6400517906984898,1224,2.3090901897920064,1.6442276975194214
G25013.0,1900,0.193196646494876,0.536565163920304,0.6252799030731985,3561,2.1330640210593756,1.518885212674995
G25015.0,1900,0.1937898217683684,0.5300014791328598,0.6114986142638944,1233,1.911825577696546,1.3613485439292787
G25017.0,1900,0.2036642149410929,0.5402361993373822,0.6341586102993076,11894,2.390890169207126,1.7024747908575006
G25019.0,1900,0.1934639610122155,0.4936366185360014,0.5891029226893436,72,1.1938831699002437,0.8501252069885961
G25021.0,1900,0.2008631785660119,0.5250916905548444,0.6126461494261455,3558,1.9378330552051193,1.3798676191266237
G25023.0,1900,0.2021691589617794,0.5315240431120779,0.6393630074304216,3271,2.310335324087694,1.6451143169789604
G25025.0,1900,0.2153653448012336,0.5557369340265491,0.6335157315198269,8744,2.724123481589462,1.9397593475098904
G25027.0,1900,0.2165202845979781,0.5530158277837998,0.6363795740963539,7208,2.729905238125751,1.943876347477803
G2503.00,1900,0.2052961988755876,0.5311378399779706,0.611646430470414,2446,2.0587139344978653,1.4659429446865742
G2505.00,1900,0.2009540654942755,0.5555078553565883,0.6268257496777253,4055,2.489984574288844,1.773036679788849
G2507.00,1900,0.1797337667583707,0.4708624304302577,0.6515621989015234,113,1.368955445015852,0.9747884553473588
G2509.00,1900,0.2174780894888489,0.5388084730106983,0.6299434283051009,7615,2.4852155235942592,1.7696407945706905
G2601.00,1900,0.1921447432969846,0.4780630006009324,0.4849110024483156,74,-0.0888680002972358,-0.0632800001307187
G2601010,1900,0.2152692604568993,0.4884380612854666,0.588442789038853,437,1.364321657718754,0.9714888867761596
G2601030,1900,0.1972143452533787,0.5092592264732334,0.5599255566262668,346,1.148642990959012,0.8179111533389167
G2601050,1900,0.1932685871552309,0.4854336781387777,0.5829469686315719,412,1.0193289709232003,0.7258308637251034
G2601070,1900,0.2311227674611166,0.4970738152466864,0.6113842700573121,645,1.892502886947104,1.3475894870239715
G2601090,1900,0.18037940190818,0.475602876914891,0.4998164755956059,363,-0.1033290147811873,-0.0735772161744472
G26011.0,1900,0.1843457861340397,0.4656895181929463,0.5477054568230942,181,0.2958694038355132,0.2106789378715127
G2601110,1900,0.1866695484309577,0.4675760842783584,0.5647672865927709,370,0.5208922236303336,0.370910337457465
G2601130,1900,0.1977220601285174,0.4366304741754332,0.5158806376399014,207,-0.2651828731970445,-0.1888280617820459
G2601150,1900,0.1960452272454745,0.4874540054302149,0.5688222713023581,1186,0.9341480015871768,0.6651762779046777
G2601170,1900,0.2001288784143622,0.4932519820304997,0.5818597449407541,1098,1.1904916813586734,0.8477102387814115
G2601190,1900,0.2127351719955493,0.4301641817945156,0.5257902010075767,62,-0.0810745866146979,-0.0577305648199177
G2601210,1900,0.1962915727929609,0.4921035460481617,0.5848335534010616,818,1.161950735236112,0.8273871633400177
G2601230,1900,0.2153550727428693,0.4787675579858798,0.5820896392353689,575,1.1713090068254297,0.8340508828500172
G2601250,1900,0.2046443597410146,0.5045128749885396,0.6145300089941302,1456,1.724443798721214,1.2279200999630189
G2601270,1900,0.1974643665006626,0.4826201223187285,0.5772944723173046,536,0.9716799903177992,0.6919015810940844
G2601290,1900,0.2107221424447723,0.5240830120200561,0.5922532564522982,202,1.8285179538555207,1.302027906242848
G26013.0,1900,0.1879664445983439,0.4152996860113211,0.4774533816550081,43,-1.0516863194866477,-0.7488714746815349
G2601310,1900,0.2223583784580243,0.495091762626084,0.5918026445678468,112,1.5677117114277768,1.116316300268597
G2601330,1900,0.2060219304532481,0.4693034138631569,0.5478843100840705,454,0.5912800350049066,0.4210311987133305
G2601350,1900,0.1542655797474388,0.4522076243687075,0.5741985090472674,41,0.0445624237128458,0.0317314462904791
G2601370,1900,0.2186485067451671,0.4959551395508851,0.6074415369494863,128,1.6963123658638646,1.2078886255409962
G2601390,1900,0.198888758509702,0.5029412126668888,0.5849988747891681,873,1.3380137254855984,0.9527558675838192
G2601410,1900,0.1863535175420983,0.4576539393267423,0.5857168869320847,80,0.5975918219462126,0.4255256160191664
G2601430,1900,0.1921382362184648,0.4166716684161165,0.5389229395966535,47,-0.3610840354690822,-0.2571161468161747
G2601450,1900,0.1948054570421592,0.4902435667772013,0.5867047228411874,2023,1.139279040137169,0.8112433898329486
G2601470,1900,0.1952231900162564,0.4996508490925448,0.5842036783949882,1349,1.244434078949079,0.8861208580724401
G2601490,1900,0.1977604137780923,0.5023047093285974,0.6210142577643797,947,1.6829509010136674,1.1983743628745798
G26015.0,1900,0.1933924038184573,0.4843610878420431,0.5981269900538728,973,1.1607361668364842,0.8265223088566249
G2601510,1900,0.2348099700475801,0.4715174474909571,0.5586533405851108,584,1.05611023626225,0.7520216013098159
G2601530,1900,0.18764680451607,0.4485213277173155,0.6088354957094426,106,0.7251176221805657,0.516332572724716
G2601550,1900,0.1998753898819269,0.5049931336426782,0.6084253155793666,1255,1.6148386191554838,1.149873831856966
G2601570,1900,0.1979348034100704,0.4841939409830743,0.5893524146874626,1044,1.1206686823573602,0.7979915619668989
G2601590,1900,0.2006480476841547,0.4802351747372063,0.5777371883000735,1343,0.9802931925198818,0.6980347610311899
G2601610,1900,0.1957036401952946,0.5038521408499779,0.6028563387491013,1314,1.4957469036239266,1.0650725113681685
G2601630,1900,0.2031455338945116,0.5126474072522389,0.6021185018873153,6502,1.6901133344546408,1.203474497766387
G2601650,1900,0.205970303515332,0.4929243606487622,0.5935044990008201,501,1.370606214980303,0.9759639147165002
G26017.0,1900,0.1888140655377256,0.512297927857736,0.6057192410115028,1175,1.5599067569139118,1.1107586471087905
G26019.0,1900,0.2352016906668759,0.455252710024527,0.6009367916439291,283,1.2728906110967155,0.9063838250796796
G26021.0,1900,0.1923334365914999,0.5091643472396044,0.6136749206725438,1673,1.6386967668837962,1.166862439525831
G26023.0,1900,0.211191871089186,0.5087321825204523,0.6154464200410673,1137,1.864290372845733,1.327500277296607
G26025.0,1900,0.2126502021193597,0.5010207651055355,0.6231312944390013,1922,1.8557612479326515,1.3214269660506075
G26027.0,1900,0.1965798432425542,0.4918852054911777,0.5982823979819519,811,1.299044286612752,0.9250070031025684
G26029.0,1900,0.2012494542005296,0.4823864165057915,0.580079783893445,401,1.039699464126148,0.7403360265309941
G2603.00,1900,0.2041488508245559,0.4907632268302905,0.5768487073835129,69,1.1517217752910724,0.8201034550930195
G26031.0,1900,0.2284156338070674,0.515078776251152,0.5838079973847462,272,1.8223572466228104,1.2976410678624717
G26033.0,1900,0.2392235931797001,0.5200486329164589,0.6088599440477787,171,2.2658675589865975,1.6134502739938763
G26035.0,1900,0.1938183235219983,0.4708142215068671,0.5705774445936929,254,0.704175898685831,0.501420655487331
G26037.0,1900,0.195445362475839,0.5227734781747565,0.6356610117946441,994,2.079545419635753,1.4807763647909935
G26039.0,1900,0.2083237589711722,0.5174329550518534,0.6205238655345532,69,1.999878440718638,1.4240481114328971
G26041.0,1900,0.2021609138906031,0.4896042490574038,0.5581125362403941,345,0.9232075066226008,0.6573859088126208
G26043.0,1900,0.2097365263551144,0.4816734548903876,0.5712110176144714,143,1.0360013146954994,0.7377026951218012
G26045.0,1900,0.2379818113845269,0.4936348874617993,0.6036116712873557,1377,1.8450608474059256,1.3138075603650374
G26047.0,1900,0.1947281471418815,0.5194918811210418,0.605918364690371,393,1.7250910382991025,1.2283809781242965
G26049.0,1900,0.2045107271676541,0.5080064297229899,0.6066860970759571,1445,1.6899122692813229,1.2033313258242786
G2605.00,1900,0.2154456460852977,0.4916735688451882,0.6039861754039276,1425,1.5676567034421718,1.1162771308788884
G26051.0,1900,0.2123263522314616,0.4978606887351713,0.5308730523037928,168,0.8716993861726763,0.6207086587574546
G26053.0,1900,0.2026980723439355,0.4954522148464589,0.5424552848924882,108,0.8483158223860241,0.6040579868111202
G26055.0,1900,0.1902056845186384,0.4757952896415233,0.5578611755130223,607,0.6006406952175101,0.4276966190839472
G26057.0,1900,0.1977634743437806,0.4861257458631903,0.5915881298895578,1229,1.167309649546676,0.8312030711711692
G26059.0,1900,0.2194338656870479,0.503266484736135,0.6186833775059923,1320,1.9173282422007585,1.365266811577715
G26061.0,1900,0.2034465991075399,0.485963512938284,0.5518131299756701,583,0.8249891169487732,0.5874478018381116
G26063.0,1900,0.1989810722645072,0.463950578519321,0.5373962801415689,461,0.3333581816527613,0.2373734719809939
G26065.0,1900,0.2099555890130183,0.4921253698890873,0.5917997717923956,1461,1.3876712031699334,0.9881153353770156
G26067.0,1900,0.2056414159084094,0.5114363782426476,0.6212703981543751,1295,1.8968932633093252,1.350715730619484
G26069.0,1900,0.1906534893056562,0.4705537002255458,0.5773366598624796,147,0.7336142175138558,0.5223827207195278
G2607.00,1900,0.2181639925437008,0.538701579538695,0.6186505775596974,231,2.3767153571103976,1.692381370184888
G26071.0,1900,0.2359226988734119,0.4623675302606704,0.5260576622469038,79,0.6148363285326278,0.4378048658660482
G26073.0,1900,0.2074024763904799,0.4701596078046355,0.5616503164857489,715,0.7583327484817813,0.5399839791888281
G26075.0,1900,0.2031365523779343,0.5000480571194632,0.6189353411470323,1695,1.692444815290703,1.205134669111723
G26077.0,1900,0.2092957361472384,0.498709504643601,0.5949703514523598,1406,1.5005348911168754,1.0684818808618703
G26079.0,1900,0.2164636291534253,0.4585146368877742,0.5766388650601345,215,0.8574606112412425,0.6105696922395996
G26081.0,1900,0.2118076035944696,0.5209708332754812,0.6209128958910333,3507,2.090583533735984,1.4886362452808133
G26083.0,1900,0.3157423808552744,0.3510617869053449,0.4030520716747437,28,-1.2220280387900266,-0.8701662487704254
G26085.0,1900,0.1920441565748673,0.4514503796355478,0.560250154664295,145,0.3200213437699428,0.2278767453736058
G26087.0,1900,0.1981731869029077,0.5094392519236971,0.602305150006546,845,1.592832600229087,1.1342040646079967
G26089.0,1900,0.2462475601750111,0.4727379703045983,0.5482804776445763,221,1.0963678396146253,0.7806877256389347
G2609.00,1900,0.230045364456699,0.4836592000055588,0.5813865888654302,477,1.3958099537424071,0.9939106738066804
G26091.0,1900,0.1979763122486679,0.5066735740904171,0.6270699343831764,1783,1.805421368915949,1.2855815825593309
G26093.0,1900,0.2048161676027637,0.5042806190460277,0.6101592503851845,768,1.678836612590909,1.195444712482322
G26095.0,1900,0.2013817774857116,0.5590214283608875,0.5559552579827233,31,1.8211921567200728,1.2968114454004949
G26097.0,1900,0.2100454679751128,0.4787025243861658,0.5326846454445462,135,0.6079967201583045,0.4329346041590938
G26099.0,1900,0.1932667362444853,0.5119849672825428,0.5980230624974919,938,1.527838815523203,1.0879241135465556
G2701.00,1900,0.1909331407300215,0.3805499768990877,0.4415697430384977,84,-1.847918803859934,-1.3158426178005416
G2701010,1900,0.2249125455785784,0.4249527219455191,0.4813700977215487,199,-0.4647070443524319,-0.3309027065874289
G2701030,1900,0.1921586680990561,0.4189568840537765,0.4987410726375255,256,-0.738864303798555,-0.526121135668338
G2701050,1900,0.18961753393347,0.4579705187430036,0.5113743407679568,311,-0.1171889446732842,-0.0834464195147965
G2701070,1900,0.1685201477784036,0.4353185424944553,0.5087292045402032,163,-0.6858411288883518,-0.4883650648213928
G2701090,1900,0.1850952521372159,0.4848583916731751,0.5661395669737639,658,0.7482555346389426,0.5328083243844074
G27011.0,1900,0.2005579340528963,0.4338597386995793,0.5053436574136437,159,-0.3773121816052736,-0.2686716795859545
G2701110,1900,0.1907378732662918,0.4410695792137659,0.51307425044238,592,-0.3133466667987599,-0.2231239259313291
G2701150,1900,0.1882099003311768,0.4536979761427471,0.5275443493011543,124,-0.0258541349603975,-0.0184098849777366
G2701170,1900,0.1913039629393123,0.4683191936800354,0.5519027857087733,257,0.4524561345717542,0.3221792339096396
G2701190,1900,0.1824325919737419,0.4447256564462018,0.5228096024248277,349,-0.2594038767185063,-0.1847130271611005
G2701210,1900,0.2005792991968909,0.4551709076701802,0.5142230684646978,148,-0.0016578657458823,-0.0011805120433143
G2701230,1900,0.1976213011285672,0.4901512221996369,0.5913999757428905,3219,1.217644932245084,0.8670451817743274
G2701250,1900,0.1748433851160391,0.4083915103561706,0.4903942100261599,115,-1.1609964088972635,-0.8267076187272766
G2701270,1900,0.1923323575413312,0.460167193720605,0.5240973400054723,331,0.0722882810651359,0.051474123643508
G2701290,1900,0.2393526575863847,0.4390732329499909,0.481617867818935,338,-0.1098947934389607,-0.0782524926849179
G27013.0,1900,0.2061594557862334,0.4592717003467735,0.5573065782965032,798,0.5544306289880423,0.3947919403777674
G2701310,1900,0.2147294316642446,0.4860407394005562,0.5568591145139178,570,1.00498465823386,0.7156167472172431
G2701330,1900,0.1801570282424177,0.4473445571230104,0.5438554729047091,221,-0.0361080479886279,-0.0257113615001804
G2701350,1900,0.1943227073754967,0.3996398857802068,0.4615894320768122,47,-1.3505965320102644,-0.9617156730915666
G2701370,1900,0.2092711527683098,0.5109890965451007,0.6137277878908686,856,1.8552791947620104,1.3210837117341026
G2701390,1900,0.1810319952427591,0.4230298309777395,0.4604369824457217,391,-1.1997495445394486,-0.8543024607435371
G2701410,1900,0.2168604354360457,0.4625133730354088,0.5492859782063285,149,0.6373141228151844,0.4538105689355556
G2701430,1900,0.164330179610065,0.4189014467720566,0.4544324020576317,320,-1.5050028841211167,-1.0716633927328112
G2701450,1900,0.1834535474807022,0.4470244332562051,0.4960131834775848,985,-0.4895742576489156,-0.3486098368861743
G2701470,1900,0.2086351429453053,0.4683058490459678,0.5457387513955102,289,0.5856822569463642,0.4170452038097487
G2701490,1900,0.1728564618958899,0.4741422598209411,0.5188685536641509,138,-0.0142551707528219,-0.0101506414466945
G27015.0,1900,0.177896882876807,0.4779600938850731,0.5447860305692871,316,0.3573899463701865,0.2544857066365921
G2701510,1900,0.1681251695709783,0.4464335828745667,0.4977129596401648,148,-0.6536188321789969,-0.4654206198787799
G2701530,1900,0.1992407836063434,0.4215237370529824,0.4932228096375987,520,-0.6805079093895811,-0.484567453426396
G2701550,1900,0.2013260956133521,0.4605873644727513,0.5077253733096259,109,0.0131871557672898,0.0093901428622993
G2701570,1900,0.184760751396558,0.4807670490772585,0.5418558715860153,488,0.4428063436909062,0.3153079330346444
G2701590,1900,0.1875365862252994,0.4424243400085303,0.5414980248063355,194,-0.0424158526703968,-0.0302029431690806
G2701610,1900,0.1789511433304771,0.4617726340554121,0.5510939918316216,339,0.216886823009731,0.1544380220383312
G2701630,1900,0.1985694609665093,0.4973324856775825,0.570169805202457,503,1.1085738343481175,0.7893792157787773
G2701650,1900,0.1909286223761041,0.4596050498654821,0.5249072102701119,171,0.0571207149830609,0.040673795286325
G2701670,1900,0.208151032738849,0.4772192376015048,0.5598306773687631,123,0.8427501344757758,0.6000948422539111
G2701690,1900,0.1906598799290038,0.4650612172592604,0.5490248839589009,833,0.3723167604906882,0.2651146033861226
G27017.0,1900,0.2471368495656707,0.5337133390243785,0.5905029407440234,99,2.351556607316453,1.6744666462693658
G2701710,1900,0.1976752789133546,0.4843791008705705,0.5387540473889142,550,0.6057050914060835,0.4313028101808893
G2701730,1900,0.1842834337207604,0.4151859404082214,0.4520248997615001,174,-1.353444372346048,-0.9637435271697264
G27019.0,1900,0.1784839092870302,0.401063657915801,0.419570025142734,320,-1.938016512960768,-1.3799982534017574
G27021.0,1900,0.1923363069160585,0.472666472213606,0.5928662381453346,152,0.9388313282283682,0.6685111218245989
G27023.0,1900,0.1769162253064506,0.4308780890666368,0.4879849415530194,159,-0.8611939181833804,-0.6132280581643007
