gisjoin,state,county,year,religious_diversity_index,source,rdi_zscore
G2901070,Missouri,Lafayette,1890,0.8927863291236596,members,1.0305366450406008
G2901090,Missouri,Lawrence,1890,0.8668333857052825,members,0.8945925333572414
G2901110,Missouri,Lewis,1890,0.7589518213064975,members,0.3294981160196257
G2901130,Missouri,Lincoln,1890,0.840919393432275,members,0.7588524516665871
G2901150,Missouri,Linn,1890,0.8531795582958527,members,0.8230724206543987
G2901170,Missouri,Livingston,1890,0.8636527274222313,members,0.8779319273563232
G2901190,Missouri,McDonald,1890,0.7703361314349351,members,0.3891302703610267
G2901210,Missouri,Macon,1890,0.8692540124888941,members,0.9072720183971548
G2901230,Missouri,Madison,1890,0.8062802423332536,members,0.5774091159450708
G2901250,Missouri,Maries,1890,0.7377594300347101,members,0.2184902523085173
G2901270,Missouri,Marion,1890,0.8757328211132275,members,0.9412086655436142
G2901290,Missouri,Mercer,1890,0.7627217748671856,members,0.3492455095862591
G2901310,Missouri,Miller,1890,0.7735060470680454,members,0.4057346052878017
G2901330,Missouri,Mississippi,1890,0.6683550467387787,members,-0.1450568445273594
G2901350,Missouri,Moniteau,1890,0.8244764294281853,members,0.6727225627001359
G2901370,Missouri,Monroe,1890,0.7801383960777891,members,0.440475512319764
G2901390,Missouri,Montgomery,1890,0.8390331434299966,members,0.7489720856195169
G2901410,Missouri,Morgan,1890,0.8497549000383575,members,0.8051337183989697
G2901430,Missouri,New Madrid,1890,0.8162023915061161,members,0.6293823250547339
G2901450,Missouri,Newton,1890,0.8257972934806042,members,0.6796413806301826
G2901470,Missouri,Nodaway,1890,0.8132691949347304,members,0.614017948233901
G2901490,Missouri,Oregon,1890,0.7663716479827959,members,0.3683639097792511
G2901510,Missouri,Osage,1890,0.6390922065812488,members,-0.2983385261623856
G2901530,Missouri,Ozark,1890,0.7310141856246894,members,0.1831579878857429
G2901550,Missouri,Pemiscot,1890,0.648579085224606,members,-0.2486453075925873
G2901570,Missouri,Perry,1890,0.62272172768092,members,-0.3840887309102803
G2901590,Missouri,Pettis,1890,0.885767375600696,members,0.9937706649263596
G2901610,Missouri,Phelps,1890,0.8227549495634243,members,0.6637052791025454
G2901630,Missouri,Pike,1890,0.8380825567241971,members,0.7439928174411561
G2901650,Missouri,Platte,1890,0.794796618714721,members,0.5172567476159343
G2901670,Missouri,Polk,1890,0.7406009413616812,members,0.2333743726549501
G2901690,Missouri,Pulaski,1890,0.7755004503800398,members,0.4161814891813428
G2901710,Missouri,Putnam,1890,0.8661612944917992,members,0.8910720524039145
G2901730,Missouri,Ralls,1890,0.7319137361872976,members,0.1878699236448845
G2901750,Missouri,Randolph,1890,0.8436037575197483,members,0.7729134190652934
G2901770,Missouri,Ray,1890,0.8337751719146185,members,0.7214303052753135
G2901790,Missouri,Reynolds,1890,0.4192704015258195,members,-1.4497871127505482
G2901810,Missouri,Ripley,1890,0.7940144680586192,members,0.5131597643014706
G2901830,Missouri,St Charles,1890,0.7139562888905371,members,0.0938070198152463
G2901850,Missouri,St Clair,1890,0.8437193446899044,members,0.7735188762157815
G2901860,Missouri,Ste Genevieve,1890,0.2795527123363711,members,-2.1816423338374116
G2901870,Missouri,St Francois,1890,0.8437425681137384,members,0.7736405228310599
G2901890,Missouri,St Louis,1890,0.7891787663827033,members,0.4878298755832368
G2901950,Missouri,Saline,1890,0.8780274849371767,members,0.9532283440105211
G2901970,Missouri,Schuyler,1890,0.7607742782211582,members,0.3390443274974847
G2901990,Missouri,Scotland,1890,0.8422945457535072,members,0.766055636974919
G2902010,Missouri,Scott,1890,0.759173021667723,members,0.3306567856212227
G2902030,Missouri,Shannon,1890,0.6211660368867404,members,-0.3922375947851568
G2902050,Missouri,Shelby,1890,0.7923560860352589,members,0.5044729935039151
G2902070,Missouri,Stoddard,1890,0.78180466827158,members,0.4492036126186761
G2902090,Missouri,Stone,1890,0.5174442200131548,members,-0.9355428388092034
G2902110,Missouri,Sullivan,1890,0.8611546208543042,members,0.864846595461878
G2902130,Missouri,Taney,1890,0.679353536614546,members,-0.087445655233089
G2902150,Missouri,Texas,1890,0.725677085663745,members,0.1552017248345882
G2902170,Missouri,Vernon,1890,0.8051333878972188,members,0.571401777778315
G2902190,Missouri,Warren,1890,0.6949267022720067,members,-0.005871856944676
G2902210,Missouri,Washington,1890,0.6985827322379478,members,0.0132787934457403
G2902230,Missouri,Wayne,1890,0.7640732152684552,members,0.3563244894877642
G2902250,Missouri,Webster,1890,0.7827635239835229,members,0.4542261946777226
G2902270,Missouri,Worth,1890,0.8172318007747923,members,0.6347744736959441
G2902290,Missouri,Wright,1890,0.7996574144060916,members,0.5427180812953264
G2905100,Missouri,St Louis City,1890,0.4459189288988424,members,-1.3101994627874975
G3000010,Montana,Beaverhead,1890,0.7665473955196561,members,0.3692844929437058
G3000130,Montana,Cascade,1890,0.3313613384547168,members,-1.9102635718351553
G3000150,Montana,Chouteau,1890,0.2438083857202486,members,-2.368874689382402
G3000170,Montana,Custer,1890,0.2584001262610933,members,-2.2924416939505794
G3000210,Montana,Dawson,1890,0.3689475973535405,members,-1.7133829908878997
G3000230,Montana,Deer Lodge,1890,0.2484399623357549,members,-2.344614028133375
G3000270,Montana,Fergus,1890,0.4812591908621457,members,-1.1250836382811882
G3000310,Montana,Gallatin,1890,0.7852672337217393,members,0.4673408765381933
G3000430,Montana,Jefferson,1890,0.7041892157589549,members,0.0426461145100254
G3000490,Montana,Lewis And Clark,1890,0.5075431009005709,members,-0.9874058903611234
G3000570,Montana,Madison,1890,0.7594189936447056,members,0.3319452114221363
G3000590,Montana,Meagher,1890,0.572706001178352,members,-0.6460761055205484
G3000630,Montana,Missoula,1890,0.3276020685363991,members,-1.9299550034151969
G3000670,Montana,Park,1890,0.8147594630111572,members,0.6218241213740334
G3000930,Montana,Silver Bow,1890,0.1930852769456912,members,-2.6345674030378774
G3001110,Montana,Yellowstone,1890,0.6395746579417014,members,-0.2958113977141833
G3100010,Nebraska,Adams,1890,0.8531476157852503,members,0.8229051025911344
G3100030,Nebraska,Antelope,1890,0.8357359710582457,members,0.7317011671761315
G3100050,Nebraska,Arthur,1890,,members,
G3100070,Nebraska,Banner,1890,0.760546875,members,0.3378531666955697
G3100090,Nebraska,Blaine,1890,0.6291166512773162,members,-0.3505914819246626
G3100110,Nebraska,Boone,1890,0.8001453386418412,members,0.545273877211361
G3100130,Nebraska,Box Butte,1890,0.7649221108561768,members,0.360771089425366
G3100150,Nebraska,Boyd,1890,,members,
G3100170,Nebraska,Brown,1890,0.8119527435951642,members,0.6071222445348374
G3100190,Nebraska,Buffalo,1890,0.8196686433372938,members,0.6475388986064881
G3100210,Nebraska,Burt,1890,0.8573721612559061,members,0.8450336940197118
G3100230,Nebraska,Butler,1890,0.6145279762118326,members,-0.4270084200901429
G3100250,Nebraska,Cass,1890,0.864203786700814,members,0.8808184309372137
G3100270,Nebraska,Cedar,1890,0.5057484797408949,members,-0.9968062953721234
G3100290,Nebraska,Chase,1890,0.7858863771564545,members,0.4705840117340776
G3100310,Nebraska,Cherry,1890,0.4606490051890796,members,-1.233041850873372
G3100330,Nebraska,Cheyenne,1890,0.801685131077023,members,0.5533394638927283
G3100350,Nebraska,Clay,1890,0.86650115175503,members,0.892852258718252
G3100370,Nebraska,Colfax,1890,0.3891895903638129,members,-1.6073534082651542
G3100390,Nebraska,Cuming,1890,0.635434871410924,members,-0.317496013343822
G3100410,Nebraska,Custer,1890,0.8120691601099772,members,0.6077320458755331
G3100430,Nebraska,Dakota,1890,0.5787972411612273,members,-0.6141695816564462
G3100450,Nebraska,Dawes,1890,0.7736885177540085,members,0.4066904049792518
G3100470,Nebraska,Dawson,1890,0.752356540473992,members,0.294951375805089
G3100490,Nebraska,Deuel,1890,0.7092609691871004,members,0.0692124659003673
G3100510,Nebraska,Dixon,1890,0.7848889246406355,members,0.4653592557584867
G3100530,Nebraska,Dodge,1890,0.8367930504649422,members,0.7372382547659876
G3100550,Nebraska,Douglas,1890,0.7511447379193428,members,0.288603832901313
G3100570,Nebraska,Dundy,1890,0.7808828213158012,members,0.4443748861235296
G3100590,Nebraska,Fillmore,1890,0.8256993679004823,members,0.6791284366536116
G3100610,Nebraska,Franklin,1890,0.8199418910303017,members,0.6489701973342146
G3100630,Nebraska,Frontier,1890,0.7631528176083765,members,0.3515033545483554
G3100650,Nebraska,Furnas,1890,0.8399106048020253,members,0.7535683159905368
G3100670,Nebraska,Gage,1890,0.8714617069439048,members,0.918836142616768
G3100710,Nebraska,Garfield,1890,0.6259871789476639,members,-0.3669839707855211
G3100730,Nebraska,Gosper,1890,0.8664108907932637,members,0.8923794627787245
G3100750,Nebraska,Grant,1890,,members,
G3100770,Nebraska,Greeley,1890,0.4671708461303685,members,-1.198879796149518
G3100790,Nebraska,Hall,1890,0.8270645235995406,members,0.6862792586558109
G3100810,Nebraska,Hamilton,1890,0.895439120731218,members,1.044432232633769
G3100830,Nebraska,Harlan,1890,0.8979419378698225,members,1.0575422389682545
G3100850,Nebraska,Hayes,1890,0.7775330861400559,members,0.426828638459045
G3100870,Nebraska,Hitchcock,1890,0.8434891758665627,members,0.772313228913201
G3100890,Nebraska,Holt,1890,0.7261284543982567,members,0.1575660393813299
G3100910,Nebraska,Hooker,1890,0.0,members,-3.6459673830081942
G3100930,Nebraska,Howard,1890,0.4608964184866945,members,-1.2317458752909227
G3100950,Nebraska,Jefferson,1890,0.9016031495177508,members,1.076720031526842
G3100970,Nebraska,Johnson,1890,0.8164909925908229,members,0.6308940463827875
G3100990,Nebraska,Kearney,1890,0.8276672921494299,members,0.6894366205682689
G3101010,Nebraska,Keith,1890,0.6039356753105815,members,-0.4824919509363516
G3101030,Nebraska,Keya Paha,1890,0.7722976635062997,members,0.399404971410591
G3101050,Nebraska,Kimball,1890,0.7418838591678099,members,0.2400944243541123
G3101070,Nebraska,Knox,1890,0.8657123027368703,members,0.8887201887138119
G3101090,Nebraska,Lancaster,1890,0.8677473011508893,members,0.899379713809334
G3101110,Nebraska,Lincoln,1890,0.711823937006941,members,0.0826375475153706
G3101130,Nebraska,Logan,1890,0.7149885090491238,members,0.0992138921787628
G3101150,Nebraska,Loup,1890,0.550571939066846,members,-0.762016535212324
G3101170,Nebraska,McPherson,1890,,members,
G3101190,Nebraska,Madison,1890,0.7797259769165441,members,0.4383152195308949
G3101210,Nebraska,Merrick,1890,0.7367668498466389,members,0.2132910180726695
G3101250,Nebraska,Nance,1890,0.6377625447231845,members,-0.3053034278777647
G3101270,Nebraska,Nemaha,1890,0.8509944445566606,members,0.8116265764812393
G3101290,Nebraska,Nuckolls,1890,0.8397645037074755,members,0.7528030238541358
G3101310,Nebraska,Otoe,1890,0.8912015482290043,members,1.0222354043118087
G3101330,Nebraska,Pawnee,1890,0.862695613947832,members,0.8729184713116707
G3101350,Nebraska,Perkins,1890,0.7760421215826709,members,0.419018817082039
G3101370,Nebraska,Phelps,1890,0.7765105804947275,members,0.4214726516869644
G3101390,Nebraska,Pierce,1890,0.7869044174382716,members,0.4759166084857624
G3101410,Nebraska,Platte,1890,0.8705899590210846,members,0.9142698398637752
G3101430,Nebraska,Polk,1890,0.8044652297193388,members,0.5679018984585938
G3101450,Nebraska,Red Willow,1890,0.6621871208068171,members,-0.1773650570577169
G3101470,Nebraska,Richardson,1890,0.8569048127671148,members,0.8425856759228396
G3101490,Nebraska,Rock,1890,0.6001183431952664,members,-0.5024875181077195
G3101510,Nebraska,Saline,1890,0.8897014559558312,members,1.0143777710471673
G3101530,Nebraska,Sarpy,1890,0.7425032839181835,members,0.2433390331095343
G3101550,Nebraska,Saunders,1890,0.7557348167531979,members,0.3126471246222503
G3101570,Nebraska,Scotts Bluff,1890,0.5368101166552299,members,-0.8341023365309738
G3101590,Nebraska,Seward,1890,0.8669030642253865,members,0.894957516410079
G3101610,Nebraska,Sheridan,1890,0.8414642916622508,members,0.7617066830590636
G3101630,Nebraska,Sherman,1890,0.8581112132352942,members,0.8489049221577347
G3101650,Nebraska,Sioux,1890,0.6888020366452723,members,-0.0379534676722841
G3101670,Nebraska,Stanton,1890,0.7805552721377638,members,0.4426591507896566
G3101690,Nebraska,Thayer,1890,0.8295201421299859,members,0.6991420339631466
G3101710,Nebraska,Thomas,1890,0.451171875,members,-1.282684006065283
G3101730,Nebraska,Thurston,1890,0.6915786982248521,members,-0.0234090367845721
G3101750,Nebraska,Valley,1890,0.7542105512526442,members,0.3046628695764189
G3101770,Nebraska,Washington,1890,0.8660826384152769,members,0.8906600440132302
G3101790,Nebraska,Wayne,1890,0.8595117539326297,members,0.8562410943177239
G3101810,Nebraska,Webster,1890,0.8371731238494104,members,0.7392291171430632
G3101830,Nebraska,Wheeler,1890,0.6422047748758212,members,-0.2820345823268739
G3101850,Nebraska,York,1890,0.8616988681994466,members,0.8676974174545399
G3200010,Nevada,Churchill,1890,0.0,members,-3.6459673830081942
G3200050,Nevada,Douglas,1890,0.1587901701323253,members,-2.814208600403093
G3200070,Nevada,Elko,1890,0.4141937777777777,members,-1.4763789753633068
G3200090,Nevada,Esmeralda,1890,,members,
G3200110,Nevada,Eureka,1890,0.2853265337547401,members,-2.1513984801409274
G3200130,Nevada,Humboldt,1890,0.0,members,-3.6459673830081942
G3200150,Nevada,Lander,1890,0.1115615280127394,members,-3.0615969484396435
G3200170,Nevada,Lincoln,1890,0.3301016840510459,members,-1.916861767507012
G3200190,Nevada,Lyon,1890,0.5868014268727706,members,-0.5722428568621443
G3200230,Nevada,Nye,1890,0.0565557545480253,members,-3.349722687804595
G3200250,Nevada,Ormsby,1890,0.779497023886212,members,0.43711594067362
G3200290,Nevada,Storey,1890,0.3234667430614274,members,-1.9516162515886328
G3200310,Nevada,Washoe,1890,0.8129653930664062,members,0.6124266036819059
G3200330,Nevada,White Pine,1890,0.0,members,-3.6459673830081942
G3300010,New Hampshire,Belknap,1890,0.779519068121284,members,0.4372314105803006
G3300030,New Hampshire,Carroll,1890,0.798401916669961,members,0.5361416586635145
G3300050,New Hampshire,Cheshire,1890,0.7558410255499168,members,0.3132034569152839
G3300070,New Hampshire,Coos,1890,0.6470595603884182,members,-0.2566047305646298
G3300090,New Hampshire,Grafton,1890,0.8179728100880479,members,0.6386559545444053
G3300110,New Hampshire,Hillsborough,1890,0.6212512292912238,members,-0.3917913484552913
G3300130,New Hampshire,Merrimack,1890,0.8195058921410746,members,0.646686391573326
G3300150,New Hampshire,Rockingham,1890,0.8421283557207406,members,0.7651851169722022
G3300170,New Hampshire,Strafford,1890,0.6672713122410403,members,-0.1507335541483317
G3300190,New Hampshire,Sullivan,1890,0.8185664533268928,members,0.6417655171655168
G3400010,New Jersey,Atlantic,1890,0.7848599790761459,members,0.4652076359985126
G3400030,New Jersey,Bergen,1890,0.8128984300244555,members,0.612075844575054
G3400050,New Jersey,Burlington,1890,0.8111140980008479,members,0.6027293350872035
G3400070,New Jersey,Camden,1890,0.7942746070483531,members,0.5145223983312022
G3400090,New Jersey,Cape May,1890,0.6201770500426814,members,-0.3974180067259053
G3400110,New Jersey,Cumberland,1890,0.761180227358328,members,0.341170729653554
G3400130,New Jersey,Essex,1890,0.6897519470181006,members,-0.0329777421936274
G3400150,New Jersey,Gloucester,1890,0.7165335719697492,members,0.1073070861896812
G3400170,New Jersey,Hudson,1890,0.4814078100921889,members,-1.1243051558993795
G3400190,New Jersey,Hunterdon,1890,0.8185064503415467,members,0.6414512155308337
G3400210,New Jersey,Mercer,1890,0.7256400883116354,members,0.1550079290062655
G3400230,New Jersey,Middlesex,1890,0.7142620385134035,members,0.0954085669002166
G3400250,New Jersey,Monmouth,1890,0.8186596277416482,members,0.6422535740630081
G3400270,New Jersey,Morris,1890,0.7389404728903377,members,0.2246766728343133
G3400290,New Jersey,Ocean,1890,0.6151523604423863,members,-0.4237378330818265
G3400310,New Jersey,Passaic,1890,0.6544001217894801,members,-0.2181541362394437
G3400330,New Jersey,Salem,1890,0.7448870993886352,members,0.255825696811738
G3400350,New Jersey,Somerset,1890,0.7594356893921592,members,0.3320326654160779
G3400370,New Jersey,Sussex,1890,0.7299851941465549,members,0.1777680276731494
G3400390,New Jersey,Union,1890,0.7551199106468145,members,0.3094261849756987
G3400410,New Jersey,Warren,1890,0.7472735093923732,members,0.2683259509386258
G3550035,New Mexico Territory,Bernalillo,1890,0.0831506157689578,members,-3.210416146510252
G3550075,New Mexico Territory,Colfax,1890,0.3093122133847898,members,-2.025759092813482
G3550115,New Mexico Territory,Dona Ana,1890,0.0500408770946713,members,-3.3838482670826284
G3550155,New Mexico Territory,Grant,1890,0.2213325217680002,members,-2.4866055112798873
G3550195,New Mexico Territory,Lincoln,1890,0.3722465468827215,members,-1.696102763516264
G3550255,New Mexico Territory,Mora,1890,0.0852817374028568,members,-3.199253118381256
G3550315,New Mexico Territory,Rio Arriba,1890,0.0393596528722265,members,-3.439797587173345
G3550375,New Mexico Territory,San Juan,1890,0.4330585876587213,members,-1.3775632156246878
G3550395,New Mexico Territory,San Miguel,1890,0.067914087768537,members,-3.2902266031033625
G3550435,New Mexico Territory,Santa Fe,1890,0.0485439003797005,members,-3.3916895807419984
G3550455,New Mexico Territory,Sierra,1890,0.1584618653792213,members,-2.8159282935146854
G3550475,New Mexico Territory,Socorro,1890,0.2218648788114352,members,-2.483816971876033
G3550495,New Mexico Territory,Taos,1890,0.0987100392596745,members,-3.1289143310648058
G3550555,New Mexico Territory,Valencia,1890,0.0492316684448905,members,-3.388086982872493
G3600010,New York,Albany,1890,0.6120342868561046,members,-0.4400706141855783
G3600030,New York,Allegany,1890,0.8075338782835423,members,0.5839757863565528
G3600070,New York,Broome,1890,0.7969349189182748,members,0.5284573778102977
G3600090,New York,Cattaraugus,1890,0.7533233200687682,members,0.3000154639544272
G3600110,New York,Cayuga,1890,0.7923217538432896,members,0.5042931580507966
G3600130,New York,Chautauqua,1890,0.8645005165422054,members,0.8823727315052693
G3600150,New York,Chemung,1890,0.7405189381154761,members,0.2329448314549099
G3600170,New York,Chenango,1890,0.839312974117886,members,0.7504378667324187
G3600190,New York,Clinton,1890,0.3118329456475928,members,-2.012555245267786
G3600210,New York,Columbia,1890,0.8222695886569436,members,0.6611629101614318
G3600230,New York,Cortland,1890,0.8009165249220027,members,0.5493134280287342
G3600250,New York,Delaware,1890,0.7938651800873416,members,0.512377778986234
G3600270,New York,Dutchess,1890,0.8059599094468466,members,0.5757311802680436
G3600290,New York,Erie,1890,0.5971998012556862,members,-0.5177751325023903
G3600310,New York,Essex,1890,0.7178372536741502,members,0.1141359012633944
G3600330,New York,Franklin,1890,0.4800047449983328,members,-1.131654551100663
G3600350,New York,Fulton,1890,0.8122138105428294,members,0.6084897393009646
G3600370,New York,Genesee,1890,0.7855188612791831,members,0.4686589268348516
G3600390,New York,Greene,1890,0.8087092343185153,members,0.5901324187473488
G3600410,New York,Hamilton,1890,0.5088751420275217,members,-0.9804285257975028
G3600430,New York,Herkimer,1890,0.7516153476693785,members,0.2910689338105547
G3600450,New York,Jefferson,1890,0.7784794923745353,members,0.4317860089107831
G3600470,New York,Kings,1890,0.5553231492179809,members,-0.7371292215460201
G3600490,New York,Lewis,1890,0.6733160887951132,members,-0.1190704103684259
G3600510,New York,Livingston,1890,0.7588667210802602,members,0.3290523525286263
G3600530,New York,Madison,1890,0.7940748555661292,members,0.513476080101682
G3600550,New York,Monroe,1890,0.7267679804820733,members,0.1609159409305013
G3600570,New York,Montgomery,1890,0.8355957778669637,members,0.7309668212275563
G3600610,New York,New York,1890,0.4919874165524973,members,-1.0688881198036684
G3600630,New York,Niagara,1890,0.7944960565429556,members,0.5156823729183296
G3600650,New York,Oneida,1890,0.7880307499659361,members,0.4818164508452619
G3600670,New York,Onondaga,1890,0.775722768795858,members,0.4173460152646486
G3600690,New York,Ontario,1890,0.7719310218895048,members,0.3974844659751251
G3600710,New York,Orange,1890,0.7624174168219808,members,0.347651251724172
G3600730,New York,Orleans,1890,0.8273673473299361,members,0.6878654796235684
G3600750,New York,Oswego,1890,0.7453888653148362,members,0.2584539968858664
G3600770,New York,Otsego,1890,0.824006420679389,members,0.6702606098954578
G3600790,New York,Putnam,1890,0.7699612893190051,members,0.387166809891432
G3600810,New York,Queens,1890,0.689721585739147,members,-0.0331367776074679
G3600830,New York,Rensselaer,1890,0.6211216906194436,members,-0.3924698849657718
G3600850,New York,Richmond,1890,0.6032278759272821,members,-0.4861994748522912
G3600870,New York,Rockland,1890,0.7647201576672388,members,0.3597132384360112
G3600890,New York,St Lawrence,1890,0.6704378755924678,members,-0.1341467788080797
G3600910,New York,Saratoga,1890,0.7265680296383685,members,0.1598685784256176
G3600930,New York,Schenectady,1890,0.7885337564972221,members,0.484451249332827
G3600950,New York,Schoharie,1890,0.7209866588463614,members,0.1306328003459109
G3600970,New York,Schuyler,1890,0.7681438981122514,members,0.3776471330979188
G3600990,New York,Seneca,1890,0.7828533106698801,members,0.4546965063152525
G3601010,New York,Steuben,1890,0.8019184990686663,members,0.554561868758637
G3601030,New York,Suffolk,1890,0.7960777433875217,members,0.5239674067034968
G3601050,New York,Sullivan,1890,0.7032845688470104,members,0.037907483563668
G3601070,New York,Tioga,1890,0.7902885190619267,members,0.4936428710394059
G3601090,New York,Tompkins,1890,0.8092319512555495,members,0.5928704623103246
G3601110,New York,Ulster,1890,0.7620832273982743,members,0.345900734119776
G3601130,New York,Warren,1890,0.7361592306628513,members,0.2101082480550197
G3601150,New York,Washington,1890,0.8120469271890522,members,0.6076155876134952
G3601170,New York,Wayne,1890,0.8542333741229062,members,0.8285924132878824
G3601190,New York,Westchester,1890,0.6669598805202133,members,-0.1523648646303587
G3601210,New York,Wyoming,1890,0.8155653067173609,members,0.6260452112531074
G3601230,New York,Yates,1890,0.7718523687937248,members,0.3970724731978668
G3700010,North Carolina,Alamance,1890,0.8774447927953861,members,0.950176144330368
G3700030,North Carolina,Alexander,1890,0.6915533647337007,members,-0.0235417361433654
G3700050,North Carolina,Alleghany,1890,0.6798341621778103,members,-0.0849280904930519
G3700070,North Carolina,Anson,1890,0.7451546775997018,members,0.2572272982263781
G3700090,North Carolina,Ashe,1890,0.6724549847100452,members,-0.1235809596353962
G3700130,North Carolina,Beaufort,1890,0.8188817261081784,members,0.6434169475061489
G3700150,North Carolina,Bertie,1890,0.5455778770962542,members,-0.7881759309825556
G3700170,North Carolina,Bladen,1890,0.7146110435592807,members,0.0972366902143988
G3700190,North Carolina,Brunswick,1890,0.7530561599833578,members,0.298616052723767
G3700210,North Carolina,Buncombe,1890,0.7504052523695125,members,0.2847303336779774
G3700230,North Carolina,Burke,1890,0.6858302448051089,members,-0.0535200103686628
G3700250,North Carolina,Cabarrus,1890,0.7684813127622663,members,0.3794145447600869
G3700270,North Carolina,Caldwell,1890,0.7253605233159058,members,0.1535435396154534
G3700290,North Carolina,Camden,1890,0.7457406557540168,members,0.2602967103685787
G3700310,North Carolina,Carteret,1890,0.7010590298379547,members,0.0262498877863614
G3700330,North Carolina,Caswell,1890,0.7887394678643183,members,0.4855287860350127
G3700350,North Carolina,Catawba,1890,0.8404796515029417,members,0.7565490394874965
G3700370,North Carolina,Chatham,1890,0.7545333062467687,members,0.3063534924957658
G3700390,North Carolina,Cherokee,1890,0.5123976608187135,members,-0.9619772202851796
G3700410,North Carolina,Chowan,1890,0.6983843126063962,members,0.0122394515831633
G3700430,North Carolina,Clay,1890,0.6412003344000234,members,-0.2872959419352968
G3700450,North Carolina,Cleveland,1890,0.6567025353447777,members,-0.2060938639051303
G3700470,North Carolina,Columbus,1890,0.7491179749215731,members,0.2779874457392539
G3700490,North Carolina,Craven,1890,0.7255534090819655,members,0.1545538945374613
G3700510,North Carolina,Cumberland,1890,0.7604287177631609,members,0.3372342472789123
G3700530,North Carolina,Currituck,1890,0.7448144847899805,members,0.2554453342859842
G3700550,North Carolina,Dare,1890,0.5503901648614782,members,-0.7629686866688011
G3700570,North Carolina,Davidson,1890,0.8518831892614352,members,0.8162819100769779
G3700590,North Carolina,Davie,1890,0.773143862863535,members,0.4038374482234108
G3700610,North Carolina,Duplin,1890,0.6965019724924164,members,0.0023795659218035
G3700630,North Carolina,Durham,1890,0.7285358151151371,members,0.1701760354377305
G3700650,North Carolina,Edgecombe,1890,0.7278026883203447,members,0.1663358440088556
G3700670,North Carolina,Forsyth,1890,0.7594265884310081,members,0.3319849936719057
G3700690,North Carolina,Franklin,1890,0.6671684800249229,members,-0.1512721995746771
G3700710,North Carolina,Gaston,1890,0.8383265064712832,members,0.7452706505997455
G3700730,North Carolina,Gates,1890,0.7136969835796929,members,0.0924487526788672
G3700750,North Carolina,Graham,1890,0.382942044005102,members,-1.6400786805490744
G3700770,North Carolina,Granville,1890,0.710441069919405,members,0.0753939514900305
G3700790,North Carolina,Greene,1890,0.5474620473786764,members,-0.7783064587159645
G3700810,North Carolina,Guilford,1890,0.8866665210793303,members,0.9984804788151574
G3700830,North Carolina,Halifax,1890,0.4840960573656573,members,-1.1102238479842974
G3700850,North Carolina,Harnett,1890,0.7846400909388448,members,0.4640558399569914
G3700870,North Carolina,Haywood,1890,0.677815376838419,members,-0.0955026898831395
G3700890,North Carolina,Henderson,1890,0.6216149445814048,members,-0.3898861714111223
G3700910,North Carolina,Hertford,1890,0.4390316597686338,members,-1.3462756668903224
G3700950,North Carolina,Hyde,1890,0.6895827427393486,members,-0.0338640511180971
G3700970,North Carolina,Iredell,1890,0.8412985082297693,members,0.7608382928692804
G3700990,North Carolina,Jackson,1890,0.5009948474038843,members,-1.0217062966901471
G3701010,North Carolina,Johnston,1890,0.8286159720832977,members,0.6944059008846654
G3701030,North Carolina,Jones,1890,0.8079126725443257,members,0.5859599485559163
G3701070,North Carolina,Lenoir,1890,0.812946435093871,members,0.6123272999268722
G3701090,North Carolina,Lincoln,1890,0.8136785544877794,members,0.6161622144892244
G3701110,North Carolina,McDowell,1890,0.7190043153457286,members,0.1202490869496886
G3701130,North Carolina,Macon,1890,0.5987933294112302,members,-0.5094280727467535
G3701150,North Carolina,Madison,1890,0.3302427645649713,members,-1.91612277367374
G3701170,North Carolina,Martin,1890,0.8344300214030915,members,0.7248604723496861
G3701190,North Carolina,Mecklenburg,1890,0.769205312051195,members,0.3832069254009321
G3701210,North Carolina,Mitchell,1890,0.7067625749300148,members,0.0561256270613553
G3701230,North Carolina,Montgomery,1890,0.750574795023283,members,0.2856184150446151
G3701250,North Carolina,Moore,1890,0.7923244158946465,members,0.5043071021418823
G3701270,North Carolina,Nash,1890,0.7536298363993633,members,0.3016210271311144
G3701290,North Carolina,New Hanover,1890,0.8675723284886987,members,0.8984631895158496
G3701310,North Carolina,Northampton,1890,0.6757792450448176,members,-0.1061681517341983
G3701330,North Carolina,Onslow,1890,0.82542767118108,members,0.6777052620806544
G3701350,North Carolina,Orange,1890,0.7827979115890235,members,0.4544063203924568
G3701370,North Carolina,Pamlico,1890,0.8069182962950601,members,0.5807513063720114
G3701390,North Carolina,Pasquotank,1890,0.6614576687822901,members,-0.1811859996726395
G3701410,North Carolina,Pender,1890,0.6360687804081632,members,-0.3141755346555842
G3701430,North Carolina,Perquimans,1890,0.7465217458689672,members,0.2643881384624881
G3701450,North Carolina,Person,1890,0.7292244727847013,members,0.1737832931438657
G3701470,North Carolina,Pitt,1890,0.7863146943973015,members,0.4728275802529526
G3701490,North Carolina,Polk,1890,0.2355673316990861,members,-2.412042154058036
G3701510,North Carolina,Randolph,1890,0.7967079135807689,members,0.5272683011627225
G3701530,North Carolina,Richmond,1890,0.7305807077476578,members,0.1808873874387151
G3701550,North Carolina,Robeson,1890,0.8277786153956908,members,0.6900197428592043
G3701570,North Carolina,Rockingham,1890,0.8207123017243081,members,0.6530056855537858
G3701590,North Carolina,Rowan,1890,0.8399347944795287,members,0.7536950239391148
