gisjoin,state,county,year,ag_diversity_index,ag_diversity_z
G2901410,Missouri,Morgan,1910,0.7122520432408196,0.3406950610715731
G2901430,Missouri,New Madrid,1910,0.4989926688722125,-1.335428810899033
G2901450,Missouri,Newton,1910,0.7421666506684921,0.5758105760570285
G2901470,Missouri,Nodaway,1910,0.6190456232823287,-0.3918659622169832
G2901490,Missouri,Oregon,1910,0.691717744338926,0.17930460081375563
G2901510,Missouri,Osage,1910,0.724433633666749,0.43643694614424366
G2901530,Missouri,Ozark,1910,0.7371819889433148,0.5366333509713594
G2901550,Missouri,Pemiscot,1910,0.5206258252137794,-1.1654018196939502
G2901570,Missouri,Perry,1910,0.7479269592543689,0.6210840406317547
G2901590,Missouri,Pettis,1910,0.649792104702851,-0.15021228748115265
G2901610,Missouri,Phelps,1910,0.7545769464322656,0.6733499834076415
G2901630,Missouri,Pike,1910,0.7056708039013271,0.2889694457417212
G2901650,Missouri,Platte,1910,0.674868256291995,0.04687511568767643
G2901670,Missouri,Polk,1910,0.7143707920283582,0.357347484591132
G2901690,Missouri,Pulaski,1910,0.6823360619114138,0.10556874782930166
G2901710,Missouri,Putnam,1910,0.6724550129309543,0.027908095746393857
G2901730,Missouri,Ralls,1910,0.701119069171183,0.2531948343669109
G2901750,Missouri,Randolph,1910,0.697845676245018,0.22746742124789088
G2901770,Missouri,Ray,1910,0.6230700896151973,-0.36023544603248114
G2901790,Missouri,Reynolds,1910,0.666290352260009,-0.020543396450663144
G2901810,Missouri,Ripley,1910,0.6231007688464145,-0.35999432091444505
G2901830,Missouri,St Charles,1910,0.6484808189966407,-0.16051841016232501
G2901850,Missouri,St Clair,1910,0.614915166389127,-0.4243295170845624
G2901860,Missouri,Ste Genevieve,1910,0.7674465281939726,0.7744991745132593
G2901870,Missouri,St Francois,1910,0.7776505628809813,0.8546983506570915
G2901890,Missouri,St Louis,1910,0.7693928634067952,0.7897965039869465
G2901950,Missouri,Saline,1910,0.6336777530771098,-0.27686392716264396
G2901970,Missouri,Schuyler,1910,0.7073662074231382,0.30229456368293234
G2901990,Missouri,Scotland,1910,0.6931382792112688,0.19046937337088193
G2902010,Missouri,Scott,1910,0.6855257569383844,0.13063833267095276
G2902030,Missouri,Shannon,1910,0.6263955024688913,-0.3340991794100327
G2902050,Missouri,Shelby,1910,0.6700821594675567,0.009258522444098659
G2902070,Missouri,Stoddard,1910,0.663308744549945,-0.04397750749260881
G2902090,Missouri,Stone,1910,0.7011453845854174,0.2534016618235215
G2902110,Missouri,Sullivan,1910,0.664717516316741,-0.03290518771545504
G2902130,Missouri,Taney,1910,0.6640859475118217,-0.03786903774010866
G2902150,Missouri,Texas,1910,0.7418232108462891,0.5731112917405287
G2902170,Missouri,Vernon,1910,0.6339258387960487,-0.2749140837054007
G2902190,Missouri,Warren,1910,0.6891714630487884,0.1592919618955954
G2902210,Missouri,Washington,1910,0.7482811914909591,0.6238681485272606
G2902230,Missouri,Wayne,1910,0.6276901481782682,-0.32392383970618366
G2902250,Missouri,Webster,1910,0.767823159207265,0.7774593268356262
G2902270,Missouri,Worth,1910,0.6572516184551381,-0.09158382572879535
G2902290,Missouri,Wright,1910,0.6930461990601884,0.18974566432025988
G2905100,Missouri,St Louis City,1910,0.7212670725134952,0.4115491832651798
G3000010,Montana,Beaverhead,1910,0.4446443221756414,-1.7625826538189964
G3000070,Montana,Broadwater,1910,0.7506892046138559,0.6427940611219851
G3000090,Montana,Carbon,1910,0.797869963928965,1.0136138537800428
G3000130,Montana,Cascade,1910,0.8308248166090813,1.2726243448215488
G3000150,Montana,Chouteau,1910,0.6292485678854006,-0.311675353648266
G3000170,Montana,Custer,1910,0.7672248084100397,0.7727565555834307
G3000210,Montana,Dawson,1910,0.752688918486206,0.6585109231285454
G3000230,Montana,Deer Lodge,1910,0.6913392095467996,0.1763294856361327
G3000270,Montana,Fergus,1910,0.7935543821512537,0.9796952996227908
G3000290,Montana,Flathead,1910,0.7915027020406515,0.9635700060866496
G3000310,Montana,Gallatin,1910,0.7895798179298232,0.9484569918487782
G3000390,Montana,Granite,1910,0.7640866017991728,0.7480916468017027
G3000430,Montana,Jefferson,1910,0.6451297301338017,-0.18685647880164696
G3000490,Montana,Lewis And Clark,1910,0.7823339809991773,0.8915079349183659
G3000530,Montana,Lincoln,1910,0.8147861520697891,1.1465675719906832
G3000570,Montana,Madison,1910,0.7801569796225518,0.8743976719464421
G3000590,Montana,Meagher,1910,0.7583359280653142,0.702893907880391
G3000630,Montana,Missoula,1910,0.8156732678951966,1.153539907985622
G3000670,Montana,Park,1910,0.8470125137423815,1.3998524475846073
G3000770,Montana,Powell,1910,0.7375449642240665,0.5394861753070042
G3000810,Montana,Ravalli,1910,0.7613968940594646,0.7269517397542566
G3000870,Montana,Rosebud,1910,0.7526537237790958,0.6582343083774748
G3000890,Montana,Sanders,1910,0.8161777790442013,1.1575051413219093
G3000930,Montana,Silver Bow,1910,0.752827945729494,0.6596036154522434
G3000970,Montana,Sweet Grass,1910,0.6857863254107052,0.13268628502021237
G3000990,Montana,Teton,1910,0.6461013387324457,-0.179220067172753
G3001050,Montana,Valley,1910,0.6988167268412209,0.23509944722567344
G3001110,Montana,Yellowstone,1910,0.8030091680948992,1.0540057137437895
G3009995,Montana,Indian Reservations [multi-reservation reporting area],1910,,
G3100010,Nebraska,Adams,1910,0.6726566350594322,0.029492756039334298
G3100030,Nebraska,Antelope,1910,0.692456893004714,0.18511398071712723
G3100070,Nebraska,Banner,1910,0.7590784272523192,0.7087296213909573
G3100090,Nebraska,Blaine,1910,0.42426876483206366,-1.9227254760015604
G3100110,Nebraska,Boone,1910,0.692416655980646,0.18479773559647433
G3100130,Nebraska,Box Butte,1910,0.7036254666529843,0.2728940042830378
G3100150,Nebraska,Boyd,1910,0.7138849633332507,0.35352908703665686
G3100170,Nebraska,Brown,1910,0.6933914873459014,0.19245947673816116
G3100190,Nebraska,Buffalo,1910,0.7244279095214377,0.43639195690692967
G3100210,Nebraska,Burt,1910,0.689547951382739,0.16225099282176897
G3100230,Nebraska,Butler,1910,0.7000566381863298,0.24484459916010667
G3100250,Nebraska,Cass,1910,0.629217498741512,-0.3119195433065522
G3100270,Nebraska,Cedar,1910,0.6697088071681989,0.006324139355611239
G3100290,Nebraska,Chase,1910,0.6897479332134344,0.16382276110338043
G3100310,Nebraska,Cherry,1910,0.3357203992803871,-2.618676262524137
G3100330,Nebraska,Cheyenne,1910,0.7968299347759051,1.005439687011758
G3100350,Nebraska,Clay,1910,0.6825224205238727,0.10703344367216629
G3100370,Nebraska,Colfax,1910,0.717620093456282,0.382885549244542
G3100390,Nebraska,Cuming,1910,0.6939547039810032,0.19688610909596532
G3100410,Nebraska,Custer,1910,0.7218352966645214,0.4160151724719148
G3100430,Nebraska,Dakota,1910,0.6458538700678502,-0.1811650608571863
G3100450,Nebraska,Dawes,1910,0.7502875898194205,0.6396375473870891
G3100470,Nebraska,Dawson,1910,0.7339934872101929,0.5115731448888455
G3100490,Nebraska,Deuel,1910,0.8062301390587223,1.079321113544488
G3100510,Nebraska,Dixon,1910,0.653899635427611,-0.11792892210503986
G3100530,Nebraska,Dodge,1910,0.7302864032546039,0.4824371130883297
G3100550,Nebraska,Douglas,1910,0.6459677538254389,-0.18026998515282738
G3100570,Nebraska,Dundy,1910,0.6186788199850192,-0.3947488730609182
G3100590,Nebraska,Fillmore,1910,0.7043162644377435,0.2783233677572926
G3100610,Nebraska,Franklin,1910,0.6880560805925141,0.15052555166451598
G3100630,Nebraska,Frontier,1910,0.6405273974163068,-0.2230287678622496
G3100650,Nebraska,Furnas,1910,0.6826385013526262,0.10794578737910943
G3100670,Nebraska,Gage,1910,0.6745414738638867,0.04430675108323928
G3100690,Nebraska,Garden,1910,0.5560764900282105,-0.886775354861541
G3100710,Nebraska,Garfield,1910,0.6481166654692814,-0.1633804949924823
G3100730,Nebraska,Gosper,1910,0.6919634825767449,0.18123599411303618
G3100750,Nebraska,Grant,1910,0.1933904563016171,-3.7373263374821044
G3100770,Nebraska,Greeley,1910,0.7114856140522403,0.3346712683874008
G3100790,Nebraska,Hall,1910,0.745087850468942,0.5987699077854752
G3100810,Nebraska,Hamilton,1910,0.6914859745955892,0.17748299367101067
G3100830,Nebraska,Harlan,1910,0.6998430645081,0.24316600499951968
G3100850,Nebraska,Hayes,1910,0.6476067220970092,-0.16738842318860103
G3100870,Nebraska,Hitchcock,1910,0.7613800972851739,0.7268197245758184
G3100890,Nebraska,Holt,1910,0.6077807395140171,-0.4804029405089944
G3100910,Nebraska,Hooker,1910,0.3369830359067355,-2.608752499982337
G3100930,Nebraska,Howard,1910,0.7430231692009646,0.5825424309324018
G3100950,Nebraska,Jefferson,1910,0.7031056593588241,0.26880855004616805
G3100970,Nebraska,Johnson,1910,0.6354511224772414,-0.26292603207979903
G3100990,Nebraska,Kearney,1910,0.6908612084166661,0.17257260926238463
G3101010,Nebraska,Keith,1910,0.7000210498729319,0.2445648908386039
G3101030,Nebraska,Keya Paha,1910,0.7014241185410093,0.2555923867953053
G3101050,Nebraska,Kimball,1910,0.8622009502727254,1.5192268062583671
G3101070,Nebraska,Knox,1910,0.6894552016762067,0.1615220213629645
G3101090,Nebraska,Lancaster,1910,0.7070296878565652,0.2996496694990862
G3101110,Nebraska,Lincoln,1910,0.6876800939061101,0.14757046346503702
G3101130,Nebraska,Logan,1910,0.5621819864782303,-0.838788867137809
G3101150,Nebraska,Loup,1910,0.6638284536821246,-0.03989282476526629
G3101170,Nebraska,McPherson,1910,0.43256861995268525,-1.857492304691933
G3101190,Nebraska,Madison,1910,0.6678100174210553,-0.008599503895538508
G3101210,Nebraska,Merrick,1910,0.7300050746471172,0.4802259953061789
G3101230,Nebraska,Morrill,1910,0.5336814336370685,-1.0627905417317811
G3101250,Nebraska,Nance,1910,0.6979804436699035,0.22852663329276987
G3101270,Nebraska,Nemaha,1910,0.6698446650597099,0.007391921983368006
G3101290,Nebraska,Nuckolls,1910,0.6409001693427876,-0.22009894624655382
G3101310,Nebraska,Otoe,1910,0.6656850935182153,-0.025300461076042214
G3101330,Nebraska,Pawnee,1910,0.6706325276681273,0.013584171818627392
G3101350,Nebraska,Perkins,1910,0.747563938205732,0.6182308565808793
G3101370,Nebraska,Phelps,1910,0.6976001336118032,0.22553756531383667
G3101390,Nebraska,Pierce,1910,0.6590877263814423,-0.07715283372244393
G3101410,Nebraska,Platte,1910,0.6955833961012743,0.20968690507953733
G3101430,Nebraska,Polk,1910,0.7068487311311604,0.29822743008690317
G3101450,Nebraska,Red Willow,1910,0.6961678219555412,0.2142802324708125
G3101470,Nebraska,Richardson,1910,0.6585954355949319,-0.08102202044243774
G3101490,Nebraska,Rock,1910,0.40398156213672765,-2.082173869929535
G3101510,Nebraska,Saline,1910,0.7187312918073032,0.39161907426849635
G3101530,Nebraska,Sarpy,1910,0.6567544440285875,-0.09549139568834343
G3101550,Nebraska,Saunders,1910,0.6594597550447936,-0.07422885382450702
G3101570,Nebraska,Scotts Bluff,1910,0.83640749933072,1.316501749072032
G3101590,Nebraska,Seward,1910,0.7021828618356523,0.26155577177012285
G3101610,Nebraska,Sheridan,1910,0.7038458773988032,0.27462633475526066
G3101630,Nebraska,Sherman,1910,0.7186711147528722,0.3911461093741023
G3101650,Nebraska,Sioux,1910,0.7437761386688269,0.5884604361956433
G3101670,Nebraska,Stanton,1910,0.6940267442070651,0.19745231324526466
G3101690,Nebraska,Thayer,1910,0.6745046175123326,0.044017076545571014
G3101710,Nebraska,Thomas,1910,0.5373113800823066,-1.0342607764689324
G3101730,Nebraska,Thurston,1910,0.5312425569174319,-1.0819590284755838
G3101750,Nebraska,Valley,1910,0.702079939044824,0.26074684439148915
G3101770,Nebraska,Washington,1910,0.7060719252169887,0.2921220809528449
G3101790,Nebraska,Wayne,1910,0.6555893812582674,-0.10464827110101578
G3101810,Nebraska,Webster,1910,0.6636161254267239,-0.04156163045610508
G3101830,Nebraska,Wheeler,1910,0.654918027787094,-0.10992481091501302
G3101850,Nebraska,York,1910,0.6935001180807898,0.19331326601947776
G3200010,Nevada,Churchill,1910,0.7186439398422257,0.3909325266578069
G3200030,Nevada,Clark,1910,0.7688217572601065,0.7853078635755776
G3200050,Nevada,Douglas,1910,0.8152081453109858,1.1498842512573004
G3200070,Nevada,Elko,1910,0.6103311629613531,-0.46035774607676894
G3200090,Nevada,Esmeralda,1910,0.6708277577169293,0.01511859320709748
G3200110,Nevada,Eureka,1910,0.35863625221557016,-2.438567846352763
G3200130,Nevada,Humboldt,1910,0.5936464571503532,-0.5914921160870953
G3200150,Nevada,Lander,1910,0.5289702870887115,-1.0998180591266533
G3200170,Nevada,Lincoln,1910,0.5895850886791975,-0.6234126666726317
G3200190,Nevada,Lyon,1910,0.6246819941969134,-0.3475665926385696
G3200230,Nevada,Nye,1910,0.517874801124111,-1.187023645992144
G3200250,Nevada,Ormsby,1910,0.8031908461488604,1.0554336224777388
G3200290,Nevada,Storey,1910,0.610227779015371,-0.46117029792989295
G3200310,Nevada,Washoe,1910,0.7492838549471198,0.6317486375299094
G3200330,Nevada,White Pine,1910,0.7007272118349233,0.25011500991531793
G3209995,Nevada,Indian Reservations [multi-reservation reporting area],1910,,
G3300010,New Hampshire,Belknap,1910,0.7498509885196469,0.6362060552744896
G3300030,New Hampshire,Carroll,1910,0.7569874874634547,0.692295764237689
G3300050,New Hampshire,Cheshire,1910,0.7580187380398937,0.7004009352965017
G3300070,New Hampshire,Coos,1910,0.6098443572059031,-0.4641838228911562
G3300090,New Hampshire,Grafton,1910,0.7335163949534587,0.5078234118559504
G3300110,New Hampshire,Hillsborough,1910,0.7819534450310704,0.8885170913872166
G3300130,New Hampshire,Merrimack,1910,0.7516180342876349,0.6500942494200369
G3300150,New Hampshire,Rockingham,1910,0.7541328118204693,0.6698592828116929
G3300170,New Hampshire,Strafford,1910,0.7134182847204549,0.3498612006154336
G3300190,New Hampshire,Sullivan,1910,0.7198079043995345,0.4000807706044516
G3400010,New Jersey,Atlantic,1910,0.7983412107050214,1.017317643933586
G3400030,New Jersey,Bergen,1910,0.8305740476755996,1.2706534124908992
G3400050,New Jersey,Burlington,1910,0.8324676039413577,1.2855359229050525
G3400070,New Jersey,Camden,1910,0.8291549392014274,1.2594998507892474
G3400090,New Jersey,Cape May,1910,0.7799936097873227,0.8731136576722833
G3400110,New Jersey,Cumberland,1910,0.8402898545502817,1.3470153350855105
G3400130,New Jersey,Essex,1910,0.846695381673717,1.3973599305150544
G3400150,New Jersey,Gloucester,1910,0.8285359985481924,1.254635252422626
G3400170,New Jersey,Hudson,1910,0.5659851148199135,-0.808897969161876
G3400190,New Jersey,Hunterdon,1910,0.8309611223104298,1.273695647035543
G3400210,New Jersey,Mercer,1910,0.8557473784878127,1.4685046011492424
G3400230,New Jersey,Middlesex,1910,0.8649235200321549,1.540624994171071
G3400250,New Jersey,Monmouth,1910,0.8375490330441833,1.325473696558326
G3400270,New Jersey,Morris,1910,0.868196726756951,1.5663509438301129
G3400290,New Jersey,Ocean,1910,0.8171100410885148,1.1648323065264041
G3400310,New Jersey,Passaic,1910,0.8538019688825563,1.4532145465395208
G3400330,New Jersey,Salem,1910,0.8307451643261302,1.2719983132892587
G3400350,New Jersey,Somerset,1910,0.83076600572106,1.2721621173877673
G3400370,New Jersey,Sussex,1910,0.862091393861551,1.518365741572979
G3400390,New Jersey,Union,1910,0.8077672075079217,1.0914017882073657
G3400410,New Jersey,Warren,1910,0.8459441854933977,1.3914558625035345
G3550035,New Mexico Territory,Bernalillo,1910,0.7964177430937778,1.002200043641862
G3550055,New Mexico Territory,Chaves,1910,0.6891616143496601,0.15921455549896807
G3550075,New Mexico Territory,Colfax,1910,0.8249121325031149,1.2261532764018235
G3550095,New Mexico Territory,Curry,1910,0.6081588125295019,-0.4774314546904784
G3550115,New Mexico Territory,Dona Ana,1910,0.49763690615276246,-1.346084503130739
G3550135,New Mexico Territory,Eddy,1910,0.7160320887740104,0.3704045384348791
G3550155,New Mexico Territory,Grant,1910,0.6902036036513464,0.16740412816401615
G3550175,New Mexico Territory,Guadalupe,1910,0.6874890782124001,0.14606916503397782
G3550195,New Mexico Territory,Lincoln,1910,0.771254296140792,0.8044265377228924
G3550215,New Mexico Territory,Luna,1910,0.5225559471236809,-1.1502319195731348
G3550235,New Mexico Territory,McKinley,1910,0.7809062007012902,0.8802862165376237
G3550255,New Mexico Territory,Mora,1910,0.8655056622840204,1.545200373462712
G3550275,New Mexico Territory,Otero,1910,0.850760787951881,1.4293122164685526
G3550295,New Mexico Territory,Quay,1910,0.40695094939282295,-2.05883580622283
G3550315,New Mexico Territory,Rio Arriba,1910,0.8649915569833906,1.541159734360007
G3550335,New Mexico Territory,Roosevelt,1910,0.6316834821164312,-0.29253801030326876
G3550355,New Mexico Territory,Sandoval,1910,0.7403061394487034,0.5611877850130722
G3550375,New Mexico Territory,San Juan,1910,0.6872051470143454,0.14383759204701912
G3550395,New Mexico Territory,San Miguel,1910,0.8591167335243975,1.494986233793456
G3550435,New Mexico Territory,Santa Fe,1910,0.85172582907933,1.4368970106936114
G3550455,New Mexico Territory,Sierra,1910,0.7025613110439581,0.26453021429696555
G3550475,New Mexico Territory,Socorro,1910,0.7957823607912973,0.9972062212217773
G3550495,New Mexico Territory,Taos,1910,0.8556592050132068,1.4678115968388854
G3550515,New Mexico Territory,Torrance,1910,0.7781238236071882,0.858417969563459
G3550535,New Mexico Territory,Union,1910,0.7884609401355204,0.9396631098147469
G3550555,New Mexico Territory,Valencia,1910,0.7962581972449523,1.0009460842007731
G3559995,New Mexico Territory,Indian Reservations [multi-reservation reporting area],1910,,
G3600010,New York,Albany,1910,0.8147794665727749,1.1465150269563809
G3600030,New York,Allegany,1910,0.6811047844767473,0.09589145459249311
G3600070,New York,Broome,1910,0.764082955093582,0.7480629853170072
G3600090,New York,Cattaraugus,1910,0.6558091014769079,-0.10292136786542179
G3600110,New York,Cayuga,1910,0.8525607915581667,1.4434594445707682
G3600130,New York,Chautauqua,1910,0.7227589271345833,0.42327449734020595
G3600150,New York,Chemung,1910,0.8368073893060782,1.319644706495799
G3600170,New York,Chenango,1910,0.6941259576627601,0.19823208689884206
G3600190,New York,Clinton,1910,0.7687235974824725,0.784536371363117
G3600210,New York,Columbia,1910,0.8501092441477234,1.4241913718303438
G3600230,New York,Cortland,1910,0.7322641099622134,0.4979810085639442
G3600250,New York,Delaware,1910,0.5641759695343842,-0.8231170467987519
G3600270,New York,Dutchess,1910,0.8225583265228786,1.2076534078490722
G3600290,New York,Erie,1910,0.829491691949611,1.262146577676886
G3600310,New York,Essex,1910,0.7800788979909855,0.8737839850357579
G3600330,New York,Franklin,1910,0.7866492362637207,0.9254239228272794
G3600350,New York,Fulton,1910,0.747671420705708,0.6190756212462654
G3600370,New York,Genesee,1910,0.8637445419314467,1.5313587504480073
G3600390,New York,Greene,1910,0.7837124594738119,0.9023421628868821
G3600410,New York,Hamilton,1910,0.6988946611267628,0.23571197606211283
G3600430,New York,Herkimer,1910,0.585130517793763,-0.6584236134249964
G3600450,New York,Jefferson,1910,0.7194568339852048,0.39732151322623416
G3600470,New York,Kings,1910,0.5478431476858343,-0.9514857653043212
G3600490,New York,Lewis,1910,0.6836809872850839,0.11613926334122925
G3600510,New York,Livingston,1910,0.8710113018776995,1.5884722529791633
G3600530,New York,Madison,1910,0.8037215058663645,1.0596043719373356
G3600550,New York,Monroe,1910,0.8741907738015308,1.6134614887751133
G3600570,New York,Montgomery,1910,0.7676722127640023,0.7762729548991492
G3600590,New York,Nassau,1910,0.7786094775298411,0.8622349934841409
G3600610,New York,New York,1910,0.563835372534697,-0.8257939877941363
G3600630,New York,Niagara,1910,0.8469605071404747,1.3994436988146448
G3600650,New York,Oneida,1910,0.7029822970513362,0.2678389771535625
G3600670,New York,Onondaga,1910,0.8625872696586689,1.5222631048825292
G3600690,New York,Ontario,1910,0.8712527526261562,1.590369948518183
G3600710,New York,Orange,1910,0.7794992601882663,0.8692282896009821
G3600730,New York,Orleans,1910,0.8663419719312198,1.5517733954842778
G3600750,New York,Oswego,1910,0.7076612040734431,0.3046131062051142
G3600770,New York,Otsego,1910,0.7280806747823997,0.4651010679166104
G3600790,New York,Putnam,1910,0.7082810895124731,0.30948513016805307
G3600810,New York,Queens,1910,0.5513143746274733,-0.9242034647764567
G3600830,New York,Rensselaer,1910,0.8296827690406231,1.2636483586634442
G3600850,New York,Richmond,1910,0.6217208736695418,-0.37083968353271785
G3600870,New York,Rockland,1910,0.7905516042742374,0.9560948004804041
G3600890,New York,St Lawrence,1910,0.754548600862728,0.6731271998329116
G3600910,New York,Saratoga,1910,0.8412710940646694,1.3547274414304502
G3600930,New York,Schenectady,1910,0.8036633028751223,1.05914692230198
G3600950,New York,Schoharie,1910,0.8006204272107121,1.0352312723772978
G3600970,New York,Schuyler,1910,0.8330264833158201,1.2899284663224841
G3600990,New York,Seneca,1910,0.8523299206206048,1.4416449016418236
G3601010,New York,Steuben,1910,0.8105957542872009,1.113632908380966
G3601030,New York,Suffolk,1910,0.8413312131007001,1.3551999503260115
G3601050,New York,Sullivan,1910,0.7866888276902182,0.9257350938380461
G3601070,New York,Tioga,1910,0.7738530745442411,0.8248517806125854
G3601090,New York,Tompkins,1910,0.8359150291155935,1.3126311521228853
G3601110,New York,Ulster,1910,0.8137772577965741,1.138638111536076
G3601130,New York,Warren,1910,0.7338121008576036,0.5101475287979955
G3601150,New York,Washington,1910,0.7937005417717843,0.9808440492607129
G3601170,New York,Wayne,1910,0.8531596588224637,1.4481662750245379
G3601190,New York,Westchester,1910,0.785876326018526,0.9193491919194486
G3601210,New York,Wyoming,1910,0.800345734400559,1.0330723090120555
G3601230,New York,Yates,1910,0.86586372515565,1.5480145884466099
G3700010,North Carolina,Alamance,1910,0.6896900370640631,0.16336772310871403
G3700030,North Carolina,Alexander,1910,0.6955775999325393,0.20964134977013335
G3700050,North Carolina,Alleghany,1910,0.6853209514400844,0.12902865250646905
G3700070,North Carolina,Anson,1910,0.663735970876518,-0.040619698501452375
G3700090,North Carolina,Ashe,1910,0.6288225878500145,-0.3150233673447677
G3700130,North Carolina,Beaufort,1910,0.7013867122369837,0.2552983898757086
G3700150,North Carolina,Bertie,1910,0.6703345853314915,0.01124247751147424
G3700170,North Carolina,Bladen,1910,0.5725512458608667,-0.7572910983417162
G3700190,North Carolina,Brunswick,1910,0.7390702955931305,0.5514746017380735
G3700210,North Carolina,Buncombe,1910,0.5799021921121864,-0.699515928880169
G3700230,North Carolina,Burke,1910,0.6214728694140086,-0.3727888867238093
G3700250,North Carolina,Cabarrus,1910,0.7544425564552396,0.6722937379351331
G3700270,North Carolina,Caldwell,1910,0.5988571723533871,-0.5505382111640259
G3700290,North Carolina,Camden,1910,0.4750281227209854,-1.5237794895218904
G3700310,North Carolina,Carteret,1910,0.7536297735066185,0.6659056253049247
G3700330,North Carolina,Caswell,1910,0.7112921497200677,0.3331507247466375
G3700350,North Carolina,Catawba,1910,0.7635854707440134,0.7441529795003226
G3700370,North Carolina,Chatham,1910,0.7141545859028456,0.3556482005652328
G3700390,North Carolina,Cherokee,1910,0.43896038990422936,-1.8072558345173089
G3700410,North Carolina,Chowan,1910,0.6947299215587874,0.2029789746121581
G3700430,North Carolina,Clay,1910,0.5542446978062585,-0.9011724273503541
G3700450,North Carolina,Cleveland,1910,0.690691701198637,0.1712403578879675
G3700470,North Carolina,Columbus,1910,0.675127544038282,0.04891300209969397
G3700490,North Carolina,Craven,1910,0.6754333277354994,0.051316326014916286
G3700510,North Carolina,Cumberland,1910,0.6774138359498711,0.06688224008819275
G3700530,North Carolina,Currituck,1910,0.4742681893323313,-1.5297522281065448
G3700550,North Carolina,Dare,1910,0.6629344526888971,-0.04691927511827234
G3700570,North Carolina,Davidson,1910,0.7306073947809356,0.48495996377931455
G3700590,North Carolina,Davie,1910,0.7339434829446575,0.5111801335925669
G3700610,North Carolina,Duplin,1910,0.6327778062072391,-0.2839371094626553
G3700630,North Carolina,Durham,1910,0.6946691211638436,0.20250111053845768
G3700650,North Carolina,Edgecombe,1910,0.7061275152936529,0.29255899424126397
G3700670,North Carolina,Forsyth,1910,0.7480017750074615,0.6216720591895749
G3700690,North Carolina,Franklin,1910,0.6648393085860994,-0.031947954624541954
G3700710,North Carolina,Gaston,1910,0.6930260950905273,0.18958765605651934
G3700730,North Carolina,Gates,1910,0.6410469969090925,-0.21894494685179977
G3700750,North Carolina,Graham,1910,0.3643349684728756,-2.3937784700979727
G3700770,North Carolina,Granville,1910,0.684263900931801,0.1207207054534587
G3700790,North Carolina,Greene,1910,0.7225068089309423,0.4212929603459604
G3700810,North Carolina,Guilford,1910,0.7167307109580808,0.3758953982091593
G3700830,North Carolina,Halifax,1910,0.6995523197130764,0.24088088016956555
G3700850,North Carolina,Harnett,1910,0.6813202099759648,0.09758460324276308
G3700870,North Carolina,Haywood,1910,0.5656059362961179,-0.8118781437842302
G3700890,North Carolina,Henderson,1910,0.468412221723166,-1.575777530076358
G3700910,North Carolina,Hertford,1910,0.6872178092648631,0.14393711170672158
G3700950,North Carolina,Hyde,1910,0.5954073825883998,-0.5776520250139193
G3700970,North Carolina,Iredell,1910,0.743189233024546,0.5838476187573197
G3700990,North Carolina,Jackson,1910,0.49695117772093556,-1.3514740237446718
G3701010,North Carolina,Johnston,1910,0.6821300092097166,0.1039492652005949
G3701030,North Carolina,Jones,1910,0.6302371480942335,-0.3039055527085031
G3701050,North Carolina,Lee,1910,0.6809639656446376,0.09478468117715838
G3701070,North Carolina,Lenoir,1910,0.6878431046519382,0.14885165545614745
G3701090,North Carolina,Lincoln,1910,0.7226850482424465,0.4226938420929892
G3701110,North Carolina,McDowell,1910,0.4894167075132009,-1.4106916099128062
G3701130,North Carolina,Macon,1910,0.4981981734727008,-1.341673191523496
G3701150,North Carolina,Madison,1910,0.5619382739776073,-0.8407043390433285
G3701170,North Carolina,Martin,1910,0.7429909028582617,0.582288831823685
G3701190,North Carolina,Mecklenburg,1910,0.6522511488610969,-0.13088529363589352
G3701210,North Carolina,Mitchell,1910,0.5510024584824615,-0.926654987004988
G3701230,North Carolina,Montgomery,1910,0.7437840298357907,0.5885224572597348
G3701250,North Carolina,Moore,1910,0.7032935305249528,0.2702851338884288
G3701270,North Carolina,Nash,1910,0.7407940268216491,0.5650223628601114
G3701290,North Carolina,New Hanover,1910,0.8068552973824297,1.0842345800367785
G3701310,North Carolina,Northampton,1910,0.686662627986385,0.139573633679632
G3701330,North Carolina,Onslow,1910,0.6676475655126116,-0.009876303673254103
G3701350,North Carolina,Orange,1910,0.6842104769692932,0.12030081685930062
G3701370,North Carolina,Pamlico,1910,0.726439239301798,0.45220011478626565
G3701390,North Carolina,Pasquotank,1910,0.47470148112982136,-1.526346747210559
G3701410,North Carolina,Pender,1910,0.6623870529786978,-0.05122159347820932
G3701430,North Carolina,Perquimans,1910,0.6132291839186299,-0.43758058975084413
G3701450,North Carolina,Person,1910,0.6584931510394814,-0.08182593157474884
G3701470,North Carolina,Pitt,1910,0.721373158950275,0.41238297549450315
G3701490,North Carolina,Polk,1910,0.5877751636453907,-0.6376378727843085
G3701510,North Carolina,Randolph,1910,0.6608700014033629,-0.06314494441158672
G3701530,North Carolina,Richmond,1910,0.6797859730440021,0.0855261830465343
G3701550,North Carolina,Robeson,1910,0.6248805061145303,-0.346006377220263
G3701570,North Carolina,Rockingham,1910,0.7152983726469098,0.3646378558704001
G3701590,North Carolina,Rowan,1910,0.7584682972683668,0.7039342709678615
G3701610,North Carolina,Rutherford,1910,0.6359684435677045,-0.25886011829867567
G3701630,North Carolina,Sampson,1910,0.6397508375074639,-0.2291321835037924
G3701650,North Carolina,Scotland,1910,0.5479757258118529,-0.9504437601752201
