gisjoin,year,bpd_fc
G47091.0,1920,0.4014367149137037
G47089.0,1920,0.1530648183154798
G47093.0,1920,0.32030758458952
G47097.0,1920,0.2544715870649537
G47099.0,1920,0.5824532211792337
G4701030,1920,0.1702756647714303
G4701070,1920,0.3405720997550314
G4701090,1920,0.3029654721127908
G4701130,1920,0.3510988243772802
G4701250,1920,0.2825455169222071
G4701230,1920,0.2991155139245016
G4701290,1920,0.2840107651880467
G4701630,1920,0.477156330068039
G4701670,1920,0.4296485810067953
G4701690,1920,0.0864528460898494
G4701730,1920,0.0830721747388414
G4701850,1920,0.0805127844532673
G4701830,1920,0.2370680259685174
G48015.0,1920,0.1314836194155182
G4809.00,1920,0.6887398580145649
G48017.0,1920,0.839972838388411
G48019.0,1920,0.3891490767328837
G48039.0,1920,0.7866529859841718
G48037.0,1920,0.8088075541584951
G48027.0,1920,0.6433139426663943
G4801030,1920,0.2975206611570247
G48089.0,1920,0.4257343495513424
G48081.0,1920,0.5347676647498183
G4801050,1920,0.3119236688211757
G48085.0,1920,0.766761760017005
G4801090,1920,0.5659212327847728
G5105900,1920,0.4936637258900996
G51063.0,1920,0.0135386069482642
G51055.0,1920,0.7164553238915796
G51077.0,1920,0.3432320635761483
G51069.0,1920,0.2748039242463987
G51073.0,1920,0.1065562504821935
G5107100,1920,0.6861126533778008
G5101330,1920,0.1433247214306385
G5107300,1920,0.3830217570336013
G5101430,1920,0.2079868943380798
G5107400,1920,0.653991820230706
G5106700,1920,0.7689582372782645
G5101530,1920,0.3047020706978417
G5107500,1920,0.1666716506593825
G5101590,1920,0.0667773717642238
G5101710,1920,0.1223138431075137
G5101950,1920,0.5101775199275543
G5101970,1920,0.1152810619998208
G5101990,1920,0.2515569885361551
G5301.00,1920,0.9321136691706228
G5305.00,1920,0.9437543563975324
G53023.0,1920,0.8853907084371663
G5307.00,1920,0.941233663627956
G5309.00,1920,0.9426772838969584
G53011.0,1920,0.9400284403429072
G53013.0,1920,0.8941590875835035
G53031.0,1920,0.9432746922016406
G53027.0,1920,0.9475466766800054
G53029.0,1920,0.9422315527722436
G53061.0,1920,0.941136890486042
G53063.0,1920,0.9423935121745396
G53073.0,1920,0.9433173108870614
G53075.0,1920,0.9307426960989172
G5401.00,1920,0.1438843668363439
G5403.00,1920,0.4752353686277254
G54039.0,1920,0.4480697575140886
G54047.0,1920,0.7090897641638938
G54041.0,1920,0.1830561206516482
G54063.0,1920,0.3556600519402945
G54053.0,1920,0.3648803329348564
G54055.0,1920,0.6222093129866796
G54065.0,1920,0.4024988130768946
G54061.0,1920,0.481556435225238
G54067.0,1920,0.2637097065300998
G54079.0,1920,0.3344303737131916
G54093.0,1920,0.4244072316399329
G55019.0,1920,0.4121840077759237
G55021.0,1920,0.2736739029560211
G55035.0,1920,0.4188326167521777
G55033.0,1920,0.426604072081172
G55037.0,1920,0.6551998752062791
G55045.0,1920,0.3493458395482548
G55075.0,1920,0.5988725814123241
G55079.0,1920,0.3916988702633933
G5501110,1920,0.3043683140074241
G5501150,1920,0.1999616101696713
G5501170,1920,0.1823829703106799
G5501250,1920,0.7024858473338202
G5501290,1920,0.771386854480848
G5501370,1920,0.2877937433476792
G5501390,1920,0.3173700059703239
G5601.00,1920,0.9366052535872512
G01057.0,1930,0.142594667950171
G01059.0,1930,0.363625290739103
G01061.0,1930,0.2410918702734994
G01065.0,1930,0.2279924327732986
G01071.0,1930,0.4176814111294655
G01075.0,1930,0.1803223031284139
G01085.0,1930,0.2098035475872592
G01089.0,1930,0.5431718376047971
G08029.0,1930,0.9206537069152438
G08033.0,1930,0.9138507877246616
G08035.0,1930,0.8830814034326435
G08079.0,1930,0.8845776993925142
G08083.0,1930,0.9242089194638576
G08093.0,1930,0.8941729984751527
G08099.0,1930,0.8931950989317158
G0801010,1930,0.9072920239781546
G0801110,1930,0.8689058556152534
G0801090,1930,0.8223884543128495
G0801130,1930,0.901794566726155
G0801170,1930,0.8743353280106665
G0801250,1930,0.8841441008617317
G0907.00,1930,0.4345843395396437
G12033.0,1930,0.770474692468631
G12035.0,1930,0.8599346938775511
G12049.0,1930,0.7272333171746839
G12053.0,1930,0.8065746219592373
G12057.0,1930,0.8457398236035626
G12061.0,1930,0.8688767586073983
G1201150,1930,0.916554257755943
G1201190,1930,0.7281454122636024
G1201250,1930,0.4494482094961201
G1201290,1930,0.4503788237115264
G1201270,1930,0.9174701869778292
G1201310,1930,0.615369432475086
G1301.00,1930,0.2055996921556737
G1303.00,1930,0.114936798175613
G1305.00,1930,0.1656781321624875
G1307.00,1930,0.1636803489986119
G1309.00,1930,0.2577679309866043
G13015.0,1930,0.188625799277919
G13017.0,1930,0.3886704901886346
G13019.0,1930,0.1436387277860015
G13021.0,1930,0.3252822011433196
G13025.0,1930,0.164801192477499
G13027.0,1930,0.2965927780411401
G13031.0,1930,0.1791671224469792
G13033.0,1930,0.21152928134074
G13037.0,1930,0.1719306122448979
G13041.0,1930,0.1400742568545615
G13043.0,1930,0.2013066375341936
G13045.0,1930,0.2093074153239591
G13099.0,1930,0.3284186953018121
G1301030,1930,0.2831293641560498
G1301090,1930,0.1730952795547358
G1301130,1930,0.0678282851249836
G1301890,1930,0.1071212049634668
G1301870,1930,0.0980578812699662
G1301910,1930,0.392081879161407
G1301950,1930,0.0638830415437543
G1302050,1930,0.1790184647465913
G1302110,1930,0.1458283847308402
G1302350,1930,0.1178447838832683
G1302490,1930,0.1321901010701546
G1303170,1930,0.1290398238157358
G1303190,1930,0.0687678491260191
G1601.00,1930,0.937889231824417
G1605.00,1930,0.8397667866587517
G16015.0,1930,0.8898582229266121
G16013.0,1930,0.8906555530803693
G16023.0,1930,0.8401735349787297
G16025.0,1930,0.9307723089235694
G16031.0,1930,0.7758262579100921
G1801650,1930,0.4860753175861849
G1801670,1930,0.5086753891073559
G1801690,1930,0.3175883551946783
G1909.00,1930,0.3977001771945322
G1903.00,1930,0.4974031424965417
G19013.0,1930,0.558509924105466
G19057.0,1930,0.4691010512916892
G19061.0,1930,0.4043092649356411
G19065.0,1930,0.4299421653994163
G19067.0,1930,0.5493666675355091
G19069.0,1930,0.5348889084661818
G19071.0,1930,0.6496505760238007
G19073.0,1930,0.5717051687518958
G19079.0,1930,0.5680596517442307
G19081.0,1930,0.5691548775207769
G19089.0,1930,0.4593638686873057
G19093.0,1930,0.4768879894894406
G19095.0,1930,0.3291690579980173
G19097.0,1930,0.2620059288981627
G1901070,1930,0.3636624403409558
G1901490,1930,0.5358750738667672
G1901530,1930,0.5887595323410679
G1901550,1930,0.6340998338075983
G1901590,1930,0.5843301040362918
G1901610,1930,0.5493580645734918
G1901630,1930,0.5603865196834592
G1901650,1930,0.4193725864468928
G1901670,1930,0.4593647995138864
G1901690,1930,0.5734844897338311
G20015.0,1930,0.8157241253695362
G20033.0,1930,0.8280684535768177
G20035.0,1930,0.8267334007534235
G20037.0,1930,0.7861330229135158
G20039.0,1930,0.7552918863538483
G20043.0,1930,0.6571277028876128
G20045.0,1930,0.7173268993850623
G20047.0,1930,0.796268687396103
G20053.0,1930,0.6579304830705474
G20055.0,1930,0.8200352416007518
G20057.0,1930,0.8050832865135276
G20085.0,1930,0.6884826188550448
G20075.0,1930,0.839860296984556
G20077.0,1930,0.836593424358308
G20079.0,1930,0.7546379718868282
G20093.0,1930,0.824459554278459
G2001570,1930,0.6447753015469946
G2001550,1930,0.7863616890236407
G2001750,1930,0.8586624889111574
G2001670,1930,0.6537881946407371
G2001710,1930,0.8123922231614539
G2001690,1930,0.675135924882305
G2001770,1930,0.7178079499836456
G2001790,1930,0.7456171814349308
G2001830,1930,0.7075121614889985
G2001890,1930,0.8143823964497041
G2001910,1930,0.8224485034411082
G21033.0,1930,0.1276268679283961
G26045.0,1930,0.4476962722286145
G26069.0,1930,0.3942674912746193
G26049.0,1930,0.6306235782912576
G26055.0,1930,0.4983413525903687
G26063.0,1930,0.1815967408593337
G2705.00,1930,0.5796278596705755
G27011.0,1930,0.6549194069115746
G27013.0,1930,0.5315836762897141
G27015.0,1930,0.3069521221092479
G27017.0,1930,0.6925427013056178
G27021.0,1930,0.7643235871325247
G27025.0,1930,0.3273491013663442
G27029.0,1930,0.5481387017955549
G27035.0,1930,0.6488088070981615
G27057.0,1930,0.7440576117583851
G27059.0,1930,0.3106385773567256
G27061.0,1930,0.7667866167513193
G27071.0,1930,0.7623397810606866
G27063.0,1930,0.714200168259119
G27065.0,1930,0.6644732670040183
G27075.0,1930,0.7375056241426612
G27077.0,1930,0.7747502601456815
G27081.0,1930,0.6661661082174322
G27085.0,1930,0.2837150676710872
G27089.0,1930,0.5214464823670766
G27093.0,1930,0.383243161680816
G27091.0,1930,0.7277082494594065
G27095.0,1930,0.6226053639846743
G27097.0,1930,0.5049990141864682
G2701030,1930,0.3502182373859736
G2701090,1930,0.5498543068706714
G2701110,1930,0.4894424865516146
G2701150,1930,0.6869031089429118
G2701410,1930,0.6122529955103092
G2701470,1930,0.4362935579192913
G2701530,1930,0.5801562698247478
G2701550,1930,0.7018667854756071
G2701610,1930,0.3841173349364039
G2701630,1930,0.4728597079502431
G2701650,1930,0.6082555393979666
G2701690,1930,0.470662311115458
G2801.00,1930,0.5220046208779667
G2805.00,1930,0.216881839023727
G2809.00,1930,0.1620537561160723
G28015.0,1930,0.1760387971657001
G28017.0,1930,0.2997279301838703
G28023.0,1930,0.4138744858217388
G28027.0,1930,0.5504965313647843
G28037.0,1930,0.1134869673616946
G28029.0,1930,0.1721621456404283
G28035.0,1930,0.4700348296515311
G28041.0,1930,0.345831697286145
G28043.0,1930,0.2433335209563143
G28091.0,1930,0.1936591714673531
G28083.0,1930,0.3980286661123057
G28087.0,1930,0.6300691841362396
G28089.0,1930,0.3271805614961579
G2801050,1930,0.2543188781460692
G28095.0,1930,0.4733386782677834
G2801090,1930,0.3854046059406871
G28097.0,1930,0.1825890539187165
G2801110,1930,0.3236163012868223
G2801010,1930,0.1566720325958929
G2801310,1930,0.3902739304401353
G2801030,1930,0.3689208994279687
G2801130,1930,0.3173368205719273
G2801170,1930,0.3548631011732562
G2801630,1930,0.2488001595011033
G2901.00,1930,0.4610858371126231
G29015.0,1930,0.3093867429741846
G29017.0,1930,0.265637399561724
G29019.0,1930,0.3268288444531
G29021.0,1930,0.6018091423293954
G29025.0,1930,0.5227596235556387
G29023.0,1930,0.7090858056185437
G29027.0,1930,0.3098902291592378
G3401.00,1930,0.6750980781584685
G34011.0,1930,0.4461504934952102
G34025.0,1930,0.5415710683594834
G34027.0,1930,0.5101783755928644
G35059.0,1930,0.9018040851778812
G35057.0,1930,0.7286139003711545
G35061.0,1930,0.4126331002038216
G36027.0,1930,0.2539541986360504
G36031.0,1930,0.2223226579096195
G36033.0,1930,0.1689698492709174
G36071.0,1930,0.3335832645461182
G36073.0,1930,0.1378852537711919
G3601010,1930,0.3233819964967203
G3601050,1930,0.1955492869867688
G3601110,1930,0.1481166773760707
G3601210,1930,0.1577725259029081
G3601230,1930,0.2220226023296799
G3707.00,1930,0.1920316747418183
G37011.0,1930,0.2119197352763785
G37017.0,1930,0.1195052260348724
G37019.0,1930,0.1397582285502958
G37021.0,1930,0.459227449695442
G37069.0,1930,0.0531095643427094
G37071.0,1930,0.3970775602437811
G37073.0,1930,0.1251694915254235
G37075.0,1930,0.2641913654493675
G37077.0,1930,0.1777825199009699
G3701310,1930,0.1177658651528071
G3701350,1930,0.1872896873588253
G3701370,1930,0.0461036816026425
G3701430,1930,0.0651612863104085
G3701450,1930,0.2320104995028199
G3701490,1930,0.4319707815924032
G3701810,1930,0.180732039687739
G3701830,1930,0.2248415891500464
G3701850,1930,0.2176251255825586
G3701970,1930,0.0278700951248515
G3809.00,1930,0.8157449223572909
G38011.0,1930,0.8410822262675829
G38019.0,1930,0.7121463531719942
G38023.0,1930,0.7124536752774001
G3901.00,1930,0.2504045979500371
G3907.00,1930,0.5444623053633217
G3909.00,1930,0.24039779016778
G39019.0,1930,0.2189369841093308
G39041.0,1930,0.2320948116942618
G39043.0,1930,0.2733039779192125
G39045.0,1930,0.1836775576306782
G39065.0,1930,0.2021496974565783
G39073.0,1930,0.1571300539707435
G39095.0,1930,0.5556885596475997
G39099.0,1930,0.6143022806549749
G3901170,1930,0.2014749650218665
G3901190,1930,0.2137035790842939
G3901250,1930,0.292865661340323
G3901270,1930,0.1680583611683888
G45091.0,1930,0.3970332720840458
G4601.00,1930,0.7999999999999999
G4603.00,1930,0.7733438673329678
G4609.00,1930,0.6122516904493579
G46011.0,1930,0.8120066785772633
G46013.0,1930,0.8472055624971077
G46015.0,1930,0.7804512472045744
G46017.0,1930,0.8005483451726041
G46019.0,1930,0.8937474136881821
G46025.0,1930,0.8147309233883067
G46027.0,1930,0.6977896439819757
G46041.0,1930,0.8839016045379029
G46047.0,1930,0.879112709863031
G46053.0,1930,0.8173054569362261
G46055.0,1930,0.8581298452059292
G46063.0,1930,0.8791410790690024
G46065.0,1930,0.8608895205727867
G46069.0,1930,0.8182393060264896
G46067.0,1930,0.4342226956919883
G46079.0,1930,0.7907728070224387
G46085.0,1930,0.8198586638545695
G46083.0,1930,0.6906345273035814
G47031.0,1930,0.2035118831387856
G47037.0,1930,0.3328754411015394
G47041.0,1930,0.0279048061865626
G47039.0,1930,0.0659300732019113
G47043.0,1930,0.1371687666545124
G47051.0,1930,0.2973047131245466
G47049.0,1930,0.1361451247165533
G47093.0,1930,0.328549722592792
G47097.0,1930,0.2601274271374901
G47099.0,1930,0.5711159594143472
G4701030,1930,0.2246800731184438
G4701070,1930,0.3687977406663487
G4701090,1930,0.2654084840319931
G4701290,1930,0.2695677353359302
G4701130,1930,0.3193710699949118
G4701250,1930,0.2371010818800433
G4701230,1930,0.2637873317693986
G4701730,1930,0.0686629131136068
G4701610,1930,0.2410566535003472
G4701630,1930,0.5323177124401217
G4701670,1930,0.3696078132398142
G4701830,1930,0.2116115223482809
G4701850,1930,0.0651294349676592
G48015.0,1930,0.1334856739613159
G4809.00,1930,0.6274820625321305
G48049.0,1930,0.5378178382464097
G48053.0,1930,0.3273092616777407
G48057.0,1930,0.419039323138675
G48063.0,1930,0.5532319428822925
G48065.0,1930,0.8235426583238575
G48067.0,1930,0.5671246588461964
G48071.0,1930,0.5648188822358599
G48075.0,1930,0.6756071164927757
G48077.0,1930,0.6541607798406963
G48081.0,1930,0.423608752158664
G48085.0,1930,0.6663053598769135
G48087.0,1930,0.7063447277899257
G48089.0,1930,0.3197729084472139
G4801450,1930,0.4236330028036446
G4801490,1930,0.0679712655988722
G5101530,1930,0.5144002231444541
G5101590,1930,0.0734798261571131
G5101650,1930,0.144964016428873
G5107100,1930,0.694845376297117
G5107300,1930,0.3868152153761134
G5107400,1930,0.6239374812537672
G5107500,1930,0.2000624919728485
G5107600,1930,0.4049714317448831
G5107700,1930,0.3547499570558411
G5108000,1930,0.5085474833732798
G5107900,1930,0.2870406763528457
G53035.0,1930,0.9449001007212808
G53041.0,1930,0.9306965543010948
G53055.0,1930,0.8571237024221453
G53043.0,1930,0.8939093353209504
G53045.0,1930,0.9183115730458914
G5403.00,1930,0.5040156239492347
G5409.00,1930,0.6754026953743725
G5401.00,1930,0.1284505323444742
G54021.0,1930,0.0518913781347967
G54027.0,1930,0.2145207333645055
G54029.0,1930,0.6921211061686829
G54055.0,1930,0.6237304241835375
G54061.0,1930,0.4914025326755835
G54063.0,1930,0.3511692291799384
G54065.0,1930,0.3635331945208467
G54067.0,1930,0.2057050092921245
G54079.0,1930,0.2300272408556861
G55021.0,1930,0.2202982126586117
G55041.0,1930,0.6280022767261565
G55033.0,1930,0.3360803441549117
G55035.0,1930,0.3497765486094429
G55037.0,1930,0.6338038781163435
G5501010,1930,0.48744510850204
G5501030,1930,0.2576581754626886
G5501110,1930,0.2493692909313971
G5501070,1930,0.7086051936631663
G5501150,1930,0.1627478002447407
G5501170,1930,0.1896950361232737
G5501250,1930,0.6574822866807333
G5501290,1930,0.7231510838125355
G0105.00,1940,0.160581578213368
G0109.00,1940,0.1585389368375585
G01011.0,1940,0.1366422815818776
G01017.0,1940,0.2519310156573919
G01019.0,1940,0.2999267281916775
G01021.0,1940,0.07123167174625
G01025.0,1940,0.0916133565530368
G01029.0,1940,0.3194093360863668
G01035.0,1940,0.0757378109065339
G01037.0,1940,0.1229389990628753
G01039.0,1940,0.1685893777574091
G01071.0,1940,0.325913048652969
G01075.0,1940,0.1417919841562887
G01077.0,1940,0.4031795782880477
G01081.0,1940,0.3926675448831346
G01083.0,1940,0.3892914098073591
G01085.0,1940,0.1676407924056042
G0101070,1940,0.1802636877939166
G0101110,1940,0.1887390473259499
G0101150,1940,0.2217749845036053
G0101290,1940,0.269104893577946
G12019.0,1940,0.7159973293454454
G12021.0,1940,0.6774491623335439
G12027.0,1940,0.6858094816698378
G12029.0,1940,0.5379602706144408
G12033.0,1940,0.7575181849932848
G12035.0,1940,0.8360995393330248
G12049.0,1940,0.7138756491403584
G12053.0,1940,0.7556155083867839
G1201050,1940,0.8392670135533093
G1201070,1940,0.7885584839095059
G1201090,1940,0.785978615021272
G1201110,1940,0.8590322911698833
G1201130,1940,0.583246718076037
G1201150,1940,0.9127398532375656
G1201190,1940,0.6963103122043519
G1201250,1940,0.3579106865895793
G1201270,1940,0.9134089333842124
G1201290,1940,0.4262083984768285
G1201310,1940,0.5689243457817859
G13025.0,1940,0.1268677352948113
G13027.0,1940,0.2730022597274203
G13031.0,1940,0.1455087486996206
G13033.0,1940,0.1824672626401022
G13037.0,1940,0.1621259759812331
G13043.0,1940,0.1191237746336666
G13045.0,1940,0.1780783285336711
G13047.0,1940,0.5414973237929253
G13049.0,1940,0.3414273019000329
G13061.0,1940,0.2968829544794504
G1301230,1940,0.1177099739199649
G1301270,1940,0.4633238660091168
G1301310,1940,0.2168266727662866
G1301330,1940,0.0933701647250117
G1301350,1940,0.0776401498605763
G1301390,1940,0.1321291575106247
G1301450,1940,0.331061572253516
G1301470,1940,0.148308080564293
G1301510,1940,0.1108975448487028
G1301550,1940,0.1226333695507887
G1301570,1940,0.0633744904667982
G1301630,1940,0.0761031976219082
G1301690,1940,0.1189846904245141
G1302490,1940,0.1574252299325319
G1302510,1940,0.1140610049242688
G1302530,1940,0.4326901825332313
G1302590,1940,0.2226560777694887
G1302610,1940,0.2563283459339855
G1302630,1940,0.1714480154127808
G1302770,1940,0.2854463191629748
G1302810,1940,0.3263654961037459
G1605.00,1940,0.8072423212825861
G16013.0,1940,0.8429950296098521
G16015.0,1940,0.8703238292148368
G16023.0,1940,0.8018040088192417
G16025.0,1940,0.901643598615917
G16031.0,1940,0.7892282328906454
G16035.0,1940,0.910906075296079
G16037.0,1940,0.8389312096029548
G16041.0,1940,0.5471666562415296
G16043.0,1940,0.7297481190094155
G16047.0,1940,0.917735063186466
G16059.0,1940,0.8838325853934408
G19079.0,1940,0.4589459237324297
G19081.0,1940,0.4629992455996536
G19089.0,1940,0.3712705761316872
G19093.0,1940,0.4011567585945962
G19095.0,1940,0.2336151571156415
G19097.0,1940,0.2047864095675301
G1901490,1940,0.4439205536921073
G1901530,1940,0.5189660491282273
G1901550,1940,0.5704636713588969
G1901590,1940,0.4807395834331777
G1901610,1940,0.4635887200933252
G1901630,1940,0.5415832424070431
G1901650,1940,0.2983276626274004
G1901670,1940,0.3896700384734944
G20015.0,1940,0.7403141103692712
G20023.0,1940,0.7329551567313806
G20025.0,1940,0.7599212292860935
G20033.0,1940,0.753415018771284
G20035.0,1940,0.7541683409310296
G20037.0,1940,0.7013953149302575
G20039.0,1940,0.6762254842663826
G20043.0,1940,0.5517923613444898
G20045.0,1940,0.6344134671495543
G20047.0,1940,0.6704896270424145
G20053.0,1940,0.5198292909812646
G20055.0,1940,0.7295582013827087
G20057.0,1940,0.7259893299389266
G20075.0,1940,0.7364782353881401
G20077.0,1940,0.7518425681863483
G20079.0,1940,0.6585658351401364
G2001550,1940,0.6951362857142858
G2001570,1940,0.5326240859564813
G2001670,1940,0.5708790301891116
G2001690,1940,0.5597018563091745
G2001710,1940,0.7028968480413547
G2001750,1940,0.7984466363376951
G2001770,1940,0.6148787446995433
G2001790,1940,0.6263520542275813
G2001830,1940,0.589461286234456
G2001890,1940,0.7386387736827222
G2001910,1940,0.7411920903115323
G2001950,1940,0.5460302802105967
G2001990,1940,0.6975668723093797
G21033.0,1940,0.1225669132571561
G21037.0,1940,0.5294381137772237
G21043.0,1940,0.0855734935954247
G21047.0,1940,0.2530633100019686
G21049.0,1940,0.1380933886168154
G21051.0,1940,0.0352071546817875
G21059.0,1940,0.2185288658132618
G21063.0,1940,0.0262366230677765
G21067.0,1940,0.3077526007824285
G21071.0,1940,0.1765286809482648
G2101150,1940,0.0920281515211
G2101190,1940,0.0793275319046883
G2101270,1940,0.1239941346643033
G2101290,1940,0.0455661130624471
G2101310,1940,0.0320000495945108
G2701.00,1940,0.6799437970096809
G2703.00,1940,0.5265294221363723
G2705.00,1940,0.5345849293229887
G27011.0,1940,0.5809621925693356
G27013.0,1940,0.4693743048432609
G27015.0,1940,0.2651008311656166
G27017.0,1940,0.5897246941453833
G27021.0,1940,0.7057543871360257
G27025.0,1940,0.3269205523548066
G27029.0,1940,0.4859536717594874
G27081.0,1940,0.5977271771150383
G27085.0,1940,0.2250083352622629
G27089.0,1940,0.4353726848268607
G27091.0,1940,0.6669227806012108
G27093.0,1940,0.3147514423053156
G27095.0,1940,0.5502339849674149
G27097.0,1940,0.4146193670954246
G2701030,1940,0.3771637826202347
G2701090,1940,0.5122764647836335
G2701110,1940,0.4292898416565501
G2701150,1940,0.6192682562934028
G2701210,1940,0.4207494843244618
G2701650,1940,0.5416358291412742
G2701690,1940,0.431875500002548
G2701370,1940,0.6108750603756035
G2805.00,1940,0.1914491068117757
G2809.00,1940,0.1785859329517515
G28015.0,1940,0.1170090461609468
G28017.0,1940,0.2189411864234235
G28023.0,1940,0.3748467779076767
G28027.0,1940,0.5083264706821156
G28029.0,1940,0.1611179625269801
G28035.0,1940,0.4005091528946923
G28037.0,1940,0.1106129629629628
G28041.0,1940,0.2712184594706183
G28043.0,1940,0.2428325204747234
G28077.0,1940,0.0753144474931968
G28083.0,1940,0.3891305555555555
G28087.0,1940,0.6020410157930124
G28089.0,1940,0.3239788656797701
G28091.0,1940,0.1666712939049586
G28095.0,1940,0.4081828710448105
G28097.0,1940,0.1457436201770662
G2801010,1940,0.1004114691461507
G2801030,1940,0.309600271430375
G2801050,1940,0.2666217389837614
G2801090,1940,0.314041251837849
G2801110,1940,0.2447694743916041
G2801510,1940,0.6030872325900845
G2801550,1940,0.169159108803906
G2801590,1940,0.1307309910867951
G2801630,1940,0.2773757250268528
G2901.00,1940,0.386050462983341
G29015.0,1940,0.2752582001045701
G29017.0,1940,0.2134162115756132
G29019.0,1940,0.3174137057018829
G29021.0,1940,0.5466797592549286
G29023.0,1940,0.6523223327648668
G29025.0,1940,0.4244060286318473
G29027.0,1940,0.2780932997616812
G29081.0,1940,0.3516301204664344
G29083.0,1940,0.3631607877511685
G29097.0,1940,0.6205212058557147
G29099.0,1940,0.300677785157772
G2901030,1940,0.3212349507317924
G2901150,1940,0.3592412752871412
G2901170,1940,0.399070054076115
G2901790,1940,0.1979771093843526
G34011.0,1940,0.4708049398367538
G34019.0,1940,0.4136056464083034
G35045.0,1940,0.8973479248199093
G35051.0,1940,0.7995685022842443
G35057.0,1940,0.7051010213542828
G35059.0,1940,0.8693126428212324
G35061.0,1940,0.4720296377403242
G36031.0,1940,0.236050878656688
G36033.0,1940,0.179385556034235
G36039.0,1940,0.1649525067931162
G36047.0,1940,0.2773103544977225
G36059.0,1940,0.4052362569772393
G36077.0,1940,0.2088088392659748
G36095.0,1940,0.1537177278835197
G36097.0,1940,0.3146144237270091
G3601010,1940,0.3454003016713443
G3601050,1940,0.2371382391772619
G3601110,1940,0.2062311494651463
G3601190,1940,0.5042830710783386
G3601210,1940,0.170819802454113
G3601230,1940,0.2485209482365057
G37023.0,1940,0.1311318601959872
G37027.0,1940,0.1212389098746782
G37029.0,1940,0.1130606306321847
G37031.0,1940,0.1001935962089382
G37035.0,1940,0.1593049535059676
G37037.0,1940,0.0596829462995928
G37039.0,1940,0.4229865574941334
G37043.0,1940,0.2493170609544992
G37045.0,1940,0.2781312780698612
G37049.0,1940,0.1470556013603554
G37053.0,1940,0.2053389483653344
G37055.0,1940,0.0832871477552236
G37077.0,1940,0.1776038103823597
G37081.0,1940,0.3336770189788036
G37087.0,1940,0.2306481287000085
G37089.0,1940,0.3585590702198775
G37093.0,1940,0.1787903779351238
G3701310,1940,0.1483247098385481
G3701350,1940,0.2456162780840275
G3701370,1940,0.0347959730360241
G3701430,1940,0.0687913972361318
G3701450,1940,0.2599269324869402
G3701490,1940,0.4031116307082404
G3701510,1940,0.0832295409273764
G3701550,1940,0.2705519066403681
G3701570,1940,0.4061261901434971
G3701970,1940,0.0313142619728835
G3809.00,1940,0.7076085407134387
G38011.0,1940,0.8462191184318861
G38019.0,1940,0.5548272787509626
G38021.0,1940,0.788341188287105
G38023.0,1940,0.728228957196208
G38027.0,1940,0.7076079836263889
G38029.0,1940,0.5672192241519565
G38035.0,1940,0.6636415141045605
G38037.0,1940,0.7155909510618652
G38039.0,1940,0.6408592399467226
G38047.0,1940,0.4694170523599971
G3909.00,1940,0.236583111208066
G42035.0,1940,0.0917600123233954
G42049.0,1940,0.3526924192500726
G42059.0,1940,0.263174685442644
G42073.0,1940,0.2659141781011684
G42075.0,1940,0.0911717109174919
G42077.0,1940,0.1298616085240873
G42083.0,1940,0.3708095497896098
G42085.0,1940,0.2653409919557318
G42087.0,1940,0.0719766275371873
G42089.0,1940,0.26677378723024
G4201090,1940,0.0414522021333454
G4201150,1940,0.2395402022583305
G4201170,1940,0.2752555980299513
G4201190,1940,0.1066172162102661
G4201210,1940,0.1685945399811284
G4201330,1940,0.2083483335135332
G42069.0,1940,0.1335917982533946
G45023.0,1940,0.3254653217159302
G45033.0,1940,0.2898853969092003
G45069.0,1940,0.3484898537353266
G45071.0,1940,0.185213232987734
G45073.0,1940,0.3410002425137424
G45075.0,1940,0.1285635500633737
G45077.0,1940,0.2641670656769744
G45083.0,1940,0.3994992459498678
G46063.0,1940,0.8318378190546838
G46065.0,1940,0.7861511868843816
G46067.0,1940,0.318436254221463
G46069.0,1940,0.7141703008337387
G46079.0,1940,0.719137580096446
G46083.0,1940,0.6093872454942451
G46085.0,1940,0.7801842757726357
G46087.0,1940,0.6546916650236378
G46089.0,1940,0.3568173393286853
G46093.0,1940,0.7968361783863942
G46097.0,1940,0.7075328104339937
G4601010,1940,0.7145280052057464
G4601030,1940,0.816290268478859
G4601070,1940,0.7211026667335698
G4601110,1940,0.7461947478617521
G4601270,1940,0.6486089193579354
G4601290,1940,0.6833765104521495
G4601350,1940,0.5663975399301122
G4601370,1940,0.8629259515570934
G4705.00,1940,0.1002187369943434
G4707.00,1940,0.0870578231292515
G47055.0,1940,0.1739127757571777
G47069.0,1940,0.2748074117066194
G47071.0,1940,0.2569355447562033
G47073.0,1940,0.1632604746324283
G47075.0,1940,0.1761650108549366
G47077.0,1940,0.0842136184899868
G47079.0,1940,0.2963592196370611
G47083.0,1940,0.1107634505620698
G47085.0,1940,0.1067322455135587
G47089.0,1940,0.1226831173473649
G47091.0,1940,0.3244281931962282
G4701430,1940,0.2757395185362035
G4701450,1940,0.1837633824874878
G4701510,1940,0.1974773207894878
G4701550,1940,0.092529723683176
G4701610,1940,0.1688585539411884
G4701630,1940,0.5730167377960013
G4701670,1940,0.3006941004360525
G4701690,1940,0.0651283599432676
G4701730,1940,0.055865305379972
G4804850,1940,0.6419045715647311
G4804870,1940,0.5606173240786837
G4804930,1940,0.1327780219037315
G4805030,1940,0.5049081623163247
G49047.0,1940,0.4339078984802788
